Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
519,144034,WP_042849646,66.89,23,23,2.02E7,5,5,5,Carbamidomethylation,22670,hypothetical protein Prochlorococcus sp MIT 0604
519,144035,ETNP_70,66.89,23,23,2.02E7,5,5,5,Carbamidomethylation,22531,hypothetical protein
519,144036,NP_30,66.89,23,23,2.02E7,5,5,5,Carbamidomethylation,22775,hypothetical protein
544,147030,ETNP_120,66.84,46,46,7.58E6,2,2,4,,3915,Aspartate-semialdehyde dehydrogenase
575,145480,WP_042851188,66.67,16,16,1.1E7,2,2,4,Carbamidomethylation,17173,6 7-dimethyl-8-ribityllumazine synthase Prochlorococcus sp MIT 0604
700,144985,WP_042850082,66.63,6,6,1.94E6,2,2,3,,48957,lycopene cyclase Prochlorococcus sp MIT 0604
700,145222,NP_30,66.63,6,6,1.94E6,2,2,3,,48926,Lycopene beta cyclase
881,145243,WP_025889331,66.27,18,18,1.39E7,2,2,2,Carbamidomethylation; Deamidation (NQ),15896,7-cyano-7-deazaguanine reductase Prochlorococcus
611,145233,WP_025894761,66.14,15,15,1.12E7,2,2,3,,21809,hypothetical protein Prochlorococcus
399,144256,ETNP14_68,66.04,52,52,1.66E8,3,3,7,Oxidation (M),6816,hypothetical protein
399,144257,ETNP_60,66.04,52,52,1.66E8,3,3,7,Oxidation (M),6816,hypothetical protein
399,144258,WP_006043540,66.04,52,52,1.66E8,3,3,7,Oxidation (M),6816,hypothetical protein Cyanobacteria
399,144259,ETNP14_120,66.04,50,50,1.66E8,3,3,7,Oxidation (M),7072,hypothetical protein
399,144260,WP_002807701,66.04,50,50,1.66E8,3,3,7,Oxidation (M),7072,hypothetical protein Prochlorococcus
487,144696,ETNP_60,66.04,15,15,3.07E6,3,1,6,Carbamidomethylation,26669,Negative regulator of genetic competence ClpC/MecB
538,144658,WP_042850723,65.99,7,7,4.12E6,3,3,3,,54892,ATPase AAA Prochlorococcus sp MIT 0604
806,146602,WP_042849968,65.95,3,3,3.39E6,1,1,1,,68041,prolyl-tRNA synthetase Prochlorococcus sp MIT 0604
774,147254,WP_025894015,65.72,12,12,2.85E7,2,2,3,,10615,hypothetical protein Prochlorococcus
684,145373,WP_042850364,65.61,9,9,1.09E7,2,2,3,,38679,N-acetyl-gamma-glutamyl-phosphate reductase Prochlorococcus sp MIT 0604
629,144531,ETNP_60,65.61,8,8,6.96E6,4,4,4,,46872,Tyrosine--tRNA ligase
740,144898,WP_042850682,65.56,6,6,1.03E6,2,2,2,Carbamidomethylation,57774,cobalamin biosynthesis protein CobQ Prochlorococcus sp MIT 0604
540,144798,ETNP_70,65.42,11,11,1.1E7,3,1,4,,31389,Isocitrate dehydrogenase [NADP]
628,144487,WP_042849854,65.23,27,27,5.71E6,3,1,4,,16106,3-dehydroquinate dehydratase Prochlorococcus sp MIT 0604
637,144844,ETNP_70,65.21,29,29,3.63E7,3,1,4,,12011,Circadian clock protein KaiB
698,144697,ETNP_70,65.19,8,8,1.67E7,3,3,3,,48871,15-cis-phytoene desaturase
645,145431,WP_011824218,65.06,9,9,3.49E7,2,1,4,,29397,protease Prochlorococcus
645,145432,ETNP_100,65.06,9,9,3.49E7,2,1,4,,29503,Putative signal peptide peptidase SppA
645,145433,ETNP_90,65.06,9,9,3.49E7,2,1,4,,29503,Putative signal peptide peptidase SppA
645,145434,ETNP_90,65.06,9,9,3.49E7,2,1,4,,29420,Putative signal peptide peptidase SppA
645,145435,ETNP_110,65.06,9,9,3.49E7,2,1,4,,29567,Putative signal peptide peptidase SppA
645,145436,ETNP_120,65.06,9,9,3.49E7,2,1,4,,29503,Putative signal peptide peptidase SppA
645,145437,ETNP_90,65.06,9,9,3.49E7,2,1,4,,29567,Putative signal peptide peptidase SppA
645,145438,WP_011130733,65.06,9,9,3.49E7,2,1,4,,29497,protease Prochlorococcus marinus
645,145439,ETNP_100,65.06,9,9,3.49E7,2,1,4,,29539,Putative signal peptide peptidase SppA
645,145440,WP_036914155,65.06,9,9,3.49E7,2,1,4,,29389,protease Prochlorococcus
645,145441,ETNP_160,65.06,9,9,3.49E7,2,1,4,,29467,Putative signal peptide peptidase SppA
645,145442,ETNP_100,65.06,9,9,3.49E7,2,1,4,,29503,Putative signal peptide peptidase SppA
645,145443,WP_006170264,65.06,9,9,3.49E7,2,1,4,,29000,protease Synechococcus sp WH 5701
645,145444,WP_011128742,65.06,9,9,3.49E7,2,1,4,,29740,protease Synechococcus
564,144759,ETNP_70,65.01,9,9,3.32E6,3,1,4,Carbamidomethylation; Methylation(KR),42510,Cystathionine beta-lyase
554,144317,ETNP_70,64.91,44,44,4.47E7,3,3,4,,8548,hypothetical protein
554,144320,NP_30,64.91,30,30,4.47E7,3,3,4,,12253,hypothetical protein
554,144321,WP_042850586,64.91,30,30,4.47E7,3,3,4,,12255,hypothetical protein Prochlorococcus sp MIT 0604
576,145565,WP_042503472,64.79,6,6,3.14E6,3,2,5,,63273,cell division protein FtsH Synechococcus sp WH 8102
506,145782,ETNP_60,64.66,19,19,5.83E6,3,2,5,,13141,Methionine aminopeptidase
506,145783,ETNP_70,64.66,12,12,5.83E6,3,2,5,,21612,Methionine aminopeptidase
737,144796,WP_042851297,64.63,10,10,1.01E7,3,3,3,,37625,protochlorophyllide oxidoreductase Prochlorococcus sp MIT 0604
706,145656,ETNP_70,64.55,16,16,4.43E6,3,1,3,,19000,Bicarbonate transporter BicA
433,144685,WP_042849478,64.54,8,8,9.23E7,3,3,6,,42134,DNA polymerase III subunit beta Prochlorococcus sp MIT 0604
562,144717,WP_011817974,64.49,25,25,5.01E7,3,3,5,Carbamidomethylation,18938,cytochrome b6-f complex iron-sulfur subunit Prochlorococcus
562,144718,NP_30,64.49,25,25,5.01E7,3,3,5,Carbamidomethylation,18938,Cytochrome b6-f complex iron-sulfur subunit
400,144315,WP_002807728,64.48,35,35,1.12E8,5,5,8,Carbamidomethylation,13687,30S ribosomal protein S13 Prochlorococcus
400,144316,NP_30,64.48,35,35,1.12E8,5,5,8,Carbamidomethylation,13699,30S ribosomal protein S13
633,144688,ETNP_120,64.27,17,17,9.84E6,3,3,4,Carbamidomethylation,28379,Decarbamoylnovobiocin carbamoyltransferase
743,145237,ETNP_70,64.12,14,14,1.14E7,2,1,3,Carbamidomethylation,19676,hypothetical protein
563,144719,WP_042850038,63.95,10,10,3.59E7,3,3,5,Carbamidomethylation,47867,gamma-glutamyl phosphate reductase Prochlorococcus sp MIT 0604
535,144558,WP_042851081,63.86,8,8,2.81E7,4,4,4,,46954,preprotein translocase subunit SecY Prochlorococcus sp MIT 0604
926,147542,WP_038652532,63.82,6,6,4.61E5,2,2,2,,31233,inositol monophosphatase Prochlorococcus sp MIT 0801
570,144942,WP_042849660,63.71,11,11,4.17E7,2,1,4,,24218,NADPH-quinone oxidoreductase subunit I Prochlorococcus sp MIT 0604
570,144943,NP_30,63.71,11,11,4.17E7,2,1,4,,24175,NAD(P)H-quinone oxidoreductase subunit I
682,144917,WP_042849882,63.68,5,5,3.54E6,2,2,2,,45169,cysteine lyase Prochlorococcus sp MIT 0604
632,144654,ETNP14_68,63.66,23,23,2.32E6,3,1,4,,14506,hypothetical protein
252,144763,NP_30,63.59,15,15,3.86E8,4,2,10,,17707,heat shock protein GrpE
252,144764,WP_038650428,63.59,9,9,3.86E8,4,2,10,,28922,co-chaperone GrpE Prochlorococcus sp MIT 0801
252,144765,WP_038542444,63.59,11,11,3.86E8,4,2,10,,25334,co-chaperone GrpE Synechococcus sp KORDI-100
252,144766,ETNP_100,63.59,10,10,3.86E8,4,2,10,,25968,Protein GrpE
252,144767,ETNP_90,63.59,10,10,3.86E8,4,2,10,,25902,Protein GrpE
252,144768,WP_036913095,63.59,10,10,3.86E8,4,2,10,,25992,co-chaperone GrpE Prochlorococcus
589,145253,ETNP14_68,63.48,7,7,1.62E7,2,1,4,,41929,GDP-mannose-dependent alpha-mannosyltransferase
572,145285,ETNP_120,63.33,32,32,2.01E7,2,2,5,,8200,Putative HTH-type transcriptional regulator/MT0914
572,145286,ETNP_120,63.33,27,27,2.01E7,2,2,5,,9758,Oxygen regulatory protein NreC
572,145287,ETNP_70,63.33,27,27,2.01E7,2,2,5,,10028,Response regulator protein VraR
572,145288,ETNP_60,63.33,27,27,2.01E7,2,2,5,,10031,Response regulator protein VraR
572,145289,WP_038650892,63.33,27,27,2.01E7,2,2,5,,9875,LuxR family transcriptional regulator Prochlorococcus sp MIT 0801
572,145290,ETNP_140,63.33,27,27,2.01E7,2,2,5,,10001,Response regulator protein VraR
572,145291,ETNP14_68,63.33,26,26,2.01E7,2,2,5,,10129,Response regulator protein VraR
572,145292,ETNP_90,63.33,26,26,2.01E7,2,2,5,,9964,Response regulator protein VraR
572,145293,WP_036911492,63.33,26,26,2.01E7,2,2,5,,10083,LuxR family transcriptional regulator Prochlorococcus
572,145294,ETNP_100,63.33,26,26,2.01E7,2,2,5,,9905,Response regulator protein VraR
572,145295,ETNP_100,63.33,26,26,2.01E7,2,2,5,,9964,Response regulator protein VraR
572,145296,ETNP_120,63.33,26,26,2.01E7,2,2,5,,9964,Response regulator protein VraR
572,145297,ETNP_100,63.33,26,26,2.01E7,2,2,5,,9905,Response regulator protein VraR
572,145298,WP_011131379,63.33,26,26,2.01E7,2,2,5,,10096,LuxR family transcriptional regulator Prochlorococcus marinus
572,145299,ETNP_120,63.33,26,26,2.01E7,2,2,5,,9964,Response regulator protein VraR
572,145300,ETNP_140,63.33,26,26,2.01E7,2,2,5,,9964,Response regulator protein VraR
572,145301,NP_85,63.33,26,26,2.01E7,2,2,5,,9965,Response regulator protein VraR
572,145302,ETNP_120,63.33,26,26,2.01E7,2,2,5,,9905,Response regulator protein VraR
572,145303,ETNP_110,63.33,26,26,2.01E7,2,2,5,,9905,Response regulator protein VraR
572,145304,ETNP_90,63.33,26,26,2.01E7,2,2,5,,9905,Response regulator protein VraR
572,145305,ETNP14_68,63.33,26,26,2.01E7,2,2,5,,10265,Putative HTH-type transcriptional regulator/MT0914
572,145306,ETNP14_68,63.33,25,25,2.01E7,2,2,5,,10685,Response regulator protein VraR
572,145307,ETNP_90,63.33,25,25,2.01E7,2,2,5,,10644,Response regulator protein VraR
834,145029,WP_042850032,63.27,6,6,1.75E7,2,2,2,Methylation(KR),88210,1 4-alpha-glucan-branching protein Prochlorococcus sp MIT 0604
505,145254,WP_042851042,63.24,5,5,1.16E7,2,2,4,,67803,ribonuclease E Prochlorococcus sp MIT 0604
614,145570,WP_042850823,62.94,10,10,1.08E7,2,2,4,,29527,5-nucleotidase Prochlorococcus sp MIT 0604
561,144702,WP_042850071,62.94,8,8,1.87E7,3,3,3,Carbamidomethylation; Deamidation (NQ),48436,histidyl-tRNA synthetase Prochlorococcus sp MIT 0604
445,144544,ETNP_70,62.70,5,5,5.34E6,4,3,5,Carbamidomethylation,78284,Threonine--tRNA ligase
450,147535,WP_006171513,62.69,2,2,2.14E8,2,2,7,,70082,heat-shock protein Hsp90 Synechococcus sp WH 5701
778,147517,WP_042849988,62.55,5,5,1.12E7,2,2,3,,29214,creatininase Prochlorococcus sp MIT 0604
738,144799,ETNP_70,62.50,14,14,1.38E6,3,1,3,Carbamidomethylation,25977,putative protein kinase UbiB
560,144652,NP_30,62.47,22,22,2.59E7,3,3,5,Deamidation (NQ),19305,NAD(P)H-quinone oxidoreductase subunit F
560,144653,ETNP_70,62.47,11,11,2.59E7,3,3,5,Deamidation (NQ),39117,NADH-quinone oxidoreductase subunit L
560,144655,WP_042849649,62.47,6,6,2.59E7,3,3,5,Deamidation (NQ),73578,NADPH-quinone oxidoreductase subunit F Prochlorococcus sp MIT 0604
435,144958,ETNP_60,62.44,19,19,5.52E7,2,2,5,Carbamidomethylation; Oxidation (M),13353,50S ribosomal protein L20
435,144959,ETNP_70,62.44,19,19,5.52E7,2,2,5,Carbamidomethylation; Oxidation (M),13353,50S ribosomal protein L20
697,144683,WP_042850857,62.43,9,9,6.02E6,3,1,3,,50896,FAD-binding protein Prochlorococcus sp MIT 0604
604,144470,ETNP_100,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29487,Septum site-determining protein MinD
604,144471,ETNP_100,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29560,Septum site-determining protein MinD
604,144472,ETNP_100,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29560,Septum site-determining protein MinD
604,144473,ETNP14_68,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29519,Septum site-determining protein MinD
604,144474,ETNP_120,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29560,Septum site-determining protein MinD
604,144475,ETNP_140,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29487,Septum site-determining protein MinD
604,144476,ETNP_120,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29487,Septum site-determining protein MinD
604,144477,ETNP_90,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29487,Septum site-determining protein MinD
604,144478,ETNP_90,62.35,11,11,3.93E7,3,1,4,Carbamidomethylation; Deamidation (NQ),29560,Septum site-determining protein MinD
653,145822,WP_042850722,62.16,6,6,3.32E7,2,2,4,,41461,protein translocase component YidC Prochlorococcus sp MIT 0604
674,144686,WP_042851008,62.11,5,5,2.32E6,3,3,3,,103070,DEADDEAH box helicase Prochlorococcus sp MIT 0604
674,144687,ETNP_70,62.11,5,5,2.32E6,3,3,3,,103157,ATP-dependent RNA helicase SrmB
768,146640,NP_30,62.08,8,8,8.69E6,1,1,2,,17984,Putative TrmH family tRNA/rRNA methyltransferase
1193,146898,ETNP14_68,62.01,5,5,6.61E6,1,1,1,,41925,Soluble hydrogenase 42 kDa subunit
1193,146899,WP_038650467,62.01,5,5,6.61E6,1,1,1,,41994,class V aminotransferase Prochlorococcus sp MIT 0801
693,144310,WP_042849717,62.00,12,12,1.01E6,3,2,3,,35309,GTPase CgtA Prochlorococcus sp MIT 0604
605,144545,WP_042850665,61.95,4,4,1E6,3,3,3,,110712,DNA polymerase I Prochlorococcus sp MIT 0604
735,144491,WP_042849836,61.88,23,23,4.33E6,3,2,3,Carbamidomethylation,17155,alkyl hydroperoxide reductase Prochlorococcus sp MIT 0604
651,145556,ETNP14_120,61.78,12,12,5.04E6,2,1,3,Oxidation (M); Methylation(KR),19215,Elongation factor Tu
651,145559,ETNP14_68,61.78,6,6,5.04E6,2,1,3,Oxidation (M); Methylation(KR),43074,Elongation factor Tu
651,145560,ETNP14_68,61.78,6,6,5.04E6,2,1,3,Oxidation (M); Methylation(KR),43400,Elongation factor Tu
630,144608,WP_042850210,61.63,16,16,4.73E7,4,4,4,Methylation(KR),21837,Clp protease ClpP Prochlorococcus sp MIT 0604
488,144700,WP_042849492,61.52,11,11,1.18E7,3,1,4,,27546,co-chaperone GrpE Prochlorococcus sp MIT 0604
567,144887,WP_042850091,61.50,10,10,1.72E7,2,2,3,,26114,hypothetical protein Prochlorococcus sp MIT 0604
745,145372,WP_042851243,61.45,8,8,6.65E6,2,2,3,Carbamidomethylation,39482,phospho-2-dehydro-3-deoxyheptonate aldolase Prochlorococcus sp MIT 0604
273,146271,ETNP_70,61.37,21,21,1.11E8,3,3,11,Oxidation (M); Methylation(KR),15176,Cupin domain protein
914,146575,WP_038654775,61.16,2,2,1.86E5,1,1,1,,73359,tRNA uridine 5-carboxymethylaminomethyl modification protein Prochlorococcus sp MIT 0801
689,146735,WP_038654486,61.09,4,4,5.33E6,2,2,3,,33101,alphabeta hydrolase Prochlorococcus sp MIT 0801
746,145400,WP_042850887,60.92,10,10,3.37E6,2,2,3,Carbamidomethylation,30437,UDP-N-acetylglucosamine acyltransferase Prochlorococcus sp MIT 0604
704,145095,NP_30,60.79,24,24,1.29E7,2,2,2,,12526,F0F1 ATP synthase subunit B'
704,145096,WP_042850997,60.79,17,17,1.29E7,2,2,2,,17103,ATP synthase F0F1 subunit B Prochlorococcus sp MIT 0604
702,145012,WP_042850915,60.70,8,8,9.51E6,2,2,3,,34367,light dependent protochlorophyllide oxido-reductase Prochlorococcus sp MIT 0604
736,144710,ETNP_60,60.53,19,19,5.13E7,3,2,3,Carbamidomethylation; Deamidation (NQ),19039,50S ribosomal protein L10
574,145410,WP_042849702,60.42,17,17,9.87E6,2,1,5,Oxidation (M),19027,50S ribosomal protein L10 Prochlorococcus sp MIT 0604
585,144733,WP_042849641,60.37,32,32,3.89E7,3,3,4,Methylation(KR),15640,RNA-binding protein Prochlorococcus sp MIT 0604
730,144368,WP_038653522,60.25,13,13,3.67E6,3,1,3,,35914,phosphoribosylpyrophosphate synthetase Prochlorococcus sp MIT 0801
705,145564,WP_042850724,60.25,5,5,1.13E7,2,2,2,Carbamidomethylation,48091,seryl-tRNA synthetase Prochlorococcus sp MIT 0604
896,146187,WP_011129340,60.08,4,4,1.43E7,2,2,2,,60542,taurine ABC transporter substrate-binding protein Synechococcus sp WH 8102
236,144492,WP_032524120,59.70,19,19,2.04E8,3,3,10,Oxidation (M),16672,hypothetical protein Prochlorococcus
752,145785,ETNP14_68,59.61,23,23,2.14E6,3,1,3,,11560,hypothetical protein
448,144865,WP_007232611,59.48,4,4,5.04E6,4,1,7,,94732,chaperone protein ClpB gamma proteobacterium HTCC2207
757,146095,WP_042851077,59.37,6,6,3.29E6,2,2,2,,41009,peptide chain release factor 1 Prochlorococcus sp MIT 0604
837,145827,WP_042851133,59.36,6,6,4.1E6,2,2,2,,46767,sodiumproton antiporter Prochlorococcus sp MIT 0604
577,146136,WP_002806486,59.30,43,43,3.34E7,3,3,4,,7019,30S ribosomal protein S21 Prochlorococcus
543,146224,WP_012006908,59.06,54,54,5.26E7,2,2,5,,5284,high light inducible protein Prochlorococcus
731,144389,WP_025915119,58.94,40,40,7.89E7,3,3,3,,13763,30S ribosomal protein S12 Prochlorococcus
748,145553,WP_038545989,58.83,19,19,5.09E5,2,1,3,,18928,acetolactate synthase Synechococcus sp KORDI-100
748,145554,WP_011127547,58.83,19,19,5.09E5,2,1,3,,19101,acetolactate synthase Synechococcus
675,146484,ETNP_90,58.59,2,2,1.92E6,2,2,3,,129781,Chromosome partition protein Smc
675,146485,ETNP_120,58.59,2,2,1.92E6,2,2,3,,132692,Chromosome partition protein Smc
675,146486,ETNP_100,58.59,2,2,1.92E6,2,2,3,,133542,Chromosome partition protein Smc
675,146487,WP_042849545,58.59,2,2,1.92E6,2,2,3,,136575,chromosome segregation protein SMC Prochlorococcus sp MIT 0604
675,146495,WP_036911581,58.59,2,2,1.92E6,2,2,3,,134948,chromosome segregation protein SMC Prochlorococcus
675,146496,WP_011130951,58.59,2,2,1.92E6,2,2,3,,135356,chromosome segregation protein SMC Prochlorococcus marinus
541,145276,ETNP_100,58.50,13,13,4.09E7,2,1,5,,20419,Ribosome-recycling factor
541,145277,ETNP_120,58.50,13,13,4.09E7,2,1,5,,20419,Ribosome-recycling factor
541,145278,ETNP_90,58.50,13,13,4.09E7,2,1,5,,20419,Ribosome-recycling factor
541,145446,WP_038651707,58.50,13,13,4.09E7,2,1,5,,20480,ribosome recycling factor Prochlorococcus sp MIT 0801
541,145447,WP_011128613,58.50,13,13,4.09E7,2,1,5,,20478,ribosome-recycling factor Synechococcus sp WH 8102
657,146264,WP_042849786,58.49,11,11,1.94E7,2,2,4,Carbamidomethylation,31644,mammalian cell entry protein Prochlorococcus sp MIT 0604
617,146211,ETNP14_68,58.47,6,6,6.59E5,2,1,4,,69081,Chaperone protein DnaK
644,145374,ETNP_70,58.34,11,11,9.72E6,2,2,3,,21686,DisA bacterial checkpoint controller nucleotide-binding protein
644,145375,WP_042850570,58.34,7,7,9.72E6,2,2,3,,33217,phosphoesterase Prochlorococcus sp MIT 0604
676,146661,ETNP_120,58.30,7,7,3.49E6,2,2,2,,25871,High-affinity branched-chain amino acid transport ATP-binding protein LivF
676,146669,ETNP_100,58.30,7,7,3.49E6,2,2,2,,28208,High-affinity branched-chain amino acid transport ATP-binding protein LivF
676,146725,WP_038654207,58.30,7,7,3.49E6,2,2,2,,25985,urea ABC transporter ATP-binding protein Prochlorococcus sp MIT 0801
676,146966,ETNP_120,58.30,7,7,3.49E6,2,2,2,,25693,High-affinity branched-chain amino acid transport ATP-binding protein LivF
676,146967,ETNP_100,58.30,7,7,3.49E6,2,2,2,,25693,High-affinity branched-chain amino acid transport ATP-binding protein LivF
676,146968,ETNP_90,58.30,7,7,3.49E6,2,2,2,,25693,High-affinity branched-chain amino acid transport ATP-binding protein LivF
676,146969,WP_036914959,58.30,7,7,3.49E6,2,2,2,,25834,urea ABC transporter ATP-binding protein Prochlorococcus
676,146970,WP_011131589,58.30,7,7,3.49E6,2,2,2,,25803,urea ABC transporter ATP-binding protein Prochlorococcus marinus
676,146971,WP_011129291,58.30,7,7,3.49E6,2,2,2,,26109,urea ABC transporter ATP-binding protein Synechococcus
676,146972,ETNP_120,58.30,7,7,3.49E6,2,2,2,,28144,High-affinity branched-chain amino acid transport ATP-binding protein LivF
676,147668,WP_042850277,58.30,7,7,3.49E6,2,2,2,,26262,urea ABC transporter ATP-binding protein Prochlorococcus sp MIT 0604
676,147669,WP_006172925,58.30,7,7,3.49E6,2,2,2,,26644,urea ABC transporter ATP-binding protein Synechococcus sp WH 5701
772,147229,WP_042850632,58.04,25,25,1.95E7,2,2,2,,6525,chorismate-binding protein Prochlorococcus sp MIT 0604
734,144482,ETNP_120,57.99,14,14,7.93E6,3,3,3,Carbamidomethylation,27035,Long-chain acyl-[acyl-carrier-protein] reductase
734,144483,WP_036914474,57.99,10,10,7.93E6,3,3,3,Carbamidomethylation,38264,acyl-ACP reductase Prochlorococcus sp MIT 0701
717,146507,WP_036914490,57.81,3,3,3.81E6,1,1,1,,43733,ferrochelatase Prochlorococcus
717,146508,NP_85,57.81,3,3,3.81E6,1,1,1,,43667,Ferrochelatase
717,146509,WP_011130609,57.81,3,3,3.81E6,1,1,1,,43789,ferrochelatase Prochlorococcus marinus
717,146510,ETNP_90,57.81,3,3,3.81E6,1,1,1,,43667,Ferrochelatase
835,145089,WP_042850157,57.76,6,6,4.35E6,2,2,2,Carbamidomethylation,44600,hypothetical protein Prochlorococcus sp MIT 0604
594,144502,ETNP14_68,57.63,9,9,2.84E6,3,1,4,Carbamidomethylation,45199,Tryptophan synthase beta chain
652,145618,ETNP_70,57.57,31,31,1.98E7,2,2,4,,8910,hypothetical protein
652,145619,WP_042849862,57.57,26,26,1.98E7,2,2,4,,10489,hypothetical protein Prochlorococcus sp MIT 0604
695,144537,WP_042850594,57.52,6,6,6.44E6,3,3,3,,57223,carotene isomerase Prochlorococcus sp MIT 0604
913,146574,WP_042850855,57.47,4,4,6.59E6,1,1,1,,43066,acetylornithine aminotransferase Prochlorococcus sp MIT 0604
769,146943,ETNP14_68,57.44,10,10,2.24E7,1,1,2,,24096,3-oxoacyl-[acyl-carrier-protein] reductase FabG
769,146944,ETNP14_68,57.44,9,9,2.24E7,1,1,2,,26416,3-oxoacyl-[acyl-carrier-protein] reductase FabG
769,146945,ETNP14_120,57.44,9,9,2.24E7,1,1,2,,26549,3-oxoacyl-[acyl-carrier-protein] reductase FabG
650,145547,ETNP_60,57.18,12,12,5.1E7,2,2,4,,26985,Acetylglutamate kinase
647,145506,WP_042850505,56.97,5,5,5.86E7,2,2,4,Carbamidomethylation,57099,metal ABC transporter substrate-binding protein Prochlorococcus sp MIT 0604
747,145548,ETNP_70,56.94,23,23,4.74E6,2,2,3,Methylation(KR),16193,Coniferyl aldehyde dehydrogenase
649,145530,WP_042850524,56.92,6,6,1E7,2,2,4,Methylation(KR),46944,homoserine dehydrogenase Prochlorococcus sp MIT 0604
1194,146946,NP_30,56.92,8,8,5.76E5,1,1,1,Carbamidomethylation,29737,Light-independent protochlorophyllide reductase subunit B
1194,146947,WP_042849996,56.92,4,4,5.76E5,1,1,1,Carbamidomethylation,59097,light-independent protochlorophyllide reductase subunit B Prochlorococcus sp MIT 0604
