Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 231_JA2_100m_0.3um_SKQ17_P2,Coverage (%) 233_JA4_265m_0.3_SKQ17_P2,Coverage (%) 243_JA14_965m_0.3um_SKQ17_P2,Coverage (%) 378_100m_trap_SKQ17_P2,Coverage (%) 278_265m_trap_SKQ17_P2,Coverage (%) 273_965m_trap_SKQ17_P2,Area 231_JA2_100m_0.3um_SKQ17_P2,Area 233_JA4_265m_0.3_SKQ17_P2,Area 243_JA14_965m_0.3um_SKQ17_P2,Area 378_100m_trap_SKQ17_P2,Area 278_265m_trap_SKQ17_P2,Area 273_965m_trap_SKQ17_P2,#Peptides,#Unique,#Spec 231_JA2_100m_0.3um_SKQ17_P2,#Spec 233_JA4_265m_0.3_SKQ17_P2,#Spec 243_JA14_965m_0.3um_SKQ17_P2,#Spec 378_100m_trap_SKQ17_P2,#Spec 278_265m_trap_SKQ17_P2,#Spec 273_965m_trap_SKQ17_P2,PTM,Avg. Mass,Description
300,557,ETNP14_68,76.23,9,9,0,0,0,0,0,3.33E6,,,,,,3,3,6,0,0,0,0,0,,50635,Ribulose bisphosphate carboxylase
300,558,ETNP_110,76.23,9,9,0,0,0,0,0,3.33E6,,,,,,3,3,6,0,0,0,0,0,,50603,Ribulose bisphosphate carboxylase
300,553,ETNP_90,76.23,9,9,0,0,0,0,0,3.33E6,,,,,,3,3,6,0,0,0,0,0,,50603,Ribulose bisphosphate carboxylase
300,555,ETNP_160,76.23,9,9,0,0,0,0,0,3.33E6,,,,,,3,3,6,0,0,0,0,0,,50637,Ribulose bisphosphate carboxylase
295,204,WP_011131137,76.20,5,5,0,0,0,0,0,6.71E6,,,,,,4,4,4,0,0,0,0,0,,84981,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus marinus
295,205,WP_036912725,76.20,5,5,0,0,0,0,0,6.71E6,,,,,,4,4,4,0,0,0,0,0,,85008,photosystem I P700 chlorophyll a apoprotein A1 Prochlorococcus
186,480,EJK63755,75.90,14,7,0,0,0,6,3,7.85E5,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
186,490,XP_002179286,75.90,50,27,0,0,0,23,10,7.85E5,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
186,492,XP_002179505,75.90,50,27,0,0,0,23,10,7.85E5,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
186,491,EJK69577,75.90,50,27,0,0,0,23,10,7.85E5,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11383,hypothetical protein THAOC_09145  Thalassiosira oceanica
186,493,EJK72475,75.90,44,24,0,0,0,21,9,7.85E5,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),13036,hypothetical protein THAOC_05990  Thalassiosira oceanica
172,19614,Fosmid_PROKKA_02486,75.79,9,0,6,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43513,Elongation factor Tu
172,19776,ETNP14_120,75.79,9,0,6,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43423,Elongation factor Tu
431,477,NP_30,75.65,18,18,0,0,0,0,0,,,,,,,2,0,2,0,0,0,0,0,,10731,10 kDa chaperonin
431,478,WP_002806275,75.65,18,18,0,0,0,0,0,,,,,,,2,0,2,0,0,0,0,0,,10761,molecular chaperone GroES Prochlorococcus
396,733,ETNP14_120,75.57,36,36,0,0,0,0,0,3.7E5,,,,,,3,2,3,0,0,0,0,0,,10489,10 kDa chaperonin
315,1605,WP_018047569,75.22,9,0,0,9,0,0,0,,,2.63E5,,,,2,2,0,0,2,0,0,0,Deamidation (NQ),17561,hypothetical protein Nitrospina
318,59525,XP_003056131,75.06,19,0,0,0,0,19,0,,,,,,,3,0,0,0,0,0,3,0,Deamidation (NQ),16706,calmodulin  Micromonas pusilla CCMP1545
229,19486,ETNP_160,74.96,21,4,18,0,0,0,0,1.66E5,9.15E5,,,,,4,3,1,3,0,0,0,0,,28332,hypothetical protein
229,19487,ETNP_140,74.96,20,3,16,0,0,0,0,1.66E5,9.15E5,,,,,4,3,1,3,0,0,0,0,,29965,hypothetical protein
229,19470,NP_300,74.96,17,3,14,0,0,0,0,1.66E5,9.15E5,,,,,4,3,1,3,0,0,0,0,,35973,Leucine-specific-binding protein precursor
233,19836,ETNP_140,74.94,6,0,3,0,0,3,0,,,,,,,2,0,0,1,0,0,1,0,Carbamidomethylation,43109,Elongation factor Tu
233,19845,ETNP_160,74.94,6,0,3,0,0,3,0,,,,,,,2,0,0,1,0,0,1,0,Carbamidomethylation,40878,Elongation factor Tu
187,465,ETNP_120,74.92,50,27,0,0,0,23,10,1.6E6,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11365,Core histone H2A/H2B/H3/H4
187,466,XP_003061756,74.92,50,27,0,0,0,23,10,1.6E6,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
187,462,XP_003063038,74.92,50,27,0,0,0,23,10,1.6E6,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
187,463,ETNP_70,74.92,50,27,0,0,0,23,10,1.6E6,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11395,Core histone H2A/H2B/H3/H4
187,464,XP_003061514,74.92,50,27,0,0,0,23,10,1.6E6,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11395,histone H4  Micromonas pusilla CCMP1545
187,467,XP_003059520,74.92,50,27,0,0,0,23,10,1.6E6,,,,,,5,1,4,0,0,0,3,1,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
228,572,WP_012844412,74.78,4,4,2,0,0,0,0,,,,,,,3,0,3,2,0,0,0,0,,57666,molecular chaperone GroEL Rhodothermus marinus
269,696,ETNP_120,74.71,32,32,0,0,0,0,0,1.52E7,,,,,,6,6,6,0,0,0,0,0,,7159,hypothetical protein
254,1544,NP_300,74.66,6,2,4,0,0,0,0,,,,,,,3,0,1,3,0,0,0,0,,58375,60 kDa chaperonin 5
177,19594,WP_006001660,74.42,8,3,4,0,0,0,0,,,,,,,3,0,1,2,0,0,0,0,,57890,molecular chaperone GroEL Desulfuromonas acetoxidans
262,59517,WP_007279802,74.02,5,0,0,0,0,5,0,,,,,,,2,0,0,0,0,0,2,0,Carbamidomethylation,43373,elongation factor Tu Lentisphaera araneosa
288,1633,ETNP14_68,73.99,8,2,7,0,0,0,0,,,,,,,4,0,1,4,0,0,0,0,,57177,60 kDa chaperonin 5
196,706,XP_002185730,73.94,9,3,0,0,0,2,3,4.23E5,,,,,2.11E6,3,2,1,0,0,0,1,1,Carbamidomethylation,49582,predicted protein  Phaeodactylum tricornutum CCAP 1055
243,484,WP_011130835,73.76,11,9,0,0,0,2,0,,,,,,,4,0,4,0,0,0,1,0,,54046,ATP synthase subunit alpha Prochlorococcus marinus
243,485,WP_011825158,73.76,11,9,0,0,0,2,0,,,,,,,4,0,4,0,0,0,1,0,,53980,ATP synthase subunit alpha Prochlorococcus
302,352,ETNP_160,73.70,27,27,0,0,0,0,0,1.41E6,,,,,,3,1,4,0,0,0,0,0,,14820,30S ribosomal protein S7
302,354,NP_85,73.70,22,22,0,0,0,0,0,1.41E6,,,,,,3,1,4,0,0,0,0,0,,17602,30S ribosomal protein S7
302,355,ETNP_100,73.70,22,22,0,0,0,0,0,1.41E6,,,,,,3,1,4,0,0,0,0,0,,17558,30S ribosomal protein S7
312,3227,ETNP_180,73.67,2,0,2,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,86396,Multicopper oxidase
395,334,ETNP_90,73.54,32,32,0,0,0,0,0,,,,,,,4,0,5,0,0,0,0,0,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
395,333,ETNP_160,73.54,32,32,0,0,0,0,0,,,,,,,4,0,5,0,0,0,0,0,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
206,19759,ETNP_110,73.50,8,0,5,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43269,Elongation factor Tu
206,19761,ETNP_120,73.50,8,0,5,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43269,Elongation factor Tu
206,19760,ETNP_120,73.50,8,0,5,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43297,Elongation factor Tu
206,19762,NP_300,73.50,8,0,5,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43329,Elongation factor Tu
206,19764,ETNP_180,73.50,8,0,5,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43297,Elongation factor Tu
206,19763,ETNP_300,73.50,8,0,5,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43297,Elongation factor Tu
206,19767,ETNP_180,73.50,8,0,5,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43341,Elongation factor Tu
206,19766,ETNP_140,73.50,8,0,5,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,43341,Elongation factor Tu
206,19765,ETNP_300,73.50,9,0,6,0,0,3,0,,,,,,,3,0,0,2,0,0,1,0,Carbamidomethylation,39543,Elongation factor Tu
260,643,ETNP_120,73.48,10,10,4,0,0,0,0,,,,,,,4,0,4,2,0,0,0,0,,35748,60 kDa chaperonin
236,642,ETNP_120,73.39,9,9,4,0,0,0,0,,,,,,,3,0,3,2,0,0,0,0,,32680,60 kDa chaperonin 5
195,19769,ETNP_110,73.19,6,0,3,0,0,3,0,,,,,,,2,0,0,1,0,0,1,0,Carbamidomethylation,42914,Elongation factor Tu
195,19771,ETNP14_120,73.19,6,0,3,0,0,3,0,,,,,,,2,0,0,1,0,0,1,0,Carbamidomethylation,43103,Elongation factor Tu
195,19770,NP_100,73.19,6,0,3,0,0,3,0,,,,,,,2,0,0,1,0,0,1,0,Carbamidomethylation,43103,Elongation factor Tu
313,1018,ETNP_120,73.12,7,5,2,0,0,0,0,4.47E5,,,,,,3,1,2,1,0,0,0,0,,57902,60 kDa chaperonin
271,901,ETNP_120,73.11,40,40,0,0,0,0,0,1.2E7,,,,,,3,3,6,0,0,0,0,0,Methylation(KR),6863,hypothetical protein
255,20497,ETNP14_68,73.01,6,0,3,0,0,3,0,,,,,,,2,0,0,1,0,0,1,0,Carbamidomethylation,43287,Elongation factor Tu
255,20487,ETNP_90,73.01,6,0,3,0,0,3,0,,,,,,,2,0,0,1,0,0,1,0,Carbamidomethylation,43286,Elongation factor Tu
255,20576,ETNP14_68,73.01,6,0,3,0,0,3,0,,,,,,,2,0,0,1,0,0,1,0,Carbamidomethylation,43244,Elongation factor Tu
297,19918,ETNP_180,72.99,8,2,6,0,0,3,0,,,,,,,3,0,1,3,0,0,1,0,,57897,60 kDa chaperonin
363,2454,ETNP14_120,72.97,6,2,4,0,0,0,0,,,,,,,3,0,1,2,0,0,0,0,,57474,60 kDa chaperonin
221,1096,ETNP14_120,72.77,27,13,27,0,0,0,0,,,,,,,2,0,1,2,0,0,0,0,,7967,hypothetical protein
221,1097,ETNP14_68,72.77,27,13,27,0,0,0,0,,,,,,,2,0,1,2,0,0,0,0,,7967,hypothetical protein
247,498,WP_038654094,72.52,8,6,0,0,0,2,0,,,,,,,3,0,3,0,0,0,1,0,,54020,ATP F0F1 synthase subunit alpha Prochlorococcus sp MIT 0801
336,19817,NP_300,72.33,20,0,20,0,0,0,0,,1.52E6,,,,,1,1,0,3,0,0,0,0,Oxidation (M),8900,DNA-binding protein HU-beta
336,19816,NP_85,72.33,20,0,20,0,0,0,0,,1.52E6,,,,,1,1,0,3,0,0,0,0,Oxidation (M),8900,DNA-binding protein HU-beta
336,19818,NP_100,72.33,20,0,20,0,0,0,0,,1.52E6,,,,,1,1,0,3,0,0,0,0,Oxidation (M),8900,DNA-binding protein HU-beta
241,689,ETNP_120,72.26,9,6,0,0,0,2,0,,,,,,,3,0,3,0,0,0,1,0,,53875,ATP synthase subunit alpha
281,19738,ETNP14_120,72.11,7,2,5,0,0,0,0,,,,,,,3,0,1,3,0,0,0,0,,46605,60 kDa chaperonin 1
375,19524,ETNP_180,71.90,4,0,4,0,0,0,0,,,,,,,2,0,0,2,0,0,0,0,,57820,60 kDa chaperonin
226,104456,ETNP_180,71.86,2,2,2,0,0,0,0,,,,,,,2,0,2,2,0,0,0,0,,57141,60 kDa chaperonin
264,662,CBE69529,71.66,4,4,2,0,0,0,0,,,,,,,3,0,3,2,0,0,0,0,,58603,60 kDa chaperonin Protein Cpn60 groEL protein Candidatus Methylomirabilis oxyfera
168,2448,NP_300,71.56,11,4,10,8,0,2,0,,,,,,,6,0,1,5,3,0,1,0,,35711,General L-amino acid-binding periplasmic protein AapJ precursor
286,21113,ETNP_120,71.35,5,0,0,0,0,5,0,,,,,,,2,0,0,0,0,0,2,0,Carbamidomethylation,43853,Elongation factor Tu
135,19423,ETNP_120,71.33,16,0,14,2,0,0,0,,3.21E6,,,,,6,2,0,7,1,0,0,0,,38564,Alpha-keto acid-binding periplasmic protein TakP precursor
135,19424,ETNP_180,71.33,16,0,14,2,0,0,0,,3.21E6,,,,,6,2,0,7,1,0,0,0,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
135,19425,NP_300,71.33,16,0,14,2,0,0,0,,3.21E6,,,,,6,2,0,7,1,0,0,0,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
143,19925,NP_300,71.11,5,0,0,0,0,5,0,,,,,,,2,0,0,0,0,0,2,0,Carbamidomethylation,43409,Elongation factor Tu
268,481,ETNP_140,71.00,20,20,0,0,0,0,0,2.96E6,,,,,,2,2,3,0,0,0,0,0,Carbamidomethylation; Oxidation (M),11493,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
268,482,ETNP14_68,71.00,19,19,0,0,0,0,0,2.96E6,,,,,,2,2,3,0,0,0,0,0,Carbamidomethylation; Oxidation (M),11721,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
268,589,ETNP_110,71.00,20,20,0,0,0,0,0,2.96E6,,,,,,2,2,3,0,0,0,0,0,Carbamidomethylation; Oxidation (M),12110,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
268,590,WP_011130453,71.00,19,19,0,0,0,0,0,2.96E6,,,,,,2,2,3,0,0,0,0,0,Carbamidomethylation; Oxidation (M),11828,RNA-binding protein Prochlorococcus marinus
358,19552,ETNP14_120,70.81,24,0,24,0,0,0,0,,,,,,,4,0,0,5,0,0,0,0,,16558,Phasin protein
334,19579,NP_100,70.75,29,0,29,0,0,0,0,,1.1E6,,,,,2,1,0,3,0,0,0,0,,10630,10 kDa chaperonin 1
285,181,WP_038654074,70.70,15,15,0,0,0,0,0,1.34E6,,,,,,6,5,6,0,0,0,0,0,Oxidation (M),52254,ATP F0F1 synthase subunit beta Prochlorococcus sp MIT 0801
285,180,WP_011819053,70.70,15,15,0,0,0,0,0,1.34E6,,,,,,6,5,6,0,0,0,0,0,Oxidation (M),52183,ATP synthase subunit beta Prochlorococcus
200,519,ETNP_100,70.41,7,4,0,0,0,3,0,,,,,,,3,0,2,0,0,0,1,0,Carbamidomethylation,43619,Elongation factor Tu
200,520,ETNP_120,70.41,7,4,0,0,0,3,0,,,,,,,3,0,2,0,0,0,1,0,Carbamidomethylation,43619,Elongation factor Tu
200,521,ETNP_120,70.41,7,4,0,0,0,3,0,,,,,,,3,0,2,0,0,0,1,0,Carbamidomethylation,43575,Elongation factor Tu
191,878,WP_011342550,70.39,7,5,2,0,0,0,0,,,,,,,3,0,2,1,0,0,0,0,,58460,molecular chaperone GroEL Pelobacter carbinolicus
419,1992,ETNP14_68,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10766,CP12 domain protein
419,1990,ETNP_100,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10766,CP12 domain protein
419,1994,ETNP_110,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10766,CP12 domain protein
419,1990,ETNP_100,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10766,CP12 domain protein
419,1991,ETNP_90,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10766,CP12 domain protein
419,2278,ETNP_120,70.19,25,25,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,8398,CP12 domain protein
419,2279,WP_011130909,70.19,25,25,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,8412,hypothetical protein Prochlorococcus marinus
419,2277,WP_011825073,70.19,25,25,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,8398,hypothetical protein Prochlorococcus
419,2280,ETNP_120,70.19,25,25,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,8327,CP12 domain protein
419,2281,ETNP_110,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10616,CP12 domain protein
419,2283,ETNP_90,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10616,CP12 domain protein
419,2284,ETNP_120,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10616,CP12 domain protein
419,2282,ETNP_100,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10616,CP12 domain protein
419,2284,ETNP_120,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10616,CP12 domain protein
419,2282,ETNP_100,70.19,19,19,0,0,0,0,0,3.05E5,,,,,,4,4,4,0,0,0,0,0,Carbamidomethylation,10616,CP12 domain protein
144,2331,ETNP14_120,70.15,8,3,0,0,5,0,0,,,,9.37E5,,,3,2,1,0,0,2,0,0,Carbamidomethylation,42383,Bacterial actin-related protein
250,1789,ETNP14_68,70.10,12,12,12,0,0,0,0,,,,,,,1,0,2,1,0,0,0,0,,10685,10 kDa chaperonin 1
250,1789,ETNP14_68,70.10,12,12,12,0,0,0,0,,,,,,,1,0,2,1,0,0,0,0,,10685,10 kDa chaperonin 1
404,545,ETNP_90,69.97,26,26,0,0,0,0,0,7.17E6,,,,,,3,3,5,0,0,0,0,0,,12531,Photosystem I P700 chlorophyll a apoprotein A1
218,1182,NP_300,69.83,24,13,24,0,0,0,0,,2.93E5,,,,,2,1,1,2,0,0,0,0,,8031,hypothetical protein
218,1183,ETNP_300,69.83,24,13,24,0,0,0,0,,2.93E5,,,,,2,1,1,2,0,0,0,0,,8031,hypothetical protein
218,1184,ETNP_120,69.83,24,13,24,0,0,0,0,,2.93E5,,,,,2,1,1,2,0,0,0,0,,8031,hypothetical protein
218,1185,ETNP_140,69.83,24,13,24,0,0,0,0,,2.93E5,,,,,2,1,1,2,0,0,0,0,,8031,hypothetical protein
218,1186,ETNP14_120,69.83,24,13,24,0,0,0,0,,2.93E5,,,,,2,1,1,2,0,0,0,0,,8031,hypothetical protein
218,1184,ETNP_120,69.83,24,13,24,0,0,0,0,,2.93E5,,,,,2,1,1,2,0,0,0,0,,8031,hypothetical protein
218,1188,ETNP_180,69.83,24,13,24,0,0,0,0,,2.93E5,,,,,2,1,1,2,0,0,0,0,,8031,hypothetical protein
232,19740,ETNP14_120,69.69,5,3,2,0,0,0,0,,,,,,,2,0,1,1,0,0,0,0,,58138,60 kDa chaperonin 5
364,495,WP_038654216,69.51,11,11,0,0,0,0,0,9.03E3,,,,,,3,1,4,0,0,0,0,0,Oxidation (M),46306,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0801
364,445,ETNP_90,69.51,20,20,0,0,0,0,0,9.03E3,,,,,,3,1,4,0,0,0,0,0,Oxidation (M),24636,Aliphatic amidase expression-regulating protein
364,494,WP_042850283,69.51,11,11,0,0,0,0,0,9.03E3,,,,,,3,1,4,0,0,0,0,0,Oxidation (M),46077,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0604
329,1219,NP_300,69.45,10,3,10,0,0,0,0,,,,,,,4,0,1,4,0,0,0,0,,36819,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
344,721,ETNP_100,69.31,17,17,0,0,0,0,0,2.62E6,,,,,,3,3,5,0,0,0,0,0,Carbamidomethylation,23304,50S ribosomal protein L3
344,723,ETNP_110,69.31,17,17,0,0,0,0,0,2.62E6,,,,,,3,3,5,0,0,0,0,0,Carbamidomethylation,23304,50S ribosomal protein L3
344,721,ETNP_100,69.31,17,17,0,0,0,0,0,2.62E6,,,,,,3,3,5,0,0,0,0,0,Carbamidomethylation,23304,50S ribosomal protein L3
344,724,ETNP_90,69.31,17,17,0,0,0,0,0,2.62E6,,,,,,3,3,5,0,0,0,0,0,Carbamidomethylation,23304,50S ribosomal protein L3
344,725,ETNP_120,69.31,17,17,0,0,0,0,0,2.62E6,,,,,,3,3,5,0,0,0,0,0,Carbamidomethylation,23767,50S ribosomal protein L3
212,719,WP_038654262,69.15,7,4,0,0,0,3,0,,,,,,,3,0,2,0,0,0,1,0,Carbamidomethylation,43584,elongation factor Tu Prochlorococcus sp MIT 0801
291,2276,ETNP_180,69.02,4,4,4,0,0,0,0,,,,,,,1,0,1,3,0,0,0,0,Carbamidomethylation,40175,Bacterial extracellular solute-binding protein
291,2274,ETNP_120,69.02,4,4,4,0,0,0,0,,,,,,,1,0,1,3,0,0,0,0,Carbamidomethylation,40193,Bacterial extracellular solute-binding protein
291,2275,ETNP14_68,69.02,4,4,4,0,0,0,0,,,,,,,1,0,1,3,0,0,0,0,Carbamidomethylation,40175,Bacterial extracellular solute-binding protein
291,2269,ETNP14_120,69.02,4,4,4,0,0,0,0,,,,,,,1,0,1,3,0,0,0,0,Carbamidomethylation,32742,Bacterial extracellular solute-binding protein
291,2271,ETNP_120,69.02,4,4,4,0,0,0,0,,,,,,,1,0,1,3,0,0,0,0,Carbamidomethylation,34468,Bacterial extracellular solute-binding protein
525,1041,ETNP_120,69.02,29,29,0,0,0,0,0,1.27E6,,,,,,2,2,3,0,0,0,0,0,,11204,hypothetical protein
525,1040,ETNP_100,69.02,29,29,0,0,0,0,0,1.27E6,,,,,,2,2,3,0,0,0,0,0,,11204,hypothetical protein
323,287,ETNP_100,68.85,38,38,0,0,0,0,0,4.72E6,,,,,,4,1,4,0,0,0,0,0,Oxidation (M),11297,hypothetical protein
324,19516,ETNP_120,68.78,31,0,31,0,0,0,0,,,,,,,5,0,0,5,0,0,0,0,,14591,Phasin protein
324,19515,ETNP_140,68.78,36,0,36,0,0,0,0,,,,,,,5,0,0,5,0,0,0,0,,12911,Phasin protein
440,19576,ETNP_140,68.75,8,0,8,0,0,0,0,,5.56E5,,,,,2,2,0,2,0,0,0,0,,44038,Acetyl-CoA acetyltransferase
440,19585,ETNP_120,68.75,24,0,24,0,0,0,0,,5.56E5,,,,,2,2,0,2,0,0,0,0,,13553,Acetyl-CoA acetyltransferase
398,20287,NP_125,68.60,16,5,16,0,0,0,0,,9E3,,,,,2,1,1,2,0,0,0,0,,17694,Peptidoglycan-associated lipoprotein precursor
398,20288,ETNP_120,68.60,15,5,15,0,0,0,0,,9E3,,,,,2,1,1,2,0,0,0,0,,19220,Peptidoglycan-associated lipoprotein precursor
398,2057,NP_300,68.60,15,5,15,0,0,0,0,,9E3,,,,,2,1,1,2,0,0,0,0,,19250,Peptidoglycan-associated lipoprotein precursor
348,603,ETNP14_68,68.52,14,14,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,18314,Photosystem Q(B) protein precursor
348,604,ETNP14_68,68.52,12,12,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,21658,Photosystem Q(B) protein precursor
348,605,ETNP_70,68.52,11,11,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,24312,Photosystem Q(B) protein 1 precursor
348,606,NP_100,68.52,10,10,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,26989,Photosystem Q(B) protein precursor
348,607,ETNP_120,68.52,7,7,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,35515,Photosystem Q(B) protein precursor
348,608,WP_011129798,68.52,7,7,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,39412,photosystem II protein D1 Prochlorococcus marinus
348,610,ETNP_160,68.52,7,7,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,39397,Photosystem Q(B) protein precursor
348,609,ETNP14_68,68.52,7,7,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,39397,Photosystem Q(B) protein precursor
348,611,WP_036916046,68.52,7,7,0,0,0,0,0,1.84E6,,,,,,2,2,3,0,0,0,0,0,,39428,photosystem II protein D1 Prochlorococcus
443,546,ETNP_100,68.46,67,67,0,0,0,0,0,3.26E5,,,,,,3,1,4,0,0,0,0,0,,6791,hypothetical protein
436,19711,ETNP_180,68.45,16,0,16,0,0,0,0,,8.64E5,,,,,3,3,0,3,0,0,0,0,Carbamidomethylation; Deamidation (NQ),35657,glycine betaine transporter periplasmic subunit
436,19712,ETNP_160,68.45,16,0,16,0,0,0,0,,8.64E5,,,,,3,3,0,3,0,0,0,0,Carbamidomethylation; Deamidation (NQ),35657,glycine betaine transporter periplasmic subunit
436,19713,ETNP_300,68.45,16,0,16,0,0,0,0,,8.64E5,,,,,3,3,0,3,0,0,0,0,Carbamidomethylation; Deamidation (NQ),35657,glycine betaine transporter periplasmic subunit
436,19714,ETNP_120,68.45,16,0,16,0,0,0,0,,8.64E5,,,,,3,3,0,3,0,0,0,0,Carbamidomethylation; Deamidation (NQ),35687,glycine betaine transporter periplasmic subunit
436,19714,ETNP_120,68.45,16,0,16,0,0,0,0,,8.64E5,,,,,3,3,0,3,0,0,0,0,Carbamidomethylation; Deamidation (NQ),35687,glycine betaine transporter periplasmic subunit
350,20239,ETNP_100,68.17,47,0,47,0,0,0,0,,,,,,,2,0,0,6,0,0,0,0,Deamidation (NQ),10057,hypothetical protein
322,2386,WP_026852885,68.10,5,2,2,0,0,0,2,,,,,,,3,0,2,2,0,0,0,1,Deamidation (NQ),57357,molecular chaperone GroEL Geothrix fermentans
422,104426,NP_85,68.09,20,20,0,0,0,0,0,1.52E6,,,,,,3,2,3,0,0,0,0,0,Carbamidomethylation,26789,Triosephosphate isomerase
417,20113,ETNP14_68,68.07,32,11,9,12,0,0,0,,,,,,,4,0,1,1,2,0,0,0,,10001,General L-amino acid-binding periplasmic protein AapJ precursor
292,82672,ETNP_300,68.01,5,0,0,0,0,5,3,,,,,9.38E5,1.07E6,2,1,0,0,0,0,2,1,Carbamidomethylation,43444,Elongation factor Tu
292,82673,ETNP_120,68.01,5,0,0,0,0,5,3,,,,,9.38E5,1.07E6,2,1,0,0,0,0,2,1,Carbamidomethylation,43444,Elongation factor Tu
292,82674,ETNP_180,68.01,5,0,0,0,0,5,3,,,,,9.38E5,1.07E6,2,1,0,0,0,0,2,1,Carbamidomethylation,43444,Elongation factor Tu
292,82673,ETNP_120,68.01,5,0,0,0,0,5,3,,,,,9.38E5,1.07E6,2,1,0,0,0,0,2,1,Carbamidomethylation,43444,Elongation factor Tu
