Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_2,Area RAL95_trypsin_MED_2,#Peptides,#Unique,#Spec RAL95_trypsin_MED_2,PTM,Avg. Mass,Description
823,144422,ETNP_140,67.18,5,5,2.24E7,2,2,2,,54300,GMP synthase [glutamine-hydrolyzing]
627,145480,WP_042851188,67.03,16,16,8.01E6,3,3,3,Carbamidomethylation,17173,6 7-dimethyl-8-ribityllumazine synthase Prochlorococcus sp MIT 0604
741,145645,WP_025932891,66.97,27,27,4.41E7,3,3,3,Oxidation (M),14228,membrane protein Prochlorococcus
625,144995,ETNP_60,66.90,12,12,2.26E7,2,1,3,,24437,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
715,145246,WP_042850726,66.86,21,21,4.71E7,2,2,3,,11769,30S ribosomal protein S14 Prochlorococcus sp MIT 0604
622,144269,ETNP_60,66.80,7,7,7.93E5,2,1,2,Methylation(KR),50513,putative FAD-linked oxidoreductase
253,146271,ETNP_70,66.78,21,21,1.08E8,3,3,11,Oxidation (M); Methylation(KR),15176,Cupin domain protein
413,144627,WP_042849546,66.65,10,10,3.53E7,3,2,6,Carbamidomethylation,39175,photosystem reaction center subunit H Prochlorococcus sp MIT 0604
541,144554,WP_042849721,66.52,11,11,1.5E7,4,4,4,Carbamidomethylation,39666,chorismate synthase Prochlorococcus sp MIT 0604
551,145285,ETNP_120,66.43,32,32,2.06E7,2,2,4,,8200,Putative HTH-type transcriptional regulator/MT0914
551,145286,ETNP_120,66.43,27,27,2.06E7,2,2,4,,9758,Oxygen regulatory protein NreC
551,145287,ETNP_70,66.43,27,27,2.06E7,2,2,4,,10028,Response regulator protein VraR
551,145288,ETNP_60,66.43,27,27,2.06E7,2,2,4,,10031,Response regulator protein VraR
551,145289,WP_038650892,66.43,27,27,2.06E7,2,2,4,,9875,LuxR family transcriptional regulator Prochlorococcus sp MIT 0801
551,145290,ETNP_140,66.43,27,27,2.06E7,2,2,4,,10001,Response regulator protein VraR
551,145291,ETNP14_68,66.43,26,26,2.06E7,2,2,4,,10129,Response regulator protein VraR
551,145292,ETNP_90,66.43,26,26,2.06E7,2,2,4,,9964,Response regulator protein VraR
551,145293,WP_036911492,66.43,26,26,2.06E7,2,2,4,,10083,LuxR family transcriptional regulator Prochlorococcus
551,145294,ETNP_100,66.43,26,26,2.06E7,2,2,4,,9905,Response regulator protein VraR
551,145295,ETNP_100,66.43,26,26,2.06E7,2,2,4,,9964,Response regulator protein VraR
551,145296,ETNP_120,66.43,26,26,2.06E7,2,2,4,,9964,Response regulator protein VraR
551,145294,ETNP_100,66.43,26,26,2.06E7,2,2,4,,9905,Response regulator protein VraR
551,145298,WP_011131379,66.43,26,26,2.06E7,2,2,4,,10096,LuxR family transcriptional regulator Prochlorococcus marinus
551,145296,ETNP_120,66.43,26,26,2.06E7,2,2,4,,9964,Response regulator protein VraR
551,145300,ETNP_140,66.43,26,26,2.06E7,2,2,4,,9964,Response regulator protein VraR
551,145301,NP_85,66.43,26,26,2.06E7,2,2,4,,9965,Response regulator protein VraR
551,145302,ETNP_120,66.43,26,26,2.06E7,2,2,4,,9905,Response regulator protein VraR
551,145303,ETNP_110,66.43,26,26,2.06E7,2,2,4,,9905,Response regulator protein VraR
551,145304,ETNP_90,66.43,26,26,2.06E7,2,2,4,,9905,Response regulator protein VraR
551,145305,ETNP14_68,66.43,26,26,2.06E7,2,2,4,,10265,Putative HTH-type transcriptional regulator/MT0914
551,145306,ETNP14_68,66.43,25,25,2.06E7,2,2,4,,10685,Response regulator protein VraR
551,145307,ETNP_90,66.43,25,25,2.06E7,2,2,4,,10644,Response regulator protein VraR
683,160037,WP_038655346,66.24,4,4,5.25E6,3,1,3,,96688,DNA gyrase subunit A Prochlorococcus sp MIT 0801
835,144416,ETNP14_68,65.96,9,9,5.9E5,2,1,2,,32398,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
600,146110,WP_042849894,65.94,9,9,8.14E6,3,1,4,,27661,imidazole glycerol phosphate synthase Prochlorococcus sp MIT 0604
578,145229,WP_042851154,65.92,19,19,2.56E7,3,3,5,Oxidation (M),14072,single-stranded DNA-binding protein Prochlorococcus sp MIT 0604
274,144700,WP_042849492,65.89,11,11,1.9E7,3,2,7,,27546,co-chaperone GrpE Prochlorococcus sp MIT 0604
795,147254,WP_025894015,65.88,12,12,2.97E7,2,2,3,,10615,hypothetical protein Prochlorococcus
611,144368,WP_038653522,65.68,13,13,4.02E6,3,1,3,,35914,phosphoribosylpyrophosphate synthetase Prochlorococcus sp MIT 0801
301,148166,ETNP_60,65.46,19,19,9.96E7,3,2,9,,13382,Elongation factor Ts
573,144652,NP_30,65.42,22,22,2.76E7,3,3,5,Deamidation (NQ),19305,NAD(P)H-quinone oxidoreductase subunit F
573,144653,ETNP_70,65.42,11,11,2.76E7,3,3,5,Deamidation (NQ),39117,NADH-quinone oxidoreductase subunit L
573,144655,WP_042849649,65.42,6,6,2.76E7,3,3,5,Deamidation (NQ),73578,NADPH-quinone oxidoreductase subunit F Prochlorococcus sp MIT 0604
550,144717,WP_011817974,65.41,13,13,4.95E7,2,2,4,Carbamidomethylation,18938,cytochrome b6-f complex iron-sulfur subunit Prochlorococcus
550,144718,NP_30,65.41,13,13,4.95E7,2,2,4,Carbamidomethylation,18938,Cytochrome b6-f complex iron-sulfur subunit
530,144887,WP_042850091,65.26,13,13,2.55E7,3,3,5,,26114,hypothetical protein Prochlorococcus sp MIT 0604
742,144733,WP_042849641,65.24,32,32,3.49E7,3,3,3,Methylation(KR),15640,RNA-binding protein Prochlorococcus sp MIT 0604
300,144431,WP_038651032,65.01,9,9,8.54E6,3,1,8,Oxidation (M),57428,bicarbonate transporter BicA Prochlorococcus sp MIT 0801
504,147535,WP_006171513,64.99,2,2,2.47E8,2,2,6,,70082,heat-shock protein Hsp90 Synechococcus sp WH 5701
595,144917,WP_042849882,64.88,14,14,3.6E6,4,2,4,Carbamidomethylation; Methylation(KR),45169,cysteine lyase Prochlorococcus sp MIT 0604
836,147105,WP_042851014,64.88,6,6,3.92E6,2,2,2,Carbamidomethylation,49089,adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA Prochlorococcus sp MIT 0604
836,147106,NP_30,64.88,6,6,3.92E6,2,2,2,Carbamidomethylation,49012,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
776,147668,WP_042850277,64.82,13,13,2.74E6,3,3,3,,26262,urea ABC transporter ATP-binding protein Prochlorococcus sp MIT 0604
664,146226,ETNP_60,64.81,26,26,3.15E6,3,1,4,Deamidation (NQ),8675,Imidazole glycerol phosphate synthase subunit HisF
758,145339,WP_042850680,64.77,18,18,3.65E7,2,2,3,,20477,photosystem I assembly protein Prochlorococcus sp MIT 0604
681,145233,WP_025894761,64.49,15,15,1.28E7,2,2,3,,21809,hypothetical protein Prochlorococcus
394,144685,WP_042849478,64.47,10,10,1.09E8,4,4,8,,42134,DNA polymerase III subunit beta Prochlorococcus sp MIT 0604
702,144254,WP_042850231,64.11,18,18,1.46E7,3,3,3,,26618,LPS export ABC transporter ATP-binding protein Prochlorococcus sp MIT 0604
466,144140,WP_006170507,64.00,6,6,1.14E7,3,1,6,,71846,3-hydroxypropionyl-CoA synthetase Synechococcus sp WH 5701
752,146388,WP_042849974,63.65,5,5,1.4E7,2,2,2,Carbamidomethylation; Deamidation (NQ),50246,histidine phosphatase Prochlorococcus sp MIT 0604
691,146487,WP_042849545,63.50,2,2,1.61E6,2,2,2,,136575,chromosome segregation protein SMC Prochlorococcus sp MIT 0604
743,144491,WP_042849836,63.47,23,23,6.7E6,3,3,3,Carbamidomethylation,17155,alkyl hydroperoxide reductase Prochlorococcus sp MIT 0604
770,146187,WP_011129340,63.44,4,4,1.4E7,2,2,3,,60542,taurine ABC transporter substrate-binding protein Synechococcus sp WH 8102
544,145822,WP_042850722,63.42,9,9,4.07E7,3,3,5,,41461,protein translocase component YidC Prochlorococcus sp MIT 0604
791,146640,NP_30,63.37,8,8,7.9E6,1,1,2,,17984,Putative TrmH family tRNA/rRNA methyltransferase
712,144975,ETNP_60,63.22,18,18,3.19E5,2,1,2,Carbamidomethylation,17685,hypothetical protein
713,145343,WP_042849774,62.97,5,5,7.14E6,2,2,2,,55031,phosphotransferase Prochlorococcus sp MIT 0604
892,146574,WP_042850855,62.32,8,8,8.06E6,2,1,2,Carbamidomethylation,43066,acetylornithine aminotransferase Prochlorococcus sp MIT 0604
690,144375,WP_042850040,62.27,4,4,2.7E6,2,2,3,,80147,peptidase M3 Prochlorococcus sp MIT 0604
838,145930,ETNP_100,62.20,12,12,4.65E6,2,2,2,,27618,Farnesyl diphosphate synthase
838,145931,ETNP_120,62.20,12,12,4.65E6,2,2,2,,27618,Farnesyl diphosphate synthase
838,144512,WP_011127607,62.20,10,10,4.65E6,2,2,2,,32836,farnesyl-diphosphate synthase Synechococcus sp WH 8102
838,145932,ETNP_120,62.20,10,10,4.65E6,2,2,2,,33473,Farnesyl diphosphate synthase
838,145933,ETNP_90,62.20,10,10,4.65E6,2,2,2,,33473,Farnesyl diphosphate synthase
893,145553,WP_038545989,62.01,19,19,6.2E5,2,1,2,,18928,acetolactate synthase Synechococcus sp KORDI-100
893,145554,WP_011127547,62.01,19,19,6.2E5,2,1,2,,19101,acetolactate synthase Synechococcus
629,145431,WP_011824218,61.88,9,9,4.1E7,2,1,4,,29397,protease Prochlorococcus
629,145432,ETNP_100,61.88,9,9,4.1E7,2,1,4,,29503,Putative signal peptide peptidase SppA
629,145433,ETNP_90,61.88,9,9,4.1E7,2,1,4,,29503,Putative signal peptide peptidase SppA
629,145434,ETNP_90,61.88,9,9,4.1E7,2,1,4,,29420,Putative signal peptide peptidase SppA
629,145435,ETNP_110,61.88,9,9,4.1E7,2,1,4,,29567,Putative signal peptide peptidase SppA
629,145436,ETNP_120,61.88,9,9,4.1E7,2,1,4,,29503,Putative signal peptide peptidase SppA
629,145437,ETNP_90,61.88,9,9,4.1E7,2,1,4,,29567,Putative signal peptide peptidase SppA
629,145438,WP_011130733,61.88,9,9,4.1E7,2,1,4,,29497,protease Prochlorococcus marinus
629,145439,ETNP_100,61.88,9,9,4.1E7,2,1,4,,29539,Putative signal peptide peptidase SppA
629,145440,WP_036914155,61.88,9,9,4.1E7,2,1,4,,29389,protease Prochlorococcus
629,145441,ETNP_160,61.88,9,9,4.1E7,2,1,4,,29467,Putative signal peptide peptidase SppA
629,145432,ETNP_100,61.88,9,9,4.1E7,2,1,4,,29503,Putative signal peptide peptidase SppA
629,145443,WP_006170264,61.88,9,9,4.1E7,2,1,4,,29000,protease Synechococcus sp WH 5701
629,145444,WP_011128742,61.88,9,9,4.1E7,2,1,4,,29740,protease Synechococcus
290,144492,WP_032524120,61.83,19,19,2.12E8,3,3,9,Oxidation (M),16672,hypothetical protein Prochlorococcus
709,160078,WP_011862304,61.66,7,7,1.53E7,3,3,3,,50686,ammonium transporter Prochlorococcus
755,147859,NP_30,61.56,11,11,8.93E7,2,2,3,,24617,Cytochrome b6
755,147469,WP_012007118,61.56,11,11,8.93E7,2,2,3,,24631,cytochrome B6 Prochlorococcus
552,147799,ETNP_90,61.54,4,4,1.31E7,3,2,3,,54587,Sulfite reductase [ferredoxin]
582,146136,WP_002806486,61.28,45,45,4.02E7,4,4,5,,7019,30S ribosomal protein S21 Prochlorococcus
667,160349,NP_30,61.23,29,29,4.21E7,1,1,4,,9448,hypothetical protein
667,160350,ETNP_70,61.23,29,29,4.21E7,1,1,4,,9462,hypothetical protein
667,160351,WP_011376025,61.23,29,29,4.21E7,1,1,4,,9448,hypothetical protein Prochlorococcus
632,145254,WP_042851042,61.20,5,5,1.55E7,2,2,4,,67803,ribonuclease E Prochlorococcus sp MIT 0604
660,148736,WP_042850334,61.20,5,5,4.92E6,3,3,4,Carbamidomethylation,44085,alanine--glyoxylate aminotransferase Prochlorococcus sp MIT 0604
764,147657,ETNP_140,61.14,5,5,6.7E6,2,1,3,Methylation(KR),76510,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
764,147658,ETNP_100,61.14,4,4,6.7E6,2,1,3,Methylation(KR),87127,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
577,145410,WP_042849702,61.13,17,17,9.59E6,2,1,5,Oxidation (M),19027,50S ribosomal protein L10 Prochlorococcus sp MIT 0604
176,144764,WP_038650428,61.11,6,6,3.41E8,2,1,10,,28922,co-chaperone GrpE Prochlorococcus sp MIT 0801
176,144763,NP_30,61.11,10,10,3.41E8,2,1,10,,17707,heat shock protein GrpE
176,144765,WP_038542444,61.11,7,7,3.41E8,2,1,10,,25334,co-chaperone GrpE Synechococcus sp KORDI-100
176,144766,ETNP_100,61.11,7,7,3.41E8,2,1,10,,25968,Protein GrpE
176,144767,ETNP_90,61.11,7,7,3.41E8,2,1,10,,25902,Protein GrpE
176,144768,WP_036913095,61.11,7,7,3.41E8,2,1,10,,25992,co-chaperone GrpE Prochlorococcus
540,145989,WP_042850434,60.92,12,12,2.9E7,3,3,5,Carbamidomethylation,23855,membrane protein Prochlorococcus sp MIT 0604
548,144579,WP_042850346,60.78,8,8,6.77E6,3,3,3,,58090,threonine dehydratase Prochlorococcus sp MIT 0604
680,144601,WP_042849877,60.65,5,5,7.1E6,2,1,2,Carbamidomethylation,42899,cystathionine gamma-synthase Prochlorococcus sp MIT 0604
680,144603,NP_30,60.65,5,5,7.1E6,2,1,2,Carbamidomethylation,44577,Cystathionine beta-lyase
756,145012,WP_042850915,60.62,8,8,9.84E6,2,2,3,,34367,light dependent protochlorophyllide oxido-reductase Prochlorococcus sp MIT 0604
763,145618,ETNP_70,60.39,31,31,1.92E7,2,2,3,,8910,hypothetical protein
763,145619,WP_042849862,60.39,26,26,1.92E7,2,2,3,,10489,hypothetical protein Prochlorococcus sp MIT 0604
705,146173,WP_042849653,60.38,11,11,5.17E5,3,1,3,Carbamidomethylation,32739,methylenetetrahydrofolate reductase Prochlorococcus sp MIT 0604
678,144545,WP_042850665,60.33,4,4,1.32E6,3,3,3,,110712,DNA polymerase I Prochlorococcus sp MIT 0604
509,146211,ETNP14_68,60.33,6,6,1.15E6,2,1,5,Deamidation (NQ),69081,Chaperone protein DnaK
747,144252,WP_011129152,60.26,9,9,1.58E6,3,1,3,Oxidation (M),44989,NADPH-quinone oxidoreductase subunit H Synechococcus sp WH 8102
837,146813,WP_042849526,60.10,4,4,1.9E6,2,2,2,Carbamidomethylation,67328,flavin oxidoreductase Prochlorococcus sp MIT 0604
782,160262,ETNP_70,60.09,35,35,5.11E6,2,1,3,Deamidation (NQ),10329,Vegetative protein 296
766,146396,ETNP_70,60.04,22,22,1.57E7,2,1,3,,9968,NAD(P)H-quinone oxidoreductase subunit I
612,145375,WP_042850570,59.79,11,11,2.1E6,3,1,4,,33217,phosphoesterase Prochlorococcus sp MIT 0604
722,146558,WP_042850266,59.67,9,9,1.34E6,2,2,2,,21047,ferritin Prochlorococcus sp MIT 0604
921,160277,WP_042850836,59.43,8,8,2.25E6,1,1,1,,35232,phosphate starvation protein PhoH Prochlorococcus sp MIT 0604
483,145782,ETNP_60,59.27,19,19,6.22E6,2,1,5,,13141,Methionine aminopeptidase
483,145783,ETNP_70,59.27,12,12,6.22E6,2,1,5,,21612,Methionine aminopeptidase
618,144696,ETNP_60,59.13,15,15,2.84E6,3,1,4,Carbamidomethylation,26669,Negative regulator of genetic competence ClpC/MecB
753,144759,ETNP_70,59.13,5,5,3.39E6,2,1,2,Carbamidomethylation,42510,Cystathionine beta-lyase
714,144941,WP_042851203,58.99,4,4,9.36E6,2,2,3,,66801,DNA polymerase III subunit gammatau Prochlorococcus sp MIT 0604
757,144710,ETNP_60,58.75,14,14,5.41E7,2,1,3,,19039,50S ribosomal protein L10
638,146507,WP_036914490,58.73,10,10,3.91E6,3,1,3,,43733,ferrochelatase Prochlorococcus
638,146508,NP_85,58.73,10,10,3.91E6,3,1,3,,43667,Ferrochelatase
638,146509,WP_011130609,58.73,10,10,3.91E6,3,1,3,,43789,ferrochelatase Prochlorococcus marinus
638,146510,ETNP_90,58.73,10,10,3.91E6,3,1,3,,43667,Ferrochelatase
761,144156,WP_042851076,58.65,17,17,3.12E6,2,2,3,,21310,HNH endonuclease Prochlorococcus sp MIT 0604
761,145464,ETNP_70,58.65,16,16,3.12E6,2,2,3,,22046,HNH endonuclease
792,147248,ETNP14_68,58.49,7,7,4.97E6,1,1,3,,31635,hypothetical protein
792,147249,ETNP14_68,58.49,7,7,4.97E6,1,1,3,,31998,hypothetical protein
511,146076,WP_038653540,58.32,6,6,0E0,3,1,4,,57690,glucose-6-phosphate dehydrogenase Prochlorococcus sp MIT 0801
844,147460,ETNP_90,58.32,13,13,3.51E5,2,1,2,Oxidation (M),27636,D-3-phosphoglycerate dehydrogenase
844,147461,ETNP_110,58.32,11,11,3.51E5,2,1,2,Oxidation (M),31990,D-3-phosphoglycerate dehydrogenase
844,147462,ETNP_120,58.32,6,6,3.51E5,2,1,2,Oxidation (M),55944,D-3-phosphoglycerate dehydrogenase
844,147463,ETNP_100,58.32,6,6,3.51E5,2,1,2,Oxidation (M),56102,D-3-phosphoglycerate dehydrogenase
844,146822,ETNP_90,58.32,6,6,3.51E5,2,1,2,Oxidation (M),56029,D-3-phosphoglycerate dehydrogenase
844,147464,WP_036912375,58.32,6,6,3.51E5,2,1,2,Oxidation (M),55974,3-phosphoglycerate dehydrogenase Prochlorococcus
844,147465,ETNP_110,58.32,6,6,3.51E5,2,1,2,Oxidation (M),56129,D-3-phosphoglycerate dehydrogenase
844,146823,ETNP_100,58.32,6,6,3.51E5,2,1,2,Oxidation (M),56029,D-3-phosphoglycerate dehydrogenase
844,146823,ETNP_100,58.32,6,6,3.51E5,2,1,2,Oxidation (M),56029,D-3-phosphoglycerate dehydrogenase
844,147467,ETNP_90,58.32,6,6,3.51E5,2,1,2,Oxidation (M),56102,D-3-phosphoglycerate dehydrogenase
844,147468,WP_041384549,58.32,6,6,3.51E5,2,1,2,Oxidation (M),56035,3-phosphoglycerate dehydrogenase Prochlorococcus marinus
615,143537,WP_042850822,58.26,10,10,9.66E6,3,3,3,Oxidation (M),38303,phenylalanyl-tRNA synthetase subunit alpha Prochlorococcus sp MIT 0604
641,146735,WP_038654486,58.16,4,4,5.04E6,2,2,3,,33101,alphabeta hydrolase Prochlorococcus sp MIT 0801
651,144548,WP_042850851,57.98,10,10,1.21E7,3,3,4,,33586,indole-3-glycerol phosphate synthase Prochlorococcus sp MIT 0604
759,145524,ETNP_60,57.98,13,13,4.43E6,2,2,3,,22861,FeS cluster assembly protein SufD
580,145276,ETNP_100,57.83,13,13,4.14E7,2,1,5,,20419,Ribosome-recycling factor
580,145446,WP_038651707,57.83,13,13,4.14E7,2,1,5,,20480,ribosome recycling factor Prochlorococcus sp MIT 0801
580,145447,WP_011128613,57.83,13,13,4.14E7,2,1,5,,20478,ribosome-recycling factor Synechococcus sp WH 8102
580,145277,ETNP_120,57.83,13,13,4.14E7,2,1,5,,20419,Ribosome-recycling factor
580,145278,ETNP_90,57.83,13,13,4.14E7,2,1,5,,20419,Ribosome-recycling factor
711,144537,WP_042850594,57.83,7,7,6.3E6,3,3,3,,57223,carotene isomerase Prochlorococcus sp MIT 0604
692,150525,WP_042849632,57.76,5,5,9.39E5,2,1,2,,49873,DNA repair protein RadA Prochlorococcus sp MIT 0604
760,145582,WP_042850833,57.51,11,11,9.28E6,2,2,3,,25863,tRNA guanine37-N1-methyltransferase Prochlorococcus sp MIT 0604
201,146040,ETNP_120,57.51,24,24,3.46E8,2,1,13,Carbamidomethylation,10455,Ribulose bisphosphate carboxylase small chain 2
201,146041,ETNP_160,57.51,24,24,3.46E8,2,1,13,Carbamidomethylation,10455,Ribulose bisphosphate carboxylase small chain 2
201,146042,ETNP_70,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,12982,Ribulose bisphosphate carboxylase small chain 2
201,146043,ETNP_100,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,13084,Ribulose bisphosphate carboxylase small chain 2
201,146044,NP_30,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,12982,Ribulose bisphosphate carboxylase small chain 2
201,146045,ETNP_90,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,13084,Ribulose bisphosphate carboxylase small chain 2
201,146046,ETNP_110,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,13084,Ribulose bisphosphate carboxylase small chain 2
201,146047,WP_011376108,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,12982,ribulose bisphosphate carboxylase small chain Prochlorococcus
201,146048,WP_011294511,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,12977,ribulose bisphosphate carboxylase small chain Prochlorococcus
201,146049,ETNP_140,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,13084,Ribulose bisphosphate carboxylase small chain 2
201,146043,ETNP_100,57.51,19,19,3.46E8,2,1,13,Carbamidomethylation,13084,Ribulose bisphosphate carboxylase small chain 2
897,145827,WP_042851133,57.44,6,6,4.36E6,2,2,2,,46767,sodiumproton antiporter Prochlorococcus sp MIT 0604
937,147376,WP_006172404,57.32,10,10,3.28E7,1,1,2,,21985,deoxycytidine triphosphate deaminase Synechococcus sp WH 5701
513,150049,WP_042850891,57.32,3,3,2.13E7,3,3,4,,77952,membrane protein Prochlorococcus sp MIT 0604
597,144544,ETNP_70,57.20,5,5,7.09E6,4,4,4,Carbamidomethylation,78284,Threonine--tRNA ligase
768,145785,ETNP14_68,57.14,23,23,2.21E6,3,1,3,,11560,hypothetical protein
599,145829,WP_042850362,56.96,17,17,1.97E7,2,2,2,Carbamidomethylation,15530,cyclophilin Prochlorococcus sp MIT 0604
899,145671,ETNP_120,56.73,14,14,1.39E7,2,2,2,Carbamidomethylation,19017,Urease accessory protein UreG
899,145672,ETNP_180,56.73,12,12,1.39E7,2,2,2,Carbamidomethylation,22412,Urease accessory protein UreG
899,145673,ETNP_120,56.73,12,12,1.39E7,2,2,2,Carbamidomethylation,22366,Urease accessory protein UreG
899,145674,ETNP_160,56.73,12,12,1.39E7,2,2,2,Carbamidomethylation,22366,Urease accessory protein UreG
630,145547,ETNP_60,56.69,12,12,5.94E7,2,2,4,,26985,Acetylglutamate kinase
800,148411,WP_042849644,56.66,10,10,2.42E7,2,2,3,,13519,NADPH-quinone oxidoreductase Prochlorococcus sp MIT 0604
553,146224,WP_012006908,56.66,54,54,5.61E7,2,2,5,,5284,high light inducible protein Prochlorococcus
707,146438,WP_042849494,56.66,8,8,9.23E7,3,3,3,,40136,molecular chaperone DnaJ Prochlorococcus sp MIT 0604
668,146943,ETNP14_68,56.47,10,10,1.89E7,1,1,4,,24096,3-oxoacyl-[acyl-carrier-protein] reductase FabG
668,146944,ETNP14_68,56.47,9,9,1.89E7,1,1,4,,26416,3-oxoacyl-[acyl-carrier-protein] reductase FabG
668,146945,ETNP14_120,56.47,9,9,1.89E7,1,1,4,,26549,3-oxoacyl-[acyl-carrier-protein] reductase FabG
477,143955,ETNP14_68,56.41,12,12,3.76E5,4,1,5,Carbamidomethylation,38154,Glyceraldehyde-3-phosphate dehydrogenase 2
762,145237,ETNP_70,56.39,14,14,1.2E7,2,1,2,Carbamidomethylation,19676,hypothetical protein
450,144315,WP_002807728,56.29,33,33,1.01E8,4,4,6,Carbamidomethylation,13687,30S ribosomal protein S13 Prochlorococcus
450,144316,NP_30,56.29,33,33,1.01E8,4,4,6,Carbamidomethylation,13699,30S ribosomal protein S13
746,160058,NP_30,56.14,10,10,4.97E6,3,2,3,,38426,Long-chain acyl-[acyl-carrier-protein] reductase
746,160059,ETNP_70,56.14,10,10,4.97E6,3,2,3,,38368,Long-chain acyl-[acyl-carrier-protein] reductase
716,145548,ETNP_70,55.76,23,23,4.59E6,2,2,3,Methylation(KR),16193,Coniferyl aldehyde dehydrogenase
938,146898,ETNP14_68,55.72,5,5,2.95E7,1,1,2,,41925,Soluble hydrogenase 42 kDa subunit
938,146899,WP_038650467,55.72,5,5,2.95E7,1,1,2,,41994,class V aminotransferase Prochlorococcus sp MIT 0801
894,145243,WP_025889331,55.59,18,18,1.41E7,2,2,2,Carbamidomethylation; Deamidation (NQ),15896,7-cyano-7-deazaguanine reductase Prochlorococcus
769,145898,ETNP_120,55.56,7,7,3.36E7,2,2,3,Carbamidomethylation,38564,Decarbamoylnovobiocin carbamoyltransferase
