Event,Station,Bottle,Sal00,Sal11,Sigma-t00,Sigma-t11,Sbeox0Mg/L,Sbox0Mm/Kg,Sbeox0PS,Longitude,Latitude,DepSM,T090C,T190C,FlSP,CStarAt0,CStarTr0,Par,pH,NO2 Conc.
25,22,1,34.5298,34.5294,27.3753,27.3753,0.7672,23.336,7.463,-128.00008,15.31058,1000.019,4.4275,4.4277,0.0651,12.3095,4.608,0.0501,,
25,22,2,34.5038,34.5027,27.2019,27.2019,0.3791,11.535,3.804,-128.00006,15.31058,750.184,5.7357,5.7358,0.066,12.3109,4.6064,0.0501,,
25,22,3,34.507,34.5054,26.9098,26.9098,0.2263,6.886,2.386,-128.00008,15.31058,500.056,7.8951,7.895,0.0698,12.3147,4.6021,0.0501,,-0.4857748184
25,22,4,34.5245,34.523,26.8541,26.8541,0.2125,6.469,2.265,-128.00008,15.31056,450.034,8.3538,8.3539,0.0702,12.3158,4.6008,0.0501,,-0.3041767554
25,22,5,34.5666,34.5652,26.7708,26.7708,0.1237,3.766,1.341,-128.00002,15.3106,400.048,9.0937,9.1014,0.0715,12.3166,4.5998,0.0501,,
25,22,6,34.5663,34.5649,26.771,26.771,0.1254,3.818,1.359,-128.00002,15.3106,400.346,9.0915,9.0911,0.0708,12.316,4.6005,0.0501,,-0.1225786925
25,22,7,34.58,34.5789,26.7218,26.7218,0.1238,3.77,1.353,-128.00008,15.31056,375.683,9.458,9.4575,0.0706,12.3172,4.5991,0.0501,,-0.142756255
25,22,8,34.5919,34.5906,26.6749,26.6749,0.1198,3.647,1.318,-128.00004,15.3106,350.208,9.7943,9.7943,0.0698,12.3166,4.5998,0.0501,,-0.2839991929
25,22,9,34.5918,34.5905,26.6752,26.6752,0.1201,3.655,1.321,-128.00004,15.3106,350.485,9.7926,9.7917,0.07,12.317,4.5994,0.0501,,
25,22,10,34.6446,34.6417,26.6267,26.6267,0.0312,0.95,0.347,-128.00008,15.31056,325.35,10.3164,10.3006,0.0729,12.3219,4.5937,0.0501,,
25,22,11,34.6457,34.6441,26.6279,26.6279,0.0331,1.007,0.368,-128.00008,15.31056,325.123,10.3144,10.3099,0.0724,12.3214,4.5943,0.0501,,-0.06204600484
25,22,12,34.6501,34.649,26.5733,26.5733,0.0569,1.731,0.637,-128.00006,15.31058,300.54,10.6433,10.6436,0.0705,12.3197,4.5963,0.0501,,
25,22,13,34.6504,34.6496,26.5726,26.5726,0.0568,1.73,0.637,-128.00004,15.31059,300.394,10.6488,10.6498,0.0704,12.3199,4.596,0.0501,,-0.2839991929
25,22,14,34.6639,34.6627,26.5071,26.5071,0.0476,1.449,0.539,-128.00006,15.3106,275.423,11.0713,11.0708,0.0686,12.3162,4.6002,0.0501,,
25,22,15,34.6641,34.6629,26.5072,26.5072,0.0493,1.5,0.558,-128.00006,15.31058,275.132,11.0717,11.073,0.069,12.3166,4.5999,0.0501,,-0.3041767554
25,22,16,34.683,34.6817,26.4612,26.4612,0.0328,0.998,0.374,-128.00006,15.31058,250.655,11.401,11.4068,0.0683,12.3151,4.6015,0.0501,,-0.1024011299
25,22,17,34.6835,34.6822,26.3983,26.3983,0.0488,1.487,0.56,-128.00004,15.3106,225.559,11.7387,11.7402,0.0662,12.3146,4.6023,0.0501,,-0.1629338176
25,22,18,34.6768,34.6747,26.2744,26.2744,0.0512,1.558,0.595,-128.00006,15.31058,200.947,12.3576,12.3513,0.0742,12.3155,4.6012,0.0501,,-0.4857748184
25,22,19,34.4842,34.4831,26.0472,26.0472,0.853,25.981,9.988,-128.00006,15.3106,176.273,12.7523,12.7552,0.0834,12.3157,4.6009,0.0501,,-0.1831113801
25,22,20,34.0646,34.0642,25.4617,25.4617,4.1482,126.413,49.728,-128.00008,15.31056,151.62,14.0343,14.0294,0.241,12.3191,4.597,0.0501,,-0.1831113801
25,22,21,34.2223,34.2193,24.8285,24.8285,5.3503,163.147,68.589,-128.00006,15.3106,126.536,17.3942,17.3277,0.491,12.3329,4.5811,0.0501,,-0.2032889427
25,22,22,34.4247,34.4232,24.4995,24.4995,6.2996,192.157,83.875,-128.00006,15.31056,111.542,19.3408,19.3416,0.647,12.3424,4.5703,0.0501,,-0.06204600484
25,22,23,34.3638,34.3634,23.2028,23.2028,6.8719,209.88,99.183,-128.00008,15.31056,62.257,23.8671,23.8649,0.132,12.3391,4.574,0.0501,,-0.3041767554
25,22,24,34.2193,34.2186,22.8136,22.8136,6.6843,204.229,97.946,-128.00008,15.31058,3.492,24.7946,24.7954,0.094,12.3389,4.5743,0.0501,,-0.02169087974
26,23,1,34.5343,34.5343,27.3738,27.3738,0.6156,18.726,5.996,-122.00004,16.2573,1000.176,4.4752,4.4756,0.0631,12.3118,4.6054,0.0623,,
26,23,2,34.5344,34.5343,27.374,27.374,0.6172,18.775,6.011,-122.00004,16.2573,1000.251,4.4745,4.4751,0.0625,12.3118,4.6053,0.0633,,
26,23,3,34.5115,34.5107,27.2069,27.2069,0.1638,4.983,1.644,-122.00002,16.2573,749.957,5.7442,5.7448,0.066,12.3146,4.6022,0.0596,,
26,23,4,34.527,34.5259,26.9331,26.9331,0.1049,3.193,1.105,-122.00004,16.2573,499.674,7.8439,7.8438,0.0706,12.317,4.5993,0.0508,,
26,23,5,34.5271,34.5261,26.9329,26.9329,0.1043,3.174,1.099,-122.00008,16.2573,498.841,7.8453,7.8467,0.0709,12.3171,4.5992,0.0508,,0.08127802691
26,23,6,34.5331,34.532,26.8959,26.8959,0.1077,3.277,1.142,-122.00004,16.25728,474.76,8.1249,8.1271,0.071,12.3172,4.5991,0.0525,,0.04390881913
26,23,7,34.5415,34.5402,26.848,26.848,0.1215,3.698,1.298,-122.00004,16.2573,449.748,8.4814,8.4828,0.0703,12.3171,4.5992,0.051,,0.02522421525
26,23,8,34.5551,34.5541,26.8106,26.8106,0.1093,3.327,1.176,-122.00004,16.25727,424.947,8.7885,8.7892,0.0705,12.3172,4.5991,0.0511,,0.3054932735
26,23,9,34.5643,34.5632,26.7824,26.7824,0.1122,3.414,1.213,-122.0001,16.25728,399.852,9.01,9.0089,0.0696,12.3172,4.5991,0.0507,,0.02522421525
26,23,10,34.5734,34.5722,26.7415,26.7415,0.1278,3.89,1.391,-122.00008,16.2573,375.128,9.306,9.3056,0.0697,12.3172,4.5991,0.0507,,0.08127802691
26,23,11,34.5861,34.585,26.6942,26.6942,0.1232,3.749,1.351,-122.00002,16.2573,349.969,9.6514,9.651,0.0693,12.3166,4.5998,0.0507,,0.4549701046
26,23,12,34.6015,34.6006,26.6485,26.6485,0.1096,3.338,1.212,-122.00008,16.25729,324.857,9.9928,9.9935,0.0694,12.3173,4.5991,0.0507,,0.4362855007
26,23,13,34.6275,34.6266,26.5872,26.5872,0.0919,2.797,1.026,-122.00004,16.2573,300.508,10.4635,10.4631,0.0685,12.3174,4.5989,0.0507,,0.4736547085
26,23,14,34.6384,34.6374,26.5288,26.5288,0.1101,3.351,1.239,-122.00002,16.25728,275.303,10.8396,10.8406,0.067,12.3173,4.5991,0.0507,,0.1747010463
26,23,15,34.6764,34.6757,26.452,26.452,0.0565,1.721,0.645,-122.00008,16.25728,250.177,11.4231,11.4219,0.0664,12.3169,4.5995,0.0507,,0.1373318386
26,23,16,34.6917,34.6908,26.3827,26.3827,0.0374,1.138,0.43,-122.00006,16.25732,225.917,11.8553,11.8559,0.0677,12.3181,4.598,0.0507,,-0.01214499253
26,23,17,34.6842,34.6834,26.3028,26.3028,0.0547,1.666,0.635,-122.00004,16.2573,200.521,12.2401,12.2377,0.073,12.3171,4.5993,0.0633,,0.4362855007
26,23,18,34.6711,34.6704,26.1298,26.1298,0.1014,3.09,1.197,-122.00008,16.2573,175.706,13.0654,13.0647,0.0888,12.3178,4.5984,0.104,,0.2868086697
26,23,19,34.5877,34.5864,25.9236,25.9236,0.3425,10.432,4.096,-122.00004,16.2573,161.206,13.7586,13.7629,0.112,12.3199,4.596,0.257,,
26,23,20,34.5139,34.5075,25.6177,25.6177,0.7794,23.748,9.539,-122.00006,16.25728,141.005,14.9275,14.9372,0.181,12.3226,4.593,0.63,,
26,23,21,34.33,34.3293,25.2637,25.2637,1.834,55.901,22.847,-122.00004,16.2573,121.242,15.8805,15.8805,0.339,12.3284,4.5863,2.79,,0.2494394619
26,23,22,34.1322,34.1303,24.3454,24.3454,4.7133,143.791,62.328,-122.00004,16.25732,100.404,19.0674,19.0761,0.88,12.3609,4.5491,13.6,,0.716554559
26,23,23,34.2978,34.2987,23.1507,23.1507,6.8914,210.485,99.435,-122.00004,16.25732,51.313,23.8722,23.8724,0.148,12.3549,4.556,121,,
26,23,24,33.8581,33.8578,22.4581,22.4581,6.6959,204.653,98.372,-122.00008,16.2573,2.261,25.0682,25.0717,0.0658,12.348,4.5639,711,,0.2868086697
27,24,1,34.5335,34.5337,27.3594,27.3594,0.4266,12.975,4.167,-118.00004,16.88858,999.891,4.6022,4.6018,0.07,12.3134,4.6036,0.0631,,
27,24,2,34.516,34.5152,27.2093,27.2093,0.119,3.621,1.195,-118.00008,16.88858,750.153,5.7544,5.7543,0.0712,12.3155,4.6011,0.0517,,
27,24,3,34.5169,34.516,27.0662,27.0662,0.0606,1.845,0.624,-118.00008,16.88858,600.508,6.8531,6.8538,0.0722,12.3162,4.6003,0.0545,,
27,24,4,34.5418,34.5411,26.9332,26.9332,0.0364,1.108,0.384,-118.00008,16.88858,500.16,7.9221,7.9214,0.0733,12.3164,4.6,0.0513,,
27,24,5,34.5573,34.5563,26.8937,26.8937,0.0314,0.955,0.334,-118.00008,16.88858,474.829,8.2656,8.262,0.0733,12.3166,4.5998,0.0567,,
27,24,6,34.5659,34.565,26.8515,26.8515,0.0307,0.935,0.329,-118.00008,16.88858,450.006,8.5829,8.583,0.0732,12.3174,4.5989,0.0515,,
27,24,7,34.5806,34.5798,26.8212,26.8212,0.0294,0.895,0.317,-118.00008,16.88858,425.151,8.8485,8.8486,0.0732,12.3185,4.5977,0.0507,,
27,24,8,34.5854,34.5846,26.7867,26.7867,0.0302,0.919,0.327,-118.00008,16.88858,400.454,9.0862,9.0859,0.0733,12.3187,4.5974,0.0507,,
27,24,9,34.6049,34.604,26.7375,26.7375,0.029,0.883,0.317,-118.0001,16.88858,375.131,9.4811,9.4809,0.073,12.3199,4.596,0.0507,,
27,24,10,34.6244,34.6234,26.6952,26.6952,0.0282,0.859,0.311,-118.00008,16.8886,350.293,9.8247,9.8232,0.0733,12.3207,4.5951,0.0507,,
27,24,11,34.639,34.6384,26.6622,26.6622,0.0269,0.819,0.298,-118.00008,16.88856,325.809,10.0844,10.0861,0.0733,12.3223,4.5933,0.0507,,
27,24,12,34.654,34.6532,26.6351,26.6351,0.0281,0.857,0.313,-118.00006,16.88858,300.498,10.3073,10.3067,0.0734,12.3241,4.5912,0.0507,,
27,24,13,34.6894,34.6888,26.5729,26.5729,0.0262,0.797,0.295,-118.00006,16.88858,275.794,10.8154,10.8156,0.0734,12.3271,4.5877,0.0507,,
27,24,14,34.7054,34.7048,26.5134,26.5134,0.029,0.883,0.329,-118.00008,16.88859,250.718,11.2113,11.2112,0.0729,12.3247,4.5905,0.0507,,
27,24,15,34.7073,34.7066,26.4649,26.4649,0.0287,0.874,0.328,-118.00006,16.88856,225.835,11.4804,11.4814,0.0705,12.3212,4.5946,0.0507,,
27,24,16,34.7526,34.7516,26.4028,26.4028,0.028,0.852,0.323,-118.00008,16.88856,200.801,11.9956,11.9972,0.0718,12.3302,4.5842,0.0507,,
27,24,17,34.7341,34.7337,26.3047,26.3047,0.0317,0.966,0.369,-118.00006,16.88858,176.296,12.4274,12.4246,0.0733,12.3194,4.5966,0.0631,,
27,24,18,34.734,34.7333,26.1208,26.1208,0.0337,1.026,0.4,-118.00008,16.8886,150.857,13.3478,13.3434,0.27,12.3368,4.5767,0.064,,
27,24,19,34.6411,34.6405,26.0066,26.0066,0.2927,8.914,3.487,-118.00008,16.88858,140.847,13.5531,13.5554,0.239,12.3295,4.585,0.262,,
27,24,20,34.6879,34.6874,25.8702,25.8702,0.0358,1.092,0.434,-118.00008,16.88858,131.094,14.3769,14.3728,0.766,12.3491,4.5627,0.544,,
27,24,21,34.653,34.6524,25.6613,25.6613,0.0303,0.922,0.373,-118.00006,16.88858,120.985,15.2146,15.2201,0.4,12.3331,4.581,1.15,,
27,24,22,34.2918,34.2869,25.0841,25.0841,2.1932,66.862,27.665,-118.00006,16.88859,101.017,16.5326,16.5511,0.437,12.336,4.5776,4.88,,
27,24,23,34.0556,34.056,23.986,23.986,6.4108,195.647,86.569,-118.00009,16.88858,81.356,20.2264,20.225,0.806,12.3726,4.5358,18.5,,
27,24,24,33.6664,33.6657,22.062,22.062,6.5721,200.948,97.8,-118.00006,16.8886,2.356,25.8893,25.8907,0.0697,12.3517,4.5596,937,,
28,24,1,34.5361,34.535,27.3731,27.3731,0.4959,15.084,4.832,-118.00006,16.88858,1003.399,4.4952,4.4958,0.0696,12.3146,4.6023,0.0647,,
28,24,2,34.5144,34.5132,27.2042,27.2042,0.1212,3.687,1.217,-118.00008,16.8886,753.688,5.7856,5.7845,0.0711,12.317,4.5994,0.0594,,
28,24,3,34.5518,34.5504,26.9031,26.9031,0.0318,0.968,0.338,-118.00004,16.8886,502.844,8.1774,8.1704,0.0733,12.3182,4.598,0.0514,,0.4230572597
28,24,4,34.5563,34.5554,26.8744,26.8744,0.0319,0.972,0.341,-118.00008,16.88858,478.19,8.3878,8.3935,0.0733,12.3188,4.5973,0.0539,,0.1333503749
28,24,5,34.5737,34.5724,26.8411,26.8411,0.0314,0.957,0.337,-118.00008,16.8886,453.018,8.6899,8.6861,0.0733,12.3191,4.5969,0.052,,0.099267212
28,24,6,34.5837,34.5829,26.791,26.791,0.0286,0.872,0.31,-118.00006,16.8886,428.072,9.0544,9.0544,0.0732,12.3204,4.5955,0.0507,,
28,24,7,34.5838,34.583,26.791,26.791,0.0317,0.964,0.343,-118.00006,16.8886,427.975,9.0551,9.0548,0.0733,12.3203,4.5956,0.0508,,-0.07114860259
28,24,8,34.597,34.596,26.7576,26.7576,0.0303,0.922,0.33,-118.00006,16.8886,403.163,9.3236,9.3235,0.0733,12.3212,4.5945,0.0526,,-0.07114860259
28,24,9,34.6133,34.6123,26.7168,26.7168,0.0291,0.885,0.319,-118.00006,16.8886,378.429,9.6466,9.6483,0.0734,12.3219,4.5937,0.0507,,
28,24,10,34.6341,34.6334,26.6717,26.6717,0.0277,0.844,0.307,-118.00006,16.88858,353.52,10.0089,10.0098,0.0734,12.3233,4.5922,0.0507,,0.4571404226
28,24,11,34.6557,34.6548,26.6311,26.6311,0.0266,0.809,0.296,-118.00008,16.88856,328.153,10.3412,10.3403,0.0733,12.3253,4.5898,0.0507,,0.8661383776
28,24,12,34.6878,34.6874,26.5755,26.5755,0.0259,0.79,0.292,-118.00006,16.88858,303.484,10.7971,10.7993,0.0739,12.3282,4.5866,0.0507,,1.053595774
28,24,13,34.7083,34.7076,26.5256,26.5256,0.0268,0.817,0.304,-118.00004,16.88858,278.852,11.1603,11.1598,0.0733,12.3281,4.5866,0.0507,,0.9854294479
28,24,14,34.7045,34.7037,26.4851,26.4851,0.0257,0.784,0.293,-118.00008,16.88856,254.221,11.3623,11.3624,0.073,12.3264,4.5886,0.0507,,0.3889740968
28,24,15,34.7227,34.7207,26.4386,26.4386,0.0268,0.816,0.307,-118.00006,16.88858,229.058,11.6867,11.6843,0.0727,12.3252,4.59,0.0507,,0.3889740968
28,24,16,34.7539,34.7533,26.3704,26.3704,0.0242,0.738,0.281,-118.00008,16.88856,203.751,12.1709,12.1713,0.0742,12.3302,4.5842,0.0507,,0.9002215406
28,24,17,34.7243,34.7237,26.2817,26.2817,0.0419,1.276,0.489,-118.00008,16.88858,179.332,12.5067,12.5066,0.0726,12.3188,4.5973,0.0512,,0.099267212
28,24,18,34.7374,34.7362,26.109,26.109,0.0321,0.977,0.381,-118.00008,16.88858,154.484,13.419,13.4073,0.296,12.3399,4.5731,0.0938,,0.729805726
28,24,19,34.6638,34.6633,25.9954,25.9954,0.2049,6.242,2.449,-118.00002,16.88858,143.993,13.6934,13.6914,0.262,12.3332,4.5808,0.156,,0.1163087935
28,24,20,34.6709,34.6709,25.7658,25.7658,0.0279,0.849,0.341,-118.00006,16.8886,130.3,14.8014,14.7997,0.474,12.343,4.5696,0.455,,0.1844751193
28,24,21,34.6402,34.6396,25.6089,25.6089,0.054,1.645,0.668,-118.00008,16.88856,120.631,15.4062,15.4065,0.288,12.3292,4.5854,0.901,,0.1844751193
28,24,22,34.3336,34.3327,25.0081,25.0081,2.0267,61.791,25.801,-118.00006,16.88858,101.377,16.9943,16.9931,0.538,12.3408,4.5721,3.1,,0.2015167007
28,24,23,34.0644,34.0622,23.9761,23.9761,6.2901,191.966,85.041,-118.00008,16.88858,80.034,20.2887,20.2996,0.959,12.3817,4.5255,18.3,,0.4060156783
28,24,24,33.6684,33.6679,22.0016,22.0016,6.5933,201.607,98.447,-118.00008,16.88858,3.02,26.0892,26.0894,0.0755,12.351,4.5605,1270,,0.3378493524
29,25,1,34.5321,34.5323,27.3583,27.3583,0.3953,12.025,3.862,-115.99992,17.20464,1000.259,4.6024,4.6026,0.0708,12.3148,4.602,0.0686,,
29,25,2,34.5239,34.5234,27.1954,27.1954,0.0441,1.342,0.445,-115.99992,17.20464,750.087,5.9167,5.9165,0.0727,12.3184,4.5977,0.0631,,
29,25,3,34.5596,34.5586,26.9161,26.9161,0.0303,0.921,0.321,-115.99994,17.20464,499.713,8.1311,8.1316,0.0736,12.3179,4.5983,0.0564,,
29,25,4,34.5594,34.5586,26.9152,26.9152,0.0309,0.941,0.328,-115.99992,17.20464,499.672,8.1363,8.1365,0.0733,12.318,4.5982,0.0555,,0.7335011858
29,25,5,34.5703,34.5698,26.8792,26.8792,0.0302,0.919,0.322,-115.99992,17.20464,474.35,8.4284,8.4323,0.0734,12.3188,4.5973,0.0556,,0.5439183383
29,25,6,34.5765,34.5758,26.8476,26.8476,0.03,0.913,0.322,-115.99992,17.20464,449.882,8.6619,8.6623,0.0739,12.3191,4.597,0.0511,,0.3701340614
29,25,7,34.5867,34.586,26.8002,26.8002,0.0306,0.932,0.331,-115.99994,17.20462,424.744,9.0114,9.0114,0.0739,12.3192,4.5969,0.051,,0.385932632
29,25,8,34.6029,34.6021,26.7557,26.7557,0.03,0.913,0.327,-115.99992,17.20466,400.436,9.3632,9.3674,0.0733,12.3206,4.5952,0.0507,,0.03836407823
29,25,9,34.6217,34.6208,26.7169,26.7169,0.03,0.912,0.329,-115.99992,17.20464,375.103,9.6854,9.6839,0.0733,12.3216,4.594,0.0507,,-0.0406287749
29,25,10,34.6445,34.6439,26.6805,26.6805,0.0298,0.908,0.33,-115.99992,17.20462,350.083,10.0047,10.0054,0.0733,12.3229,4.5926,0.0507,,0.4491269145
29,25,11,34.6647,34.6641,26.6434,26.6434,0.0276,0.84,0.307,-115.99994,17.20462,324.798,10.3104,10.3102,0.0733,12.3243,4.591,0.0507,,0.8124940389
29,25,12,34.6857,34.6852,26.5987,26.5987,0.0272,0.827,0.305,-115.99992,17.20462,300.353,10.6569,10.6574,0.0733,12.3272,4.5877,0.0507,,1.144264022
29,25,13,34.7067,34.7062,26.5577,26.5577,0.027,0.822,0.305,-115.99992,17.20462,274.933,10.9754,10.9763,0.0733,12.3288,4.5859,0.0507,,1.365444011
29,25,14,34.7255,34.725,26.5145,26.5145,0.0266,0.809,0.302,-115.99992,17.20462,250.521,11.2911,11.2905,0.0727,12.33,4.5844,0.0507,,1.286451158
29,25,15,34.7343,34.7345,26.47,26.47,0.0262,0.797,0.299,-115.99992,17.20466,225.355,11.5662,11.5682,0.0733,12.3317,4.5824,0.0507,,1.191659734
29,25,16,34.7586,34.7581,26.3931,26.3931,0.0256,0.781,0.297,-115.9999,17.20466,201.008,12.0712,12.0716,0.0748,12.3333,4.5807,0.0507,,1.539228288
29,25,17,34.7579,34.7572,26.2839,26.2839,0.0253,0.77,0.296,-115.99992,17.20466,175.594,12.6285,12.6482,0.126,12.3366,4.5769,0.0507,,1.634019711
29,25,18,34.7383,34.738,26.0874,26.0874,0.0259,0.79,0.309,-115.99992,17.20464,150.961,13.5277,13.5273,0.447,12.3448,4.5676,0.0507,,1.08106974
29,25,19,34.7253,34.7238,26.0039,26.0039,0.0247,0.753,0.297,-115.9999,17.20464,141.374,13.8814,13.8853,0.709,12.3498,4.5618,0.0507,,0.1805512139
29,25,20,34.695,34.6938,25.8733,25.8733,0.0247,0.751,0.299,-115.99992,17.20464,130.572,14.3884,14.3985,0.621,12.3496,4.562,0.0507,,0.1963497845
29,25,21,34.6241,34.6266,25.6375,25.6375,0.1685,5.135,2.076,-115.99992,17.20464,121.115,15.2214,15.222,0.266,12.3322,4.5819,0.0507,,0.1015583607
29,25,22,33.9275,33.928,25.0232,25.0232,4.4511,135.704,54.975,-115.99992,17.20461,101.01,15.5686,15.5709,0.406,12.3399,4.5731,0.0507,,0.05416264886
29,25,23,34.2097,34.2148,24.513,24.513,3.0149,91.964,39.567,-115.99992,17.20464,88.934,18.6358,18.5448,0.677,12.3614,4.5487,0.0507,,0.4807240558
29,25,24,33.8539,33.8537,22.4582,22.4582,6.7036,204.888,98.464,-115.99992,17.20464,3.031,25.0572,25.0576,0.12,12.3557,4.5551,0.271,,0.1647526432
30,26,1,34.5377,34.5379,27.3681,27.3681,0.3164,9.624,3.087,-114.00004,17.51976,1000.061,4.5522,4.5519,0.0726,12.3177,4.5985,0.0648,,
30,26,2,34.5212,34.5206,27.2193,27.2193,0.0606,1.844,0.608,-114.00008,17.51976,750.186,5.7058,5.7059,0.0725,12.3188,4.5973,0.0621,,
30,26,3,34.5227,34.5218,27.0925,27.0925,0.0324,0.985,0.332,-114.00006,17.51974,599.633,6.6911,6.6913,0.0733,12.3173,4.5991,0.0555,,
30,26,4,34.5345,34.5333,26.968,26.968,0.0285,0.868,0.299,-114.00004,17.51976,499.424,7.6436,7.6457,0.0734,12.3186,4.5975,0.0533,,
30,26,5,34.5413,34.5406,26.9304,26.9304,0.0303,0.923,0.32,-114.00008,17.51976,473.937,7.9352,7.9355,0.073,12.3194,4.5967,0.0508,,
30,26,6,34.5519,34.5506,26.8867,26.8867,0.0279,0.851,0.297,-114.00008,17.51976,449.244,8.281,8.2804,0.0734,12.3197,4.5962,0.052,,
30,26,7,34.5624,34.5618,26.845,26.845,0.0279,0.849,0.299,-114.00006,17.51975,424.446,8.6041,8.6076,0.0733,12.3204,4.5955,0.0508,,
30,26,8,34.578,34.5773,26.805,26.805,0.0273,0.83,0.294,-114.00006,17.51972,399.446,8.9351,8.936,0.0738,12.3211,4.5946,0.0519,,
30,26,9,34.5915,34.5908,26.7603,26.7603,0.0296,0.902,0.322,-114.00008,17.51974,374.29,9.2769,9.277,0.0733,12.3224,4.5932,0.0507,,
30,26,10,34.6038,34.6032,26.7132,26.7132,0.0257,0.782,0.282,-114.00006,17.51974,350.299,9.6204,9.6204,0.0732,12.3217,4.594,0.0507,,
30,26,11,34.6248,34.6242,26.6567,26.6567,0.0245,0.745,0.271,-114.00008,17.51976,325.225,10.0514,10.0568,0.0731,12.3215,4.5941,0.0507,,
30,26,12,34.6647,34.6642,26.5967,26.5967,0.0238,0.725,0.267,-114.00006,17.51976,300.083,10.5752,10.5752,0.0736,12.327,4.5879,0.0507,,
30,26,13,34.6778,34.677,26.5465,26.5465,0.023,0.701,0.26,-114.00008,17.51976,275.194,10.9121,10.9089,0.0735,12.3255,4.5896,0.0507,,
30,26,14,34.6962,34.6957,26.4893,26.4893,0.0298,0.908,0.339,-114.00006,17.51972,249.82,11.3037,11.3054,0.0726,12.3241,4.5912,0.0507,,
30,26,15,34.7069,34.7064,26.4436,26.4436,0.0471,1.435,0.54,-114.00008,17.51976,225.2,11.593,11.5944,0.0706,12.3222,4.5934,0.0507,,
30,26,16,34.7178,34.7175,26.39,26.39,0.0291,0.887,0.336,-114.00008,17.51974,199.894,11.9204,11.9217,0.0703,12.3195,4.5965,0.0507,,
30,26,17,34.6624,34.6623,26.2782,26.2782,0.2266,6.901,2.63,-114.00008,17.51976,175.569,12.2768,12.277,0.066,12.3199,4.596,0.051,,
30,26,18,34.6303,34.6303,26.1186,26.1186,0.3532,10.758,4.157,-114.00006,17.51978,150.287,12.9601,12.9674,0.076,12.3206,4.5952,0.0982,,
30,26,19,34.6852,34.6835,26.0396,26.0396,0.1304,3.97,1.554,-114.00006,17.51976,140.597,13.5589,13.5636,0.0921,12.3212,4.5945,0.135,,
30,26,20,34.3893,34.3898,25.755,25.755,1.3167,40.113,15.75,-114.00006,17.51976,125.957,13.8265,13.828,0.196,12.3254,4.5897,0.188,,
30,26,21,34.0498,34.0493,25.2015,25.2015,3.3573,102.339,41.186,-114.00006,17.51974,100.625,15.1885,15.1783,0.52,12.3393,4.5738,0.677,,
30,26,22,33.9106,33.918,24.6108,24.6108,5.4301,165.616,69.354,-114.00006,17.51976,85.46,17.2985,17.3487,0.809,12.3544,4.5565,2,,
30,26,23,34.1605,34.1593,23.9145,23.9145,5.2891,161.427,72.208,-114.00006,17.51974,70.835,20.7926,20.7983,1.34,12.3892,4.517,7.17,,
30,26,24,33.9912,33.9912,22.2837,22.2837,6.6265,202.567,98.916,-114.00008,17.51977,2.164,25.9641,25.9629,0.0908,12.3612,4.5489,565,,
31,26,1,34.5384,34.5387,27.3756,27.3756,0.3627,11.034,3.534,-114.00008,17.51974,1000.265,4.4887,4.4879,0.0716,12.3175,4.5988,0.0595,,
31,26,2,34.521,34.5204,27.2187,27.2187,0.0603,1.834,0.605,-114.00008,17.51976,750.426,5.7095,5.7109,0.073,12.3187,4.5974,0.0571,,
31,26,3,34.5218,34.5212,27.0993,27.0993,0.032,0.974,0.328,-114.00007,17.51976,599.761,6.6357,6.6342,0.073,12.3176,4.5987,0.0545,,
31,26,4,34.5338,34.5334,26.9699,26.9699,0.0312,0.951,0.327,-114.0001,17.51976,499.435,7.6273,7.6302,0.0731,12.3189,4.5972,0.0537,,
31,26,5,34.5446,34.544,26.9232,26.9232,0.032,0.974,0.338,-114.00008,17.51976,474.414,8.0016,8.0039,0.0732,12.3199,4.596,0.0514,,0.1248011138
31,26,6,34.549,34.5483,26.8809,26.8809,0.0285,0.868,0.304,-114.00008,17.51976,449.735,8.3046,8.3025,0.0732,12.3195,4.5965,0.0507,,0.08502386635
31,26,7,34.5608,34.5601,26.8344,26.8344,0.0262,0.798,0.281,-114.00008,17.51976,424.284,8.6651,8.6641,0.0733,12.3202,4.5957,0.0507,,
31,26,8,34.5829,34.5819,26.7906,26.7906,0.03,0.913,0.325,-114.00008,17.51974,399.911,9.05,9.051,0.0733,12.3217,4.594,0.0507,,-0.0541964996
31,26,9,34.5993,34.5986,26.7327,26.7327,0.0253,0.77,0.277,-114.00008,17.51972,375.256,9.4837,9.483,0.0733,12.3222,4.5934,0.0507,,
31,26,10,34.6133,34.6127,26.6911,26.6911,0.0286,0.872,0.315,-114.0001,17.51974,349.906,9.7978,9.8018,0.0733,12.3219,4.5937,0.0507,,0.1049124901
31,26,11,34.6278,34.6272,26.6428,26.6428,0.0269,0.819,0.299,-114.0001,17.51974,325.047,10.1467,10.1467,0.0739,12.3216,4.5941,0.0507,,
31,26,12,34.6672,34.6668,26.5889,26.5889,0.0283,0.861,0.317,-114.00008,17.51974,300.278,10.631,10.629,0.0736,12.3264,4.5885,0.0507,,0.6021280827
31,26,13,34.6816,34.681,26.532,26.532,0.0288,0.878,0.326,-114.00008,17.51976,275.437,11.0096,11.0076,0.0727,12.3253,4.5898,0.0507,,
31,26,14,34.6971,34.6965,26.4812,26.4812,0.0377,1.147,0.429,-114.00006,17.51976,250.67,11.3519,11.3501,0.0724,12.3228,4.5928,0.0507,,0.02535799523
