Pressure [dbar],depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par
500.0,496.439,16.58962,-106.92288,8.5109,8.5111,8.4577,34.5902,34.5974,1029.141,26.8742,0.07374,0.131,284.52258,0.0701,98.2642,1e-12
501.0,497.431,16.58962,-106.92288,8.5009,8.5013,8.4477,34.5899,34.5969,1029.1469,26.8755,0.071448,0.128,284.5859,0.0705,98.254,1e-12
502.0,498.423,16.58962,-106.92289,8.4927,8.4931,8.4394,34.5897,34.5968,1029.1526,26.8767,0.073404,0.071,284.63813999999996,0.0706,98.2496,1e-12
503.0,499.414,16.58962,-106.92289,8.4852,8.4853,8.4318,34.5893,34.5965,1029.1581,26.8776,0.07326,0.091,284.68602000000004,0.0702,98.26,1e-12
504.0,500.406,16.58962,-106.92288,8.4661,8.4666,8.4127,34.5885,34.5955,1029.1651,26.8798,0.07069500000000001,0.19699999999999998,284.80827999999997,0.0702,98.261,1e-12
505.0,501.398,16.58962,-106.92288,8.4499,8.4501,8.3964,34.5883,34.5953,1029.1721,26.8822,0.070906,0.077,284.91103,0.0702,98.261,1e-12
506.0,502.389,16.58962,-106.92288,8.4358,8.4357,8.3822,34.5874,34.5943,1029.1783,26.8837,0.072604,0.07400000000000001,285.00195,0.07,98.2647,1e-12
507.0,503.381,16.58962,-106.92288,8.3989,8.3988,8.3454,34.5867,34.5938,1029.1883,26.8888,0.072145,0.113,285.2367,0.0701,98.2644,1e-12
508.0,504.37300000000005,16.58962,-106.92288,8.3787,8.3788,8.3251,34.586,34.5931,1029.1956,26.8914,0.073091,0.203,285.36591,0.0698,98.2697,1e-12
509.0,505.36400000000003,16.58962,-106.92288,8.3642,8.3645,8.3106,34.5858,34.5929,1029.2023,26.8934,0.072744,0.106,285.45792,0.0695,98.277,1e-12
510.0,506.356,16.58962,-106.92288,8.3579,8.3583,8.3042,34.5853,34.5924,1029.2075,26.894,0.073245,0.154,285.49919,0.0697,98.2729,1e-12
511.0,507.348,16.58962,-106.92288,8.3471,8.3472,8.2933,34.5847,34.5917,1029.2133,26.8952,0.072625,0.16699999999999998,285.56911,0.0698,98.2712,1e-12
512.0,508.339,16.58962,-106.92288,8.3348,8.3355,8.281,34.5839,34.5909,1029.2192,26.8964,0.07356499999999999,0.053,285.64832,0.0692,98.2838,1e-12
513.0,509.33099999999996,16.58962,-106.92288,8.3224,8.3229,8.2685,34.5837,34.5907,1029.2256,26.8982,0.070716,0.174,285.72771,0.0691,98.2871,1e-12
514.0,510.32199999999995,16.58962,-106.92288,8.3182,8.3185,8.2642,34.5833,34.5903,1029.2304,26.8985,0.07388,0.057,285.75525,0.0691,98.2859,1e-12
515.0,511.314,16.58962,-106.92289,8.314,8.314,8.2599,34.5829,34.5899,1029.2353,26.8988,0.070526,0.048,285.78269,0.0692,98.2859,1e-12
516.0,512.306,16.58962,-106.9229,8.3074,8.3067,8.2532,34.5826,34.5895,1029.2407,26.8996,0.072447,0.141,285.82523,0.0696,98.2758,1e-12
517.0,513.297,16.58962,-106.9229,8.2825,8.2819,8.2283,34.5811,34.5881,1029.2481,26.9022,0.072604,0.10400000000000001,285.98661,0.0697,98.2732,1e-12
518.0,514.289,16.58962,-106.92289,8.2502,8.25,8.1961,34.58,34.587,1029.257,26.9062,0.07156,0.113,286.19413,0.0695,98.2783,1e-12
519.0,515.28,16.58962,-106.92288,8.2421,8.2422,8.1879,34.5794,34.5864,1029.2624,26.907,0.072621,0.179,286.24705,0.0695,98.2779,1e-12
520.0,516.2719999999999,16.58962,-106.92288,8.2168,8.2167,8.1626,34.5778,34.5846,1029.2697,26.9096,0.072554,0.10400000000000001,286.41161,0.0691,98.2874,1e-12
521.0,517.264,16.58962,-106.92288,8.2009,8.2012,8.1467,34.5772,34.5841,1029.2764,26.9115,0.070924,0.023,286.51399,0.0691,98.2871,1e-12
522.0,518.255,16.58962,-106.92288,8.1884,8.1886,8.1341,34.5774,34.5845,1029.2831,26.9136,0.072991,0.15,286.59357,0.0691,98.2871,1e-12
523.0,519.247,16.58962,-106.92288,8.1856,8.1859,8.1311,34.5774,34.5844,1029.2881,26.914,0.073693,0.151,286.61156,0.0692,98.2856,1e-12
524.0,520.239,16.58962,-106.92288,8.1846,8.1846,8.1301,34.577,34.5842,1029.2925,26.9139,0.07118,0.138,286.61863999999997,0.0692,98.2848,1e-12
525.0,521.23,16.58962,-106.92288,8.1813,8.1816,8.1267,34.5767,34.5838,1029.2972,26.9141,0.073323,0.155,286.64032000000003,0.0693,98.2827,1e-12
526.0,522.221,16.58962,-106.92288,8.1779,8.1773,8.1232,34.5762,34.5832,1029.3018,26.9142,0.07224900000000001,0.059000000000000004,286.66312,0.0693,98.2829,1e-12
527.0,523.2130000000001,16.58962,-106.92288,8.1665,8.1649,8.1118,34.5756,34.5827,1029.3078,26.9155,0.074462,0.08800000000000001,286.73684,0.0691,98.2872,1e-12
528.0,524.2040000000001,16.58962,-106.92288,8.1513,8.1516,8.0965,34.5751,34.582,1029.3144,26.9174,0.071577,0.192,286.83531,0.0692,98.2859,1e-12
529.0,525.196,16.58962,-106.92288,8.1323,8.1321,8.0774,34.5743,34.5813,1029.3213,26.9196,0.071431,0.057999999999999996,286.95844,0.0691,98.2871,1e-12
530.0,526.188,16.58962,-106.92288,8.1204,8.1202,8.0655,34.5739,34.581,1029.3275,26.9211,0.072648,0.196,287.03535,0.0691,98.2871,1e-12
531.0,527.179,16.58962,-106.92288,8.1157,8.1157,8.0607,34.5735,34.5807,1029.3325,26.9215,0.073517,0.055999999999999994,287.0662,0.0691,98.2871,1e-12
532.0,528.1709999999999,16.58962,-106.92288,8.1103,8.1104,8.0552,34.573,34.58,1029.3375,26.922,0.07257100000000001,0.07200000000000001,287.10181,0.0701,98.2636,1e-12
533.0,529.1619999999999,16.5896,-106.92288,8.0818,8.0822,8.0267,34.572,34.5792,1029.3458,26.9254,0.07356599999999999,0.10800000000000001,287.28693,0.069,98.2895,1e-12
534.0,530.154,16.5896,-106.92288,8.0597,8.06,8.0046,34.5725,34.5795,1029.3543,26.9292,0.07115,0.158,287.42716,0.0685,98.3011,1e-12
535.0,531.145,16.58962,-106.92288,8.0576,8.0584,8.0024,34.572,34.5791,1029.3587,26.9291,0.072398,0.005,287.44185,0.0689,98.292,1e-12
536.0,532.137,16.58962,-106.92288,8.0489,8.0487,7.9936,34.5716,34.5786,1029.3643,26.93,0.072837,0.102,287.49857000000003,0.0686,98.2999,1e-12
537.0,533.128,16.58962,-106.92288,8.0307,8.0311,7.9754,34.5725,34.5795,1029.3725,26.9335,0.074503,0.20800000000000002,287.61332000000004,0.0692,98.284,1e-12
538.0,534.12,16.58962,-106.92288,8.0287,8.029,7.9733,34.5726,34.5796,1029.3774,26.9339,0.072387,0.055,287.62593,0.0691,98.2881,1e-12
539.0,535.111,16.58962,-106.92288,8.0288,8.029,7.9732,34.5725,34.5796,1029.3818,26.9338,0.07342,0.02,287.62604,0.0694,98.2803,1e-12
540.0,536.1030000000001,16.58962,-106.92288,8.0278,8.028,7.9721,34.5724,34.5795,1029.3864,26.9339,0.072777,0.124,287.63253,0.0692,98.2837,1e-12
541.0,537.094,16.58962,-106.92288,8.0242,8.0243,7.9685,34.5723,34.5794,1029.3914,26.9343,0.072969,0.141,287.656,0.0699,98.2681,1e-12
542.0,538.086,16.58962,-106.92288,8.0218,8.022,7.966,34.5723,34.5794,1029.3963,26.9346,0.071948,0.075,287.67097,0.0693,98.2825,1e-12
543.0,539.077,16.58962,-106.92288,8.019,8.0193,7.9631,34.5721,34.5792,1029.4011,26.935,0.07285499999999999,0.10300000000000001,287.68927,0.0693,98.2821,1e-12
544.0,540.069,16.58962,-106.92288,8.0118,8.0121,7.9558,34.5721,34.5792,1029.4068,26.936,0.072014,0.10099999999999999,287.73607000000004,0.0694,98.2805,1e-12
545.0,541.06,16.58962,-106.92288,8.003,8.0031,7.947,34.5721,34.5792,1029.4127,26.9373,0.071509,0.001,287.79217,0.0691,98.286,1e-12
546.0,542.052,16.58962,-106.92288,7.997,7.9977,7.9408,34.5714,34.5786,1029.4177,26.9377,0.071791,0.022000000000000002,287.83265,0.0692,98.2845,1e-12
547.0,543.043,16.58962,-106.92288,7.9798,7.98,7.9236,34.5708,34.5777,1029.4244,26.9397,0.071342,0.151,287.94433,0.0691,98.2871,1e-12
548.0,544.035,16.58962,-106.92288,7.9607,7.9607,7.9045,34.57,34.5769,1029.4314,26.942,0.073987,0.099,288.06911,0.069,98.2896,1e-12
549.0,545.026,16.58962,-106.92288,7.9228,7.9228,7.8666,34.5688,34.5759,1029.4411,26.9467,0.072411,0.061,288.31594,0.0685,98.3025,1e-12
550.0,546.018,16.58962,-106.92288,7.8983,7.8983,7.8422,34.5683,34.5754,1029.4491,26.95,0.07278,0.136,288.47499,0.0688,98.2931,1e-12
551.0,547.009,16.58962,-106.92288,7.8785,7.8783,7.8223,34.5678,34.5749,1029.4564,26.9524,0.071219,0.19899999999999998,288.60425,0.0689,98.2923,1e-12
552.0,548.0,16.58962,-106.92288,7.8637,7.8637,7.8074,34.5675,34.5745,1029.4631,26.9544,0.072168,0.067,288.70068,0.0686,98.2993,1e-12
553.0,548.992,16.58961,-106.92288,7.8559,7.8559,7.7996,34.567,34.574,1029.4684,26.9552,0.07237400000000001,0.09300000000000001,288.75233,0.0684,98.3033,1e-12
554.0,549.9830000000001,16.5896,-106.92288,7.8377,7.8379,7.7814,34.5658,34.5727,1029.4749,26.9569,0.072345,0.065,288.87244,0.0687,98.2956,1e-12
555.0,550.975,16.5896,-106.92288,7.8089,7.809,7.7526,34.566,34.573,1029.4842,26.9614,0.071496,0.009000000000000001,289.05845,0.068,98.3133,1e-12
556.0,551.966,16.58962,-106.92288,7.7966,7.7965,7.7402,34.565,34.5721,1029.4898,26.9623,0.073646,0.16899999999999998,289.14055,0.068,98.3132,1e-12
557.0,552.9580000000001,16.58962,-106.92288,7.7567,7.7563,7.7004,34.5637,34.5706,1029.4997,26.9672,0.074039,0.132,289.40233,0.068,98.3132,1e-12
558.0,553.9490000000001,16.58962,-106.92288,7.7216,7.7216,7.6654,34.5631,34.57,1029.5093,26.9718,0.071912,0.09699999999999999,289.63142999999997,0.068,98.3132,1e-12
559.0,554.94,16.58962,-106.92288,7.6957,7.6959,7.6395,34.5639,34.5708,1029.5185,26.9762,0.069971,0.099,289.79839,0.0681,98.3119,1e-12
560.0,555.932,16.58962,-106.92288,7.6876,7.6874,7.6313,34.5625,34.5695,1029.5233,26.9764,0.070513,0.115,289.85416000000004,0.068,98.3132,1e-12
561.0,556.923,16.58962,-106.92288,7.6644,7.6644,7.6081,34.5623,34.5692,1029.5313,26.9796,0.07272200000000001,0.11599999999999999,290.00557000000003,0.0697,98.2738,1e-12
562.0,557.915,16.58962,-106.92288,7.6542,7.6544,7.5978,34.5621,34.5689,1029.5372,26.9809,0.07077,0.146,290.07309,0.0687,98.2976,1e-12
563.0,558.906,16.58962,-106.92288,7.6517,7.652,7.5952,34.5616,34.5686,1029.5417,26.9809,0.071594,0.045,290.09007,0.068,98.3135,1e-12
564.0,559.8969999999999,16.58962,-106.92288,7.6505,7.6507,7.5939,34.5611,34.5681,1029.5461,26.9807,0.0712,0.051,290.09893999999997,0.0684,98.3047,1e-12
565.0,560.889,16.5896,-106.92288,7.6477,7.6475,7.591,34.5607,34.5677,1029.5507,26.9808,0.071366,0.006999999999999999,290.11816,0.068,98.3132,1e-12
566.0,561.88,16.5896,-106.92288,7.6412,7.6407,7.5845,34.5604,34.5676,1029.5561,26.9815,0.071237,0.077,290.16112999999996,0.068,98.3132,1e-12
567.0,562.872,16.58961,-106.92288,7.6329,7.6346,7.576,34.5602,34.5671,1029.5617,26.9825,0.073413,0.09300000000000001,290.21608,0.068,98.3132,1e-12
568.0,563.863,16.58962,-106.92288,7.6226,7.6228,7.5657,34.5602,34.5672,1029.5679,26.984,0.07207899999999999,0.032,290.28311,0.0695,98.2767,1e-12
569.0,564.854,16.58962,-106.92288,7.6206,7.6214,7.5636,34.56,34.567,1029.5725,26.9842,0.072145,0.14300000000000002,290.2969,0.0679,98.3153,1e-12
570.0,565.845,16.58962,-106.92288,7.619,7.619,7.5619,34.5598,34.5668,1029.5771,26.9842,0.072756,0.12300000000000001,290.30751000000004,0.068,98.3131,1e-12
571.0,566.837,16.58962,-106.92288,7.617,7.6179,7.5598,34.5596,34.5666,1029.5819,26.9844,0.071011,0.12300000000000001,290.32108,0.068,98.3132,1e-12
572.0,567.828,16.58962,-106.92288,7.6163,7.6163,7.559,34.5594,34.5665,1029.5863,26.9843,0.071528,0.126,290.32589,0.068,98.3132,1e-12
573.0,568.82,16.58962,-106.92288,7.6155,7.6158,7.5581,34.5594,34.5664,1029.5909,26.9844,0.073091,-0.009000000000000001,290.33161,0.0681,98.3109,1e-12
574.0,569.811,16.58962,-106.92288,7.6156,7.6159,7.5581,34.5592,34.5661,1029.5953,26.9843,0.073101,0.006,290.33108,0.0679,98.3153,1e-12
575.0,570.802,16.58962,-106.92288,7.6158,7.6161,7.5582,34.5589,34.5661,1029.5996,26.984,0.07092799999999999,0.092,290.33033,0.0679,98.3165,1e-12
576.0,571.794,16.58962,-106.92288,7.6143,7.6148,7.5567,34.5589,34.5658,1029.6043,26.9841,0.072111,0.062,290.33999,0.0682,98.3084,1e-12
577.0,572.785,16.58962,-106.92288,7.6138,7.6143,7.556,34.5586,34.5657,1029.6087,26.984,0.07082100000000001,0.048,290.3443,0.068,98.3132,1e-12
578.0,573.776,16.58962,-106.92288,7.6128,7.6131,7.5549,34.5585,34.5656,1029.6132,26.9841,0.072727,0.134,290.35083,0.0682,98.3075,1e-12
579.0,574.768,16.58962,-106.92288,7.6061,7.6066,7.5481,34.5581,34.5651,1029.6185,26.9847,0.070378,0.053,290.39567,0.068,98.3133,1e-12
580.0,575.759,16.58962,-106.92288,7.5934,7.5936,7.5354,34.5579,34.5649,1029.6249,26.9864,0.07239,0.033,290.47888,0.0681,98.3101,1e-12
581.0,576.75,16.58962,-106.92288,7.5735,7.5734,7.5154,34.558,34.5651,1029.6326,26.9894,0.073891,0.136,290.60913999999997,0.0686,98.3,1e-12
582.0,577.741,16.58962,-106.92288,7.5584,7.5579,7.5004,34.5584,34.5655,1029.6398,26.9919,0.07229400000000001,0.005,290.70673999999997,0.0681,98.3099,1e-12
583.0,578.7330000000001,16.58962,-106.92288,7.5501,7.5511,7.4919,34.5582,34.5653,1029.6455,26.9929,0.071216,-0.043,290.76205,0.0682,98.3093,1e-12
584.0,579.724,16.58962,-106.92288,7.544,7.5445,7.4858,34.5581,34.5653,1029.6509,26.9937,0.07220800000000001,0.149,290.80183999999997,0.0679,98.3157,1e-12
585.0,580.715,16.58962,-106.92288,7.5372,7.5375,7.4789,34.558,34.565,1029.6564,26.9946,0.071424,0.145,290.8466,0.068,98.3145,1e-12
586.0,581.707,16.58962,-106.92288,7.5291,7.5295,7.4707,34.5579,34.5649,1029.6621,26.9957,0.071184,0.052000000000000005,290.90016,0.068,98.312,1e-12
587.0,582.698,16.58962,-106.92288,7.5219,7.5215,7.4635,34.5574,34.5646,1029.6674,26.9964,0.07216499999999999,0.105,290.94813,0.068,98.3122,1e-12
588.0,583.689,16.58962,-106.92288,7.5046,7.5051,7.4461,34.5576,34.5646,1029.6748,26.999,0.073774,0.064,291.0617,0.0678,98.3178,1e-12
589.0,584.68,16.58962,-106.92288,7.4963,7.497,7.4378,34.5574,34.5644,1029.6804,27.0001,0.073783,0.095,291.11657,0.0685,98.3018,1e-12
590.0,585.672,16.58962,-106.92288,7.4806,7.4809,7.4221,34.5575,34.5646,1029.6874,27.0024,0.072029,0.011000000000000001,291.21913,0.068,98.3123,1e-12
591.0,586.663,16.58962,-106.92288,7.4759,7.4761,7.4173,34.5573,34.5643,1029.6926,27.0029,0.071992,0.076,291.25084,0.068,98.3132,1e-12
592.0,587.654,16.58962,-106.92288,7.4707,7.4708,7.4119,34.5572,34.5643,1029.6978,27.0036,0.069909,0.124,291.28548,0.0679,98.3166,1e-12
593.0,588.645,16.58962,-106.92288,7.4684,7.4686,7.4096,34.5569,34.5642,1029.7025,27.0037,0.07266399999999999,0.053,291.30074,0.0692,98.286,1e-12
594.0,589.637,16.58962,-106.92288,7.4674,7.4676,7.4085,34.5568,34.564,1029.7071,27.0038,0.07069299999999999,-0.004,291.30757,0.0685,98.3007,1e-12
595.0,590.628,16.58962,-106.92288,7.4603,7.4603,7.4014,34.5567,34.5638,1029.7126,27.0047,0.071594,0.015,291.35429,0.068,98.3132,1e-12
596.0,591.619,16.58962,-106.92288,7.4585,7.4588,7.3994,34.5568,34.5638,1029.7175,27.005,0.071595,0.001,291.3665,0.0678,98.319,1e-12
597.0,592.61,16.58962,-106.92288,7.4575,7.4578,7.3983,34.5566,34.5635,1029.722,27.005,0.074517,0.18899999999999997,291.37332000000004,0.0675,98.3257,1e-12
598.0,593.602,16.58962,-106.92288,7.451,7.4509,7.3918,34.5563,34.5634,1029.7273,27.0057,0.07126,0.046,291.41641,0.07,98.2655,1e-12
599.0,594.5930000000001,16.58962,-106.92288,7.442,7.4419,7.3827,34.5563,34.5635,1029.7333,27.007,0.071907,0.068,291.47579,0.0687,98.296,1e-12
600.0,595.5840000000001,16.58962,-106.92288,7.4337,7.4337,7.3743,34.5564,34.5635,1029.7391,27.0082,0.07285,0.032,291.53047999999995,0.0681,98.3112,1e-12
601.0,596.575,16.58962,-106.92288,7.4281,7.4281,7.3686,34.5562,34.5633,1029.7444,27.0089,0.07246,0.11800000000000001,291.56761,0.0687,98.2972,1e-12
602.0,597.567,16.58962,-106.9229,7.4143,7.4145,7.3548,34.5552,34.5624,1029.7503,27.0101,0.073896,0.033,291.66078,0.068,98.3143,1e-12
603.0,598.558,16.58962,-106.9229,7.359,7.3606,7.2996,34.5563,34.5631,1029.7643,27.0189,0.072123,0.013999999999999999,292.0232,0.0677,98.3201,1e-12
604.0,599.549,16.58962,-106.9229,7.3417,7.3423,7.2824,34.5558,34.5628,1029.7711,27.021,0.072412,0.026000000000000002,292.13817,0.068,98.3143,1e-12
605.0,600.54,16.58962,-106.92288,7.3364,7.3365,7.2769,34.5556,34.5626,1029.7763,27.0215,0.072139,0.10300000000000001,292.17395,0.0674,98.328,1e-12
606.0,601.531,16.58962,-106.92288,7.3354,7.3354,7.2758,34.5552,34.5622,1029.7807,27.0214,0.071489,0.128,292.18169,0.0683,98.3072,1e-12
607.0,602.5219999999999,16.58962,-106.92288,7.3348,7.335,7.2751,34.5548,34.5618,1029.7849,27.0211,0.07142799999999999,0.078,292.18642,0.0678,98.3172,1e-12
608.0,603.514,16.58962,-106.92288,7.3334,7.3336,7.2737,34.5544,34.5615,1029.7894,27.021,0.07208300000000001,-0.022000000000000002,292.19602000000003,0.0678,98.3191,1e-12
609.0,604.505,16.58962,-106.92288,7.3328,7.333,7.2729,34.5543,34.5613,1029.7939,27.021,0.072348,0.026000000000000002,292.20066,0.0679,98.3158,1e-12
610.0,605.496,16.58962,-106.92288,7.3305,7.3306,7.2705,34.554,34.561,1029.7986,27.0211,0.07131799999999999,0.052000000000000005,292.21659,0.0689,98.2928,1e-12
611.0,606.487,16.58962,-106.9229,7.3186,7.3178,7.2587,34.5529,34.5599,1029.804,27.0219,0.073673,0.003,292.29727,0.0683,98.3069,1e-12
612.0,607.4780000000001,16.58962,-106.9229,7.2988,7.2999,7.2388,34.5532,34.5601,1029.8119,27.0249,0.071801,0.044000000000000004,292.42785,0.0678,98.3177,1e-12
613.0,608.469,16.58962,-106.9229,7.2871,7.2874,7.2271,34.5529,34.56,1029.818,27.0264,0.072122,0.052000000000000005,292.50594,0.068,98.3143,1e-12
614.0,609.461,16.58962,-106.9229,7.2764,7.2767,7.2163,34.553,34.5599,1029.8242,27.028,0.073012,0.13,292.5765,0.0675,98.3268,1e-12
615.0,610.452,16.58962,-106.92288,7.2698,7.2699,7.2096,34.5527,34.5598,1029.8296,27.0287,0.072062,0.076,292.62131,0.0676,98.3224,1e-12
616.0,611.443,16.58962,-106.92288,7.2485,7.2487,7.1883,34.552,34.5589,1029.8368,27.0311,0.072282,0.033,292.76408,0.068,98.3124,1e-12
617.0,612.434,16.58962,-106.92288,7.2202,7.2204,7.1601,34.5527,34.5597,1029.8463,27.0357,0.071265,0.059000000000000004,292.95012,0.0673,98.331,1e-12
618.0,613.425,16.58962,-106.92288,7.2177,7.2179,7.1575,34.5525,34.5595,1029.851,27.0359,0.072101,-0.009000000000000001,292.96732000000003,0.0671,98.3359,1e-12
619.0,614.4159999999999,16.58962,-106.92288,7.2175,7.2177,7.1571,34.5522,34.5592,1029.8554,27.0357,0.073251,0.062,292.96943,0.0672,98.3353,1e-12
620.0,615.4069999999999,16.58962,-106.92288,7.2174,7.2176,7.1569,34.552,34.5589,1029.8597,27.0355,0.073627,0.14400000000000002,292.97048,0.067,98.3381,1e-12
621.0,616.398,16.58962,-106.92288,7.217,7.2172,7.1565,34.5517,34.5588,1029.8641,27.0354,0.072864,-0.011000000000000001,292.9737,0.0677,98.3198,1e-12
622.0,617.39,16.58962,-106.92288,7.214,7.2142,7.1534,34.5517,34.5585,1029.869,27.0357,0.072733,0.006,292.99374,0.0677,98.322,1e-12
623.0,618.38,16.58962,-106.9229,7.2061,7.2064,7.1454,34.5514,34.5582,1029.8745,27.0366,0.071921,0.013000000000000001,293.0465,0.0677,98.3203,1e-12
624.0,619.372,16.58962,-106.9229,7.1922,7.1924,7.1315,34.5509,34.5579,1029.8809,27.0382,0.072775,0.018000000000000002,293.14023,0.0674,98.3279,1e-12
625.0,620.363,16.58962,-106.9229,7.1833,7.1836,7.1225,34.5508,34.5579,1029.8867,27.0394,0.074545,0.23399999999999999,293.19944,0.0676,98.3234,1e-12
626.0,621.354,16.58962,-106.9229,7.1783,7.1786,7.1175,34.5504,34.5575,1029.8917,27.0398,0.071431,0.013000000000000001,293.23349,0.0673,98.3328,1e-12
627.0,622.345,16.58962,-106.9229,7.1737,7.174,7.1128,34.5502,34.5572,1029.8967,27.0403,0.074001,0.021,293.26473,0.0681,98.3111,1e-12
628.0,623.336,16.58962,-106.9229,7.1614,7.1614,7.1004,34.5498,34.5568,1029.9028,27.0416,0.072854,0.016,293.34778,0.0678,98.3199,1e-12
629.0,624.327,16.58962,-106.92288,7.1286,7.1287,7.0677,34.5497,34.5564,1029.9123,27.0461,0.07299299999999999,0.062,293.5665,0.0672,98.3349,1e-12
630.0,625.318,16.58962,-106.92288,7.107,7.1071,7.0461,34.5498,34.5567,1029.9202,27.0492,0.071748,0.05,293.70998,0.067,98.3396,1e-12
631.0,626.309,16.58962,-106.92288,7.0992,7.0994,7.0382,34.5494,34.5565,1029.9257,27.0501,0.073277,0.006,293.76326,0.0672,98.3344,1e-12
632.0,627.3,16.58962,-106.92288,7.0948,7.0951,7.0338,34.5493,34.5563,1029.9308,27.0506,0.07223500000000001,0.064,293.79241,0.0675,98.3271,1e-12
633.0,628.2909999999999,16.58962,-106.92288,7.0919,7.0921,7.0307,34.5491,34.5561,1029.9355,27.0508,0.07244099999999999,0.128,293.81278,0.0671,98.3377,1e-12
634.0,629.2819999999999,16.58962,-106.92289,7.0896,7.0898,7.0284,34.549,34.5559,1029.9403,27.051,0.074026,0.053,293.82804,0.0673,98.3325,1e-12
635.0,630.273,16.58962,-106.9229,7.0871,7.0873,7.0257,34.5488,34.5558,1029.9451,27.0512,0.07208400000000001,0.043,293.84559,0.0678,98.3179,1e-12
636.0,631.265,16.58962,-106.9229,7.0841,7.0839,7.0226,34.5486,34.5555,1029.9499,27.0515,0.072181,0.031,293.86625,0.0674,98.3285,1e-12
637.0,632.256,16.58962,-106.92288,7.0766,7.0762,7.0152,34.5484,34.5554,1029.9555,27.0524,0.072242,0.043,293.91591,0.0672,98.335,1e-12
638.0,633.247,16.58962,-106.92288,7.0744,7.0746,7.0129,34.5483,34.5553,1029.9603,27.0526,0.07288700000000001,0.08199999999999999,293.93099,0.0674,98.329,1e-12
639.0,634.238,16.58962,-106.92289,7.0731,7.0733,7.0114,34.548,34.5551,1029.9648,27.0526,0.07227599999999999,0.043,293.9405,0.0675,98.3251,1e-12
640.0,635.229,16.58962,-106.9229,7.0711,7.0713,7.0093,34.5478,34.5547,1029.9694,27.0527,0.071664,0.028999999999999998,293.95447,0.0677,98.3217,1e-12
641.0,636.22,16.58962,-106.9229,7.0693,7.0695,7.0075,34.5475,34.5545,1029.9739,27.0527,0.073443,-0.003,293.96693999999997,0.0667,98.3457,1e-12
642.0,637.211,16.58962,-106.9229,7.0659,7.0665,7.004,34.5473,34.5544,1029.9789,27.053,0.07312300000000001,0.077,293.98985,0.0679,98.3173,1e-12
643.0,638.202,16.58962,-106.9229,7.0633,7.0633,7.0013,34.5471,34.5542,1029.9837,27.0532,0.073422,0.006,294.00787,0.069,98.2895,1e-12
644.0,639.193,16.58962,-106.92288,7.0509,7.0516,6.9889,34.5467,34.5537,1029.9898,27.0547,0.072753,-0.011000000000000001,294.09174,0.0673,98.3315,1e-12
645.0,640.184,16.58962,-106.92288,7.0373,7.0374,6.9752,34.5468,34.5538,1029.9964,27.0566,0.071424,0.047,294.18237,0.067,98.3394,1e-12
646.0,641.175,16.58962,-106.92288,7.0292,7.0294,6.967,34.5468,34.5539,1030.0022,27.0577,0.071631,0.028999999999999998,294.2371,0.067,98.3394,1e-12
647.0,642.1659999999999,16.58962,-106.92288,7.027,7.0273,6.9647,34.5466,34.5537,1030.007,27.0579,0.072048,0.07400000000000001,294.25197000000003,0.067,98.3394,1e-12
648.0,643.1569999999999,16.58962,-106.92288,7.0251,7.0253,6.9628,34.5466,34.5536,1030.0117,27.0581,0.07386000000000001,0.033,294.26465,0.0671,98.338,1e-12
649.0,644.148,16.58962,-106.92288,7.023,7.0232,6.9606,34.5465,34.5534,1030.0165,27.0583,0.073839,0.001,294.27915,0.0671,98.3367,1e-12
650.0,645.139,16.58962,-106.92288,7.0195,7.0197,6.957,34.5462,34.5533,1030.0213,27.0586,0.07553,0.067,294.30331,0.0672,98.3329,1e-12
651.0,646.13,16.58962,-106.92288,7.0138,7.014,6.9512,34.546,34.553,1030.0266,27.0592,0.0715,0.022000000000000002,294.34174,0.0671,98.3365,1e-12
652.0,647.12,16.58962,-106.92288,7.0075,7.0078,6.9449,34.5458,34.5529,1030.0319,27.06,0.073666,0.002,294.38415,0.0672,98.3339,1e-12
653.0,648.111,16.58962,-106.9229,6.9867,6.9868,6.9241,34.5456,34.5525,1030.0394,27.0627,0.071261,0.102,294.52429,0.067,98.3395,1e-12
