Pressure [dbar],depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,v2,v3,ph,par
559.0,554.826,20.30536,-106.21943999999999,7.4803,7.4805,7.425,34.548,34.5554,1029.5398,26.995,0.077908,0.14,291.24157,0.0594,98.5273,3.7098,0.8876,-2.64,1e-12
560.0,555.818,20.30536,-106.21943999999999,7.4746,7.4746,7.4191,34.5479,34.5554,1029.5451,26.9957,0.07677,0.099,291.27977999999996,0.0589,98.5397,3.7102,0.8868,-2.639,1e-12
561.0,556.809,20.30536,-106.21943999999999,7.4659,7.4664,7.4104,34.5479,34.5554,1029.5511,26.997,0.078034,0.209,291.33644,0.0596,98.5235,3.7101,0.8861,-2.6430000000000002,1e-12
562.0,557.8,20.30536,-106.21943999999999,7.4549,7.4549,7.3994,34.5474,34.555,1029.5569,26.9982,0.07929,0.105,291.40971,0.0595,98.5247,3.7103,0.8852,-2.642,1e-12
563.0,558.7909999999999,20.30536,-106.21943999999999,7.4496,7.4498,7.394,34.5473,34.5547,1029.5621,26.9988,0.079812,0.011000000000000001,291.44515,0.059,98.5362,3.7101,0.8846,-2.6439999999999997,1e-12
564.0,559.7819999999999,20.30536,-106.21943999999999,7.4479,7.448,7.3921,34.5472,34.5546,1029.5669,26.999,0.079027,0.1,291.45693,0.0588,98.5414,3.7101,0.884,-2.642,1e-12
565.0,560.774,20.30536,-106.21943999999999,7.4473,7.4474,7.3915,34.5469,34.5544,1029.5712,26.9988,0.081176,0.20800000000000002,291.46109,0.0591,98.5333,3.7101,0.884,-2.642,1e-12
566.0,561.765,20.30536,-106.21943999999999,7.4462,7.4466,7.3903,34.5468,34.5543,1029.5759,26.999,0.079593,0.11599999999999999,291.46813,0.0594,98.5269,3.7101,0.8835,-2.642,1e-12
567.0,562.756,20.30536,-106.21943999999999,7.4439,7.4444,7.3879,34.547,34.5544,1029.5809,26.9994,0.080825,0.059000000000000004,291.48307,0.0587,98.5428,3.7101,0.8835,-2.641,1e-12
568.0,563.747,20.30536,-106.21943999999999,7.4382,7.4382,7.3821,34.5472,34.5548,1029.5865,27.0004,0.080445,0.165,291.52016000000003,0.0595,98.5253,3.7101,0.8835,-2.6430000000000002,1e-12
569.0,564.738,20.30536,-106.21943999999999,7.4337,7.4332,7.3775,34.5477,34.5552,1029.5921,27.0014,0.080755,0.087,291.54926,0.0588,98.5414,3.7099,0.8828,-2.641,1e-12
570.0,565.729,20.30536,-106.21943999999999,7.4281,7.4275,7.3718,34.5472,34.5549,1029.5971,27.0018,0.08186399999999999,0.031,291.58673,0.0585,98.5473,3.71,0.8821,-2.6430000000000002,1e-12
571.0,566.721,20.30536,-106.21943999999999,7.4142,7.4127,7.3579,34.5472,34.5547,1029.6037,27.0038,0.08186,0.11599999999999999,291.67829,0.0591,98.5328,3.71,0.8817,-2.642,1e-12
572.0,567.712,20.30536,-106.21943999999999,7.4016,7.4023,7.3453,34.5472,34.5547,1029.6103,27.0056,0.08075,0.17,291.7614,0.0591,98.5333,3.7105,0.8808,-2.642,1e-12
573.0,568.703,20.30536,-106.21943999999999,7.3993,7.3995,7.3429,34.5471,34.5546,1029.6151,27.0059,0.082618,0.105,291.77695,0.0588,98.5416,3.7103,0.8801,-2.6430000000000002,1e-12
574.0,569.694,20.30536,-106.21943999999999,7.3999,7.4001,7.3433,34.5469,34.5544,1029.6193,27.0056,0.080135,0.052000000000000005,291.77358,0.0585,98.5475,3.7101,0.8801,-2.6430000000000002,1e-12
575.0,570.685,20.30536,-106.21943999999999,7.3999,7.4002,7.3433,34.5467,34.5543,1029.6237,27.0055,0.081314,0.21600000000000003,291.77359,0.0591,98.533,3.7102,0.8799,-2.6430000000000002,1e-12
576.0,571.6759999999999,20.30536,-106.21943999999999,7.3983,7.3977,7.3416,34.5465,34.5538,1029.6283,27.0055,0.080737,0.068,291.78456,0.0591,98.5348,3.7102,0.8798,-2.647,1e-12
577.0,572.6669999999999,20.30536,-106.21943999999999,7.3817,7.3807,7.3249,34.5464,34.554,1029.6353,27.0078,0.082884,0.023,291.89457999999996,0.0587,98.5436,3.7104,0.8794,-2.6439999999999997,1e-12
578.0,573.658,20.30536,-106.21943999999999,7.379,7.3789,7.3221,34.5464,34.554,1029.6403,27.0082,0.081682,0.221,291.91255,0.0586,98.5458,3.7103,0.8786,-2.6460000000000004,1e-12
579.0,574.649,20.30536,-106.21943999999999,7.3746,7.3748,7.3177,34.5465,34.554,1029.6456,27.0089,0.0824,0.126,291.94122999999996,0.0599,98.5152,3.7106,0.878,-2.641,1e-12
580.0,575.641,20.30536,-106.21943999999999,7.3694,7.3695,7.3124,34.5464,34.5538,1029.6508,27.0096,0.081754,-0.0,291.97545,0.0597,98.5195,3.7105,0.8779,-2.6430000000000002,1e-12
581.0,576.632,20.30536,-106.21943999999999,7.365,7.3652,7.3079,34.5463,34.5538,1029.656,27.0102,0.082807,0.11900000000000001,292.0049,0.0596,98.5234,3.7104,0.8772,-2.6439999999999997,1e-12
582.0,577.623,20.30536,-106.21943999999999,7.3619,7.3621,7.3047,34.5462,34.5537,1029.6609,27.0105,0.08089099999999999,0.209,292.02527000000003,0.0593,98.5283,3.7105,0.8769,-2.6439999999999997,1e-12
583.0,578.614,20.30536,-106.21943999999999,7.3597,7.3598,7.3024,34.546,34.5535,1029.6656,27.0106,0.083161,0.075,292.04095,0.0585,98.5474,3.7105,0.8767,-2.6439999999999997,1e-12
584.0,579.605,20.30536,-106.21943999999999,7.353,7.3532,7.2957,34.5458,34.5532,1029.671,27.0114,0.08333099999999999,0.05,292.08502000000004,0.0591,98.5337,3.7105,0.8767,-2.6439999999999997,1e-12
585.0,580.596,20.30536,-106.21943999999999,7.3434,7.3435,7.2859,34.5457,34.5533,1029.6769,27.0127,0.083071,0.052000000000000005,292.1493,0.0593,98.5295,3.7106,0.8762,-2.6439999999999997,1e-12
586.0,581.587,20.30536,-106.21943999999999,7.3311,7.3314,7.2736,34.5452,34.5525,1029.683,27.0141,0.082411,0.152,292.23158,0.0585,98.5475,3.7105,0.8755,-2.6439999999999997,1e-12
587.0,582.578,20.30536,-106.21943999999999,7.2987,7.3003,7.2412,34.5444,34.5518,1029.6919,27.018,0.081804,0.07400000000000001,292.44774,0.0588,98.5408,3.7104,0.8741,-2.647,1e-12
588.0,583.569,20.30536,-106.21943999999999,7.2919,7.2917,7.2343,34.5441,34.5515,1029.6972,27.0188,0.083368,0.195,292.49349,0.0595,98.5254,3.7106,0.8731,-2.647,1e-12
589.0,584.56,20.30536,-106.21943999999999,7.2773,7.2775,7.2198,34.5436,34.551,1029.7036,27.0205,0.080264,0.134,292.59072000000003,0.0589,98.539,3.7105,0.872,-2.647,1e-12
590.0,585.5509999999999,20.30536,-106.21943999999999,7.2675,7.2674,7.2099,34.5431,34.5506,1029.7093,27.0215,0.082613,0.068,292.65686,0.0587,98.5429,3.7106,0.8713,-2.648,1e-12
591.0,586.5419999999999,20.30536,-106.21943999999999,7.2595,7.2595,7.2019,34.5431,34.5506,1029.715,27.0226,0.081785,0.142,292.70981,0.0591,98.534,3.7106,0.8701,-2.6489999999999996,1e-12
592.0,587.533,20.30536,-106.21943999999999,7.2433,7.2431,7.1856,34.5421,34.5493,1029.7213,27.0241,0.080743,0.078,292.82011,0.0593,98.5306,3.7107,0.8697,-2.648,1e-12
593.0,588.524,20.30536,-106.21943999999999,7.1976,7.1977,7.14,34.5426,34.5499,1029.7332,27.0309,0.08077899999999999,0.111,293.12241,0.0585,98.5485,3.7106,0.8677,-2.6519999999999997,1e-12
594.0,589.516,20.30536,-106.21943999999999,7.1685,7.1709,7.1109,34.542,34.5493,1029.7417,27.0345,0.082028,0.154,293.31712999999996,0.0585,98.5484,3.711,0.866,-2.6519999999999997,1e-12
595.0,590.506,20.30536,-106.21943999999999,7.1387,7.1367,7.0812,34.5418,34.5489,1029.7506,27.0385,0.081554,0.228,293.51639,0.0591,98.5348,3.711,0.864,-2.655,1e-12
596.0,591.498,20.30536,-106.21943999999999,7.1158,7.1147,7.0582,34.542,34.5495,1029.7588,27.0419,0.08186,0.14400000000000002,293.66882999999996,0.0596,98.5226,3.711,0.8619,-2.655,1e-12
597.0,592.489,20.30536,-106.21943999999999,7.1087,7.1088,7.0511,34.5414,34.5486,1029.7639,27.0424,0.080371,0.081,293.71747999999997,0.0587,98.544,3.7109,0.8609,-2.653,1e-12
598.0,593.48,20.30536,-106.21943999999999,7.1012,7.1013,7.0435,34.5409,34.5482,1029.7692,27.043,0.082255,0.19399999999999998,293.76858,0.0589,98.5393,3.7108,0.86,-2.6519999999999997,1e-12
599.0,594.471,20.30536,-106.21943999999999,7.0914,7.0892,7.0337,34.5404,34.548,1029.7748,27.044,0.081358,0.019,293.83495,0.0587,98.5448,3.7109,0.8594,-2.653,1e-12
600.0,595.462,20.30536,-106.21943999999999,7.0828,7.0839,7.025,34.5402,34.5475,1029.7806,27.0451,0.081263,0.16,293.89256,0.0587,98.5426,3.7109,0.8587,-2.6519999999999997,1e-12
601.0,596.452,20.30536,-106.21943999999999,7.0796,7.0796,7.0217,34.54,34.5474,1029.7854,27.0453,0.081937,0.17,293.91478,0.059,98.5369,3.7111,0.8581,-2.654,1e-12
602.0,597.444,20.30536,-106.21943999999999,7.0756,7.0756,7.0176,34.5398,34.5473,1029.7904,27.0458,0.082669,0.006999999999999999,293.94164,0.0585,98.5486,3.7109,0.8577,-2.654,1e-12
603.0,598.435,20.30536,-106.21943999999999,7.0727,7.0727,7.0147,34.5396,34.547,1029.7952,27.046,0.081397,0.09,293.96157,0.0583,98.5525,3.711,0.8573,-2.655,1e-12
604.0,599.425,20.30536,-106.21943999999999,7.0684,7.0687,7.0103,34.5394,34.547,1029.8002,27.0465,0.079832,0.11199999999999999,293.99079,0.0584,98.5506,3.7109,0.8565,-2.654,1e-12
605.0,600.4159999999999,20.30536,-106.21943999999999,7.0669,7.0672,7.0087,34.5393,34.5468,1029.8049,27.0466,0.081343,0.065,294.001,0.0582,98.5549,3.7113,0.8565,-2.656,1e-12
606.0,601.408,20.30536,-106.21943999999999,7.0662,7.0663,7.0079,34.5392,34.5466,1029.8095,27.0466,0.082397,0.124,294.00586,0.0577,98.5677,3.7113,0.8563,-2.656,1e-12
607.0,602.399,20.30536,-106.21943999999999,7.065,7.0653,7.0066,34.5391,34.5466,1029.8141,27.0467,0.084087,0.16399999999999998,294.01403999999997,0.0585,98.5486,3.7114,0.8561,-2.657,1e-12
608.0,603.39,20.30536,-106.21943999999999,7.0604,7.0603,7.0019,34.5387,34.5463,1029.8191,27.047,0.082506,0.013000000000000001,294.04566,0.0578,98.5653,3.711,0.8554,-2.656,1e-12
609.0,604.38,20.30536,-106.21943999999999,7.0441,7.0431,6.9856,34.5387,34.5463,1029.826,27.0493,0.08362,0.028999999999999998,294.15506,0.0582,98.5562,3.7113,0.8551,-2.654,1e-12
610.0,605.371,20.30536,-106.21943999999999,7.0325,7.0329,6.9739,34.5389,34.5464,1029.8325,27.0511,0.082704,0.035,294.23203,0.0585,98.5486,3.7115,0.8543,-2.658,1e-12
611.0,606.362,20.30536,-106.21943999999999,7.0261,7.0263,6.9675,34.5388,34.5463,1029.8379,27.0519,0.080728,0.084,294.27495,0.0589,98.5391,3.7111,0.8535,-2.657,1e-12
612.0,607.3530000000001,20.30536,-106.21943999999999,7.0218,7.0219,6.9631,34.5388,34.5463,1029.8431,27.0525,0.081756,0.214,294.30374,0.0588,98.5401,3.7116,0.8531,-2.658,1e-12
613.0,608.344,20.30536,-106.21943999999999,7.0206,7.0209,6.9618,34.5387,34.5462,1029.8477,27.0526,0.081977,0.125,294.31219,0.0582,98.5556,3.7116,0.8529,-2.658,1e-12
614.0,609.335,20.30536,-106.21943999999999,7.0173,7.0177,6.9584,34.5386,34.546,1029.8527,27.0529,0.081716,-0.028999999999999998,294.33457999999996,0.0588,98.5405,3.7117,0.8525,-2.657,1e-12
615.0,610.326,20.30536,-106.21943999999999,7.0157,7.0156,6.9567,34.5385,34.5459,1029.8573,27.053,0.082718,0.205,294.34536,0.0579,98.5633,3.7111,0.8524,-2.656,1e-12
616.0,611.317,20.30536,-106.21943999999999,7.0137,7.0137,6.9546,34.5384,34.5458,1029.8621,27.0533,0.080617,0.062,294.35916000000003,0.0584,98.5496,3.7109,0.852,-2.654,1e-12
617.0,612.308,20.30536,-106.21943999999999,7.012,7.0119,6.9528,34.5383,34.5458,1029.8668,27.0534,0.081201,0.055,294.37071000000003,0.0581,98.5583,3.7115,0.852,-2.657,1e-12
618.0,613.299,20.30536,-106.21943999999999,7.0086,7.0087,6.9493,34.5381,34.5456,1029.8718,27.0538,0.082291,0.08199999999999999,294.39408,0.0584,98.5513,3.7114,0.8517,-2.659,1e-12
619.0,614.29,20.30536,-106.21943999999999,6.9916,6.9925,6.9323,34.5379,34.5455,1029.8787,27.0559,0.08298,0.05,294.50826,0.0586,98.5449,3.7112,0.8515,-2.658,1e-12
620.0,615.281,20.30536,-106.21943999999999,6.9823,6.9825,6.9229,34.5382,34.5457,1029.8849,27.0575,0.08214500000000001,0.115,294.57007999999996,0.0586,98.5464,3.7114,0.8507,-2.658,1e-12
621.0,616.2719999999999,20.30536,-106.21943999999999,6.9805,6.9809,6.9211,34.538,34.5454,1029.8895,27.0575,0.08204600000000001,0.013000000000000001,294.58269,0.0581,98.5582,3.7113,0.8499,-2.658,1e-12
622.0,617.263,20.30536,-106.21943999999999,6.978,6.9784,6.9185,34.5379,34.5454,1029.8943,27.0578,0.080825,0.188,294.59935,0.0578,98.5643,3.7115,0.8495,-2.659,1e-12
623.0,618.254,20.30536,-106.21943999999999,6.9773,6.9775,6.9177,34.5378,34.5453,1029.8989,27.0578,0.082035,0.076,294.60427000000004,0.0588,98.5424,3.7114,0.8497,-2.658,1e-12
624.0,619.244,20.30536,-106.21943999999999,6.9751,6.9757,6.9154,34.5376,34.5451,1029.9036,27.058,0.08316599999999999,0.032,294.6194,0.0581,98.5581,3.7114,0.8491,-2.659,1e-12
625.0,620.235,20.30536,-106.21943999999999,6.9723,6.9713,6.9126,34.5376,34.5451,1029.9085,27.0583,0.082924,0.05,294.63809,0.0581,98.5578,3.7117,0.8492,-2.658,1e-12
626.0,621.226,20.30536,-106.21943999999999,6.9649,6.968,6.9051,34.5376,34.5449,1029.9142,27.0593,0.082747,0.11199999999999999,294.6878,0.0583,98.553,3.7117,0.8485,-2.66,1e-12
627.0,622.217,20.30536,-106.21943999999999,6.9603,6.9599,6.9003,34.5373,34.5447,1029.9192,27.0598,0.081482,0.037000000000000005,294.71975,0.0589,98.5387,3.7115,0.8483,-2.66,1e-12
628.0,623.2080000000001,20.30536,-106.21943999999999,6.9336,6.9331,6.8737,34.5372,34.5449,1029.9277,27.0634,0.082098,0.10400000000000001,294.89967,0.0582,98.5558,3.7117,0.8474,-2.66,1e-12
629.0,624.1990000000001,20.30536,-106.21943999999999,6.9024,6.9015,6.8425,34.5375,34.5452,1029.9372,27.0679,0.082234,0.12300000000000001,295.10874,0.0584,98.551,3.7117,0.8461,-2.662,1e-12
630.0,625.19,20.30536,-106.21943999999999,6.8864,6.8865,6.8265,34.5384,34.5459,1029.9449,27.0708,0.081677,0.045,295.21439,0.0582,98.5561,3.7118,0.8445,-2.661,1e-12
631.0,626.181,20.30536,-106.21943999999999,6.8769,6.8775,6.817,34.5381,34.5455,1029.9506,27.0719,0.08352799999999999,0.19399999999999998,295.27868,0.058,98.5594,3.7118,0.8437,-2.662,1e-12
632.0,627.1709999999999,20.30536,-106.21943999999999,6.8678,6.868,6.8078,34.5385,34.5459,1029.9568,27.0734,0.0841,0.069,295.3397,0.0585,98.5483,3.7117,0.8424,-2.662,1e-12
633.0,628.1619999999999,20.30536,-106.21943999999999,6.8646,6.8646,6.8046,34.5384,34.546,1029.9617,27.0738,0.08365299999999999,-0.039,295.36118,0.0582,98.5555,3.7117,0.8419,-2.665,1e-12
634.0,629.153,20.30536,-106.21943999999999,6.8636,6.8639,6.8034,34.5385,34.5459,1029.9665,27.074,0.08157400000000001,0.003,295.36816,0.058,98.5603,3.7117,0.8418,-2.6630000000000003,1e-12
635.0,630.144,20.30536,-106.21943999999999,6.8628,6.863,6.8025,34.5383,34.5459,1029.971,27.074,0.081477,0.127,295.37381,0.0584,98.5508,3.7116,0.8415,-2.6630000000000003,1e-12
636.0,631.135,20.30536,-106.21943999999999,6.8611,6.8616,6.8008,34.5384,34.5458,1029.9758,27.0743,0.082218,0.055999999999999994,295.3845,0.0585,98.5477,3.7117,0.8417,-2.66,1e-12
637.0,632.126,20.30536,-106.21943999999999,6.8606,6.8608,6.8002,34.5383,34.5459,1029.9804,27.0743,0.082491,0.043,295.3885,0.0577,98.5671,3.7115,0.8414,-2.6639999999999997,1e-12
638.0,633.116,20.30536,-106.21943999999999,6.8608,6.861,6.8002,34.5382,34.5457,1029.9848,27.0742,0.081626,0.152,295.38741,0.0586,98.5467,3.7118,0.8409,-2.6630000000000003,1e-12
639.0,634.107,20.30536,-106.21943999999999,6.8598,6.8599,6.7992,34.5384,34.546,1029.9896,27.0744,0.082153,0.115,295.39349,0.0578,98.5657,3.7118,0.8406,-2.6639999999999997,1e-12
640.0,635.0980000000001,20.30536,-106.21943999999999,6.8583,6.8586,6.7976,34.5386,34.5462,1029.9946,27.0748,0.08404099999999999,0.040999999999999995,295.40332,0.0582,98.5557,3.7118,0.8405,-2.662,1e-12
641.0,636.089,20.30536,-106.21943999999999,6.8542,6.8541,6.7934,34.5386,34.5461,1029.9997,27.0754,0.081998,0.025,295.43105,0.058,98.5596,3.7116,0.8402,-2.6639999999999997,1e-12
642.0,637.08,20.30536,-106.21943999999999,6.8449,6.8451,6.784,34.5392,34.5467,1030.006,27.0771,0.085066,0.036000000000000004,295.49268,0.0583,98.5535,3.7118,0.8401,-2.6630000000000003,1e-12
643.0,638.071,20.30536,-106.21943999999999,6.8417,6.8419,6.7808,34.5389,34.5465,1030.0109,27.0773,0.085276,0.069,295.51465,0.0577,98.5673,3.7118,0.8394,-2.662,1e-12
644.0,639.061,20.30536,-106.21943999999999,6.8299,6.83,6.7689,34.5385,34.5459,1030.0168,27.0786,0.083505,0.073,295.59546,0.0576,98.5701,3.7117,0.8392,-2.662,1e-12
645.0,640.052,20.30536,-106.21943999999999,6.8061,6.806,6.7451,34.5385,34.5459,1030.0249,27.0818,0.086637,0.114,295.7564,0.0579,98.5632,3.7118,0.8379,-2.6660000000000004,1e-12
646.0,641.043,20.30536,-106.21943999999999,6.785,6.785,6.7241,34.5387,34.546,1030.0328,27.0848,0.08426900000000001,0.091,295.89831000000004,0.0575,98.5732,3.7118,0.8366,-2.665,1e-12
647.0,642.034,20.30536,-106.21943999999999,6.7732,6.7734,6.7122,34.5386,34.546,1030.039,27.0864,0.085284,0.055999999999999994,295.97827,0.0587,98.5437,3.7118,0.8357,-2.6660000000000004,1e-12
648.0,643.024,20.30536,-106.21943999999999,6.7649,6.765,6.7039,34.5383,34.5458,1030.0446,27.0873,0.085082,0.129,296.03494,0.0597,98.5188,3.7118,0.8351,-2.665,1e-12
649.0,644.015,20.30536,-106.21943999999999,6.756,6.7562,6.6949,34.538,34.5455,1030.0502,27.0883,0.086329,0.061,296.09636,0.0579,98.5623,3.7118,0.8338,-2.6660000000000004,1e-12
650.0,645.006,20.30536,-106.21943999999999,6.7496,6.75,6.6884,34.5379,34.5452,1030.0556,27.089,0.084695,0.095,296.13993,0.0579,98.5629,3.7118,0.8334,-2.665,1e-12
651.0,645.997,20.30536,-106.21943999999999,6.7466,6.7467,6.6853,34.5375,34.5449,1030.0603,27.0892,0.084245,0.053,296.16095,0.058,98.5614,3.7118,0.8331,-2.6639999999999997,1e-12
652.0,646.988,20.30536,-106.21943999999999,6.743,6.7432,6.6816,34.5372,34.5447,1030.0652,27.0894,0.08277999999999999,0.040999999999999995,296.18611,0.058,98.5594,3.7118,0.8328,-2.6660000000000004,1e-12
653.0,647.9780000000001,20.30536,-106.21943999999999,6.7392,6.7394,6.6778,34.5371,34.5447,1030.0701,27.0898,0.08616900000000001,0.141,296.212,0.0579,98.5627,3.7118,0.8324,-2.6689999999999996,1e-12
654.0,648.969,20.30536,-106.21943999999999,6.7314,6.7317,6.6699,34.5371,34.5445,1030.0759,27.0909,0.084445,0.174,296.26525,0.0585,98.5484,3.7118,0.8319,-2.667,1e-12
655.0,649.96,20.30536,-106.21943999999999,6.7209,6.7211,6.6594,34.537,34.5444,1030.0818,27.0922,0.08534800000000001,0.035,296.33643,0.0584,98.551,3.7118,0.831,-2.67,1e-12
656.0,650.951,20.30536,-106.21943999999999,6.7117,6.7119,6.6501,34.5365,34.5439,1030.0874,27.0931,0.084841,0.038,296.39977999999996,0.0588,98.5412,3.7118,0.8307,-2.668,1e-12
657.0,651.941,20.30536,-106.21943999999999,6.6983,6.6988,6.6366,34.5365,34.544,1030.094,27.0949,0.085231,0.11,296.49096000000003,0.0589,98.5397,3.7118,0.8299,-2.668,1e-12
658.0,652.932,20.30536,-106.21943999999999,6.6967,6.6969,6.635,34.5364,34.5439,1030.0987,27.0951,0.08451900000000001,-0.008,296.50167999999996,0.0581,98.5584,3.7118,0.8295,-2.6689999999999996,1e-12
659.0,653.923,20.30536,-106.21943999999999,6.6965,6.6968,6.6347,34.5362,34.5438,1030.103,27.0949,0.08628,0.085,296.5037,0.0586,98.547,3.7118,0.8288,-2.668,1e-12
660.0,654.913,20.30536,-106.21943999999999,6.6962,6.6964,6.6343,34.5361,34.5437,1030.1075,27.0949,0.085992,0.11699999999999999,296.50588,0.0575,98.5721,3.7118,0.8285,-2.667,1e-12
661.0,655.904,20.30536,-106.21943999999999,6.6922,6.6924,6.6302,34.536,34.5436,1030.1126,27.0954,0.086001,0.011000000000000001,296.5333,0.0574,98.5734,3.7118,0.8284,-2.6710000000000003,1e-12
662.0,656.895,20.30536,-106.21943999999999,6.6878,6.688,6.6257,34.536,34.5435,1030.1178,27.0959,0.084246,0.126,296.56311,0.0577,98.5685,3.7118,0.8283,-2.668,1e-12
663.0,657.8860000000001,20.30536,-106.21943999999999,6.686,6.6861,6.6238,34.5359,34.5435,1030.1225,27.0961,0.086042,0.095,296.5758,0.0591,98.535,3.7118,0.828,-2.6689999999999996,1e-12
664.0,658.8760000000001,20.30536,-106.21943999999999,6.6847,6.685,6.6224,34.5356,34.5433,1030.127,27.096,0.08608099999999999,0.024,296.5852,0.0584,98.5501,3.7118,0.8276,-2.6710000000000003,1e-12
665.0,659.867,20.30536,-106.21943999999999,6.684,6.6843,6.6217,34.5356,34.5431,1030.1316,27.0961,0.082976,0.05,296.58988,0.059,98.5371,3.7118,0.8275,-2.6689999999999996,1e-12
666.0,660.8580000000001,20.30536,-106.21943999999999,6.6793,6.6795,6.6169,34.5352,34.5427,1030.1365,27.0964,0.08462599999999999,0.068,296.62309,0.0584,98.5511,3.7118,0.8274,-2.6710000000000003,1e-12
667.0,661.8489999999999,20.30536,-106.21943999999999,6.669,6.6691,6.6065,34.5346,34.5422,1030.1421,27.0973,0.085631,0.048,296.69417999999996,0.0578,98.5648,3.7118,0.827,-2.6689999999999996,1e-12
668.0,662.8389999999999,20.30536,-106.21943999999999,6.6541,6.6542,6.5916,34.5356,34.5432,1030.1497,27.1001,0.085134,0.071,296.79332,0.0576,98.5692,3.7118,0.8259,-2.6689999999999996,1e-12
669.0,663.83,20.30536,-106.21943999999999,6.652,6.6523,6.5895,34.5358,34.5433,1030.1547,27.1006,0.084256,0.043,296.8066,0.0575,98.5727,3.7118,0.8258,-2.6710000000000003,1e-12
670.0,664.82,20.30536,-106.21943999999999,6.6482,6.6484,6.5855,34.5357,34.5431,1030.1597,27.101,0.084518,0.124,296.83315,0.0576,98.5697,3.7118,0.8252,-2.67,1e-12
671.0,665.811,20.30536,-106.21943999999999,6.6271,6.6271,6.5645,34.5365,34.544,1030.168,27.1045,0.083953,0.008,296.97482,0.0585,98.5483,3.7119,0.8246,-2.6710000000000003,1e-12
672.0,666.802,20.30536,-106.21943999999999,6.6172,6.6174,6.5545,34.5371,34.5446,1030.1744,27.1062,0.083686,0.081,297.04098999999997,0.0577,98.5665,3.7119,0.8241,-2.6719999999999997,1e-12
673.0,667.7919999999999,20.30536,-106.21943999999999,6.6078,6.6079,6.545,34.5371,34.5446,1030.1804,27.1075,0.086153,0.11800000000000001,297.10537999999997,0.0574,98.5735,3.7119,0.8232,-2.6710000000000003,1e-12
674.0,668.783,20.30536,-106.21943999999999,6.6,6.6002,6.5372,34.5371,34.5445,1030.1861,27.1085,0.086148,0.043,297.15828,0.0579,98.5627,3.7118,0.8223,-2.6710000000000003,1e-12
675.0,669.7739999999999,20.30536,-106.21943999999999,6.5929,6.593,6.5301,34.5369,34.5444,1030.1916,27.1094,0.08570599999999999,0.107,297.20689,0.0584,98.5513,3.7118,0.8221,-2.6710000000000003,1e-12
676.0,670.7639999999999,20.30536,-106.21943999999999,6.5846,6.5843,6.5217,34.5366,34.5441,1030.1971,27.1102,0.085523,-0.013999999999999999,297.26419,0.0575,98.5711,3.7119,0.8212,-2.6710000000000003,1e-12
677.0,671.755,20.30536,-106.21943999999999,6.5746,6.5745,6.5116,34.5363,34.5438,1030.2029,27.1113,0.08495499999999999,0.07,297.33372,0.0574,98.5745,3.7119,0.8208,-2.675,1e-12
678.0,672.7460000000001,20.30536,-106.21943999999999,6.5701,6.5702,6.507,34.5359,34.5434,1030.2078,27.1117,0.08753,0.157,297.36498,0.0583,98.5524,3.7122,0.8202,-2.674,1e-12
679.0,673.7360000000001,20.30536,-106.21943999999999,6.5623,6.5624,6.4992,34.5357,34.5432,1030.2133,27.1125,0.087048,0.083,297.41873,0.058,98.5607,3.7119,0.8197,-2.6710000000000003,1e-12
680.0,674.727,20.30536,-106.21943999999999,6.5571,6.5572,6.4939,34.5355,34.543,1030.2185,27.1131,0.086523,0.027000000000000003,297.45471000000003,0.0575,98.5731,3.7119,0.8187,-2.674,1e-12
681.0,675.7180000000001,20.30536,-106.21943999999999,6.5533,6.5534,6.4901,34.5352,34.5428,1030.2233,27.1133,0.084435,0.035,297.48122,0.0584,98.5498,3.7119,0.819,-2.674,1e-12
