Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
401.0,577.768,-106.07342,20.26358,401,9.5833,9.5834,3.752773,3.753018,0.077259,12.3438,4.5687,0.050671,0,4.5687,0.0257,0.5078,0,4.6115,0,0.0049,0,0.5075,34.64,34.6424,26.7486,26.7505,0.0399,1.214,0.437
402.0,578.661,-106.07342,20.26358,402,9.5556,9.5546,3.749997,3.750122,0.076731,12.3441,4.5683,0.050671,0,4.5683,0.0255,0.5078,0,4.6132,0,0.0049,0,0.5075,34.6376,34.6398,26.7514,26.7532,0.0393,1.195,0.43
403.0,579.539,-106.07342,20.26358,403,9.5178,9.5174,3.746361,3.74653,0.076574,12.3427,4.5699,0.050671,0,4.5699,0.0255,0.5079,0,4.5924,0,0.0049,0,0.5076,34.636,34.6382,26.7564,26.7582,0.039,1.187,0.427
404.0,580.436,-106.07342,20.26358,404,9.4892,9.4887,3.743573,3.743761,0.07659,12.3423,4.5704,0.050671,0,4.5704,0.0255,0.5077,0,4.5907,0,0.0049,0,0.5074,34.6344,34.6368,26.7598,26.7617,0.038,1.157,0.415
405.0,581.31,-106.07342,20.26358,405,9.4629,9.4628,3.741016,3.74124,0.076557,12.3445,4.5679,0.050671,0,4.5679,0.0255,0.5077,0,4.6081,0,0.0049,0,0.5074,34.6329,34.6352,26.763,26.7648,0.0387,1.177,0.422
406.0,582.163,-106.07342,20.26358,406,9.4419,9.4414,3.73892,3.739061,0.0764,12.3458,4.5664,0.050671,0,4.5664,0.0254,0.5078,0,4.5746,0,0.0049,0,0.5075,34.631,34.633,26.7649,26.7666,0.0404,1.228,0.441
407.0,583.047,-106.07342,20.26358,407,9.4008,9.4006,3.735013,3.735214,0.077405,12.3422,4.5705,0.050671,0,4.5705,0.0258,0.5078,0,4.5858,0,0.0049,0,0.5075,34.6298,34.6321,26.7708,26.7726,0.0391,1.189,0.426
408.0,584.035,-106.07342,20.26358,408,9.3898,9.3895,3.73397,3.734171,0.076526,12.3417,4.5711,0.050671,0,4.5711,0.0255,0.5078,0,4.605,0,0.0049,0,0.5075,34.6292,34.6316,26.7721,26.774,0.0384,1.168,0.418
409.0,585.199,-106.07342,20.26358,409,9.371,9.3713,3.732164,3.732428,0.07692,12.3437,4.5688,0.050671,0,4.5688,0.0256,0.5077,0,4.6044,0,0.0049,0,0.5074,34.6282,34.6307,26.7744,26.7763,0.0381,1.159,0.415
410.0,586.359,-106.07342,20.26358,410,9.3652,9.3652,3.731659,3.731894,0.076789,12.3427,4.5699,0.050671,0,4.5699,0.0256,0.5076,0,4.6091,0,0.0049,0,0.5073,34.6281,34.6305,26.7753,26.7772,0.0377,1.146,0.411
411.0,587.407,-106.07342,20.26358,411,9.3625,9.3631,3.731463,3.731749,0.076448,12.3424,4.5702,0.050671,0,4.5702,0.0254,0.5074,0,4.6155,0,0.0049,0,0.5071,34.6282,34.6306,26.7759,26.7777,0.038,1.158,0.415
412.0,588.391,-106.07342,20.26358,412,9.3586,9.359,3.731125,3.731397,0.076313,12.3446,4.5678,0.050671,0,4.5678,0.0254,0.5076,0,4.6154,0,0.0049,0,0.5073,34.628,34.6304,26.7763,26.7782,0.0379,1.155,0.414
413.0,589.412,-106.07342,20.26358,413,9.3495,9.3491,3.730274,3.73048,0.076083,12.3424,4.5702,0.050671,0,4.5702,0.0253,0.5075,0,4.6154,0,0.0049,0,0.5072,34.6276,34.63,26.7775,26.7795,0.0388,1.181,0.423
414.0,590.602,-106.07342,20.26358,414,9.3338,9.3339,3.728827,3.729081,0.077043,12.3425,4.5701,0.050671,0,4.5701,0.0256,0.5077,0,4.6152,0,0.0049,0,0.5074,34.6273,34.6297,26.7799,26.7818,0.0384,1.17,0.419
415.0,591.824,-106.07342,20.26358,415,9.3297,9.3301,3.728487,3.728759,0.07678,12.3419,4.5708,0.050671,0,4.5708,0.0256,0.5074,0,4.6096,0,0.0049,0,0.5071,34.6273,34.6297,26.7805,26.7824,0.0363,1.106,0.396
416.0,592.849,-106.07342,20.26358,416,9.3274,9.3277,3.728323,3.728582,0.076925,12.3423,4.5703,0.050671,0,4.5703,0.0256,0.5075,0,4.6123,0,0.0049,0,0.5072,34.6273,34.6297,26.7809,26.7827,0.0379,1.154,0.413
417.0,593.731,-106.07342,20.26358,417,9.3239,9.3242,3.728044,3.72831,0.077107,12.3423,4.5703,0.050671,0,4.5703,0.0257,0.5073,0,4.6235,0,0.0049,0,0.507,34.6273,34.6298,26.7816,26.7834,0.0362,1.101,0.394
418.0,594.56,-106.07342,20.26358,418,9.3231,9.3236,3.728016,3.728296,0.076919,12.3425,4.5701,0.050671,0,4.5701,0.0256,0.5073,0,4.6237,0,0.0049,0,0.507,34.6274,34.6298,26.7817,26.7836,0.0396,1.204,0.431
419.0,595.437,-106.07342,20.26358,419,9.3194,9.3195,3.727681,3.72794,0.077702,12.3426,4.57,0.050671,0,4.57,0.0259,0.5077,0,4.618,0,0.0049,0,0.5074,34.627,34.6296,26.7821,26.7841,0.0392,1.193,0.427
420.0,596.446,-106.07342,20.26358,420,9.3142,9.3148,3.727235,3.72751,0.077512,12.3433,4.5692,0.050671,0,4.5692,0.0258,0.5073,0,4.6067,0,0.0049,0,0.507,34.6269,34.6292,26.7829,26.7846,0.0365,1.111,0.397
421.0,597.499,-106.07342,20.26358,421,9.3107,9.3111,3.726934,3.727212,0.076899,12.344,4.5684,0.050671,0,4.5684,0.0256,0.5076,0,4.6035,0,0.0049,0,0.5073,34.6268,34.6292,26.7833,26.7852,0.0401,1.219,0.436
422.0,598.442,-106.07342,20.26358,422,9.3053,9.3055,3.726447,3.726698,0.076433,12.3454,4.5668,0.050671,0,4.5668,0.0254,0.5076,0,4.5837,0,0.0049,0,0.5073,34.6264,34.6288,26.784,26.7858,0.0385,1.173,0.42
423.0,599.305,-106.07342,20.26358,423,9.2939,9.294,3.725371,3.725604,0.07693,12.3432,4.5693,0.050671,0,4.5693,0.0256,0.5076,0,4.5782,0,0.0049,0,0.5073,34.6258,34.6282,26.7854,26.7872,0.0376,1.145,0.41
424.0,600.172,-106.07342,20.26358,424,9.2753,9.2752,3.723571,3.723789,0.077083,12.3429,4.5697,0.050671,0,4.5697,0.0257,0.5075,0,4.5843,0,0.0049,0,0.5072,34.6247,34.6271,26.7875,26.7894,0.0383,1.166,0.417
425.0,601.183,-106.07342,20.26358,425,9.2543,9.2539,3.721539,3.721744,0.076265,12.3422,4.5704,0.050671,0,4.5704,0.0254,0.5075,0,4.5936,0,0.0049,0,0.5072,34.6235,34.626,26.79,26.792,0.038,1.156,0.413
426.0,602.425,-106.07342,20.26358,426,9.2355,9.2356,3.719734,3.719981,0.076564,12.343,4.5695,0.050671,0,4.5695,0.0255,0.5077,0,4.5962,0,0.0049,0,0.5074,34.6224,34.6249,26.7922,26.7941,0.0407,1.238,0.442
427.0,603.642,-106.07342,20.26358,427,9.2191,9.219,3.718157,3.718387,0.0768,12.3433,4.5692,0.050671,0,4.5692,0.0256,0.5077,0,4.5979,0,0.0049,0,0.5074,34.6215,34.624,26.7942,26.7961,0.0378,1.152,0.411
428.0,604.787,-106.07342,20.26358,428,9.1993,9.1987,3.71621,3.716393,0.077058,12.3431,4.5695,0.050671,0,4.5695,0.0257,0.5078,0,4.5922,0,0.0049,0,0.5075,34.62,34.6224,26.7962,26.7982,0.04,1.218,0.435
429.0,605.944,-106.07342,20.26358,429,9.1533,9.1528,3.7118,3.712,0.077198,12.3448,4.5675,0.050671,0,4.5675,0.0257,0.5074,0,4.5931,0,0.0049,0,0.5071,34.6182,34.6207,26.8022,26.8043,0.0352,1.07,0.382
430.0,607,-106.07342,20.26358,430,9.1454,9.1456,3.711108,3.711375,0.076918,12.3426,4.57,0.050671,0,4.57,0.0256,0.5074,0,4.6088,0,0.0049,0,0.5071,34.6182,34.6207,26.8035,26.8054,0.0388,1.181,0.421
431.0,607.865,-106.07343,20.26358,431,9.1415,9.1419,3.71081,3.711087,0.076717,12.3428,4.5698,0.050671,0,4.5698,0.0255,0.5074,0,4.6204,0,0.0049,0,0.5071,34.6183,34.6209,26.8042,26.8062,0.0385,1.173,0.418
432.0,608.591,-106.07344,20.26358,432,9.1395,9.14,3.710663,3.710949,0.0754,12.3425,4.5701,0.050671,0,4.5701,0.0251,0.5075,0,4.6146,0,0.0049,0,0.5072,34.6183,34.6208,26.8046,26.8064,0.0364,1.108,0.395
433.0,609.267,-106.07344,20.2636,433,9.138,9.1382,3.710561,3.710821,0.14506,12.3422,4.5705,0.050671,0,4.5705,0.0483,0.5073,0,4.607,0,0.0049,0,0.507,34.6183,34.6207,26.8048,26.8067,0.0354,1.076,0.384
434.0,609.954,-106.07344,20.2636,434,9.1368,9.1372,3.710493,3.71078,0.085315,12.3419,4.5708,0.050671,0,4.5708,0.0284,0.5072,0,4.6203,0,0.0049,0,0.5069,34.6183,34.6208,26.805,26.8069,0.0381,1.159,0.413
435.0,610.773,-106.07344,20.2636,435,9.1356,9.136,3.710412,3.710686,0.077121,12.3444,4.568,0.050671,0,4.568,0.0257,0.5073,0,4.6221,0,0.0049,0,0.507,34.6181,34.6205,26.805,26.8069,0.0379,1.155,0.412
436.0,612.039,-106.07344,20.2636,436,9.1343,9.1348,3.710334,3.710599,0.076923,12.3432,4.5693,0.050671,0,4.5693,0.0256,0.5073,0,4.6224,0,0.0049,0,0.507,34.618,34.6203,26.8052,26.807,0.0378,1.15,0.41
437.0,613.546,-106.07343,20.26358,437,9.1306,9.1312,3.710016,3.710309,0.076804,12.3488,4.563,0.050671,0,4.563,0.0256,0.5073,0,4.6224,0,0.0049,0,0.507,34.6178,34.6203,26.8057,26.8076,0.0375,1.141,0.407
438.0,614.751,-106.07342,20.26358,438,9.1274,9.1276,3.709756,3.710005,0.077499,12.3466,4.5655,0.050671,0,4.5655,0.0258,0.5073,0,4.6227,0,0.0049,0,0.507,34.6179,34.6202,26.8063,26.8081,0.0378,1.152,0.41
439.0,615.89,-106.07342,20.26358,439,9.1216,9.1215,3.709206,3.70944,0.076128,12.3429,4.5697,0.050671,0,4.5697,0.0253,0.5074,0,4.6055,0,0.0049,0,0.5071,34.6173,34.6197,26.8068,26.8087,0.0378,1.151,0.41
440.0,617.142,-106.07342,20.26358,440,9.1041,9.1041,3.707496,3.70774,0.076535,12.3422,4.5705,0.050671,0,4.5705,0.0255,0.5074,0,4.6013,0,0.0049,0,0.5071,34.6159,34.6185,26.8085,26.8105,0.0382,1.162,0.414
441.0,618.285,-106.07342,20.26358,441,9.0888,9.089,3.706038,3.706295,0.076768,12.3426,4.57,0.050671,0,4.57,0.0256,0.5075,0,4.6044,0,0.0049,0,0.5072,34.6151,34.6176,26.8104,26.8123,0.0394,1.201,0.427
442.0,619.168,-106.07342,20.26358,442,9.0597,9.0596,3.703253,3.703475,0.078324,12.3422,4.5705,0.050671,0,4.5705,0.0261,0.5075,0,4.6041,0,0.0049,0,0.5072,34.6139,34.6163,26.8141,26.816,0.0383,1.166,0.415
443.0,619.924,-106.07344,20.2636,443,9.0511,9.0514,3.702499,3.70274,0.079869,12.3419,4.5708,0.050671,0,4.5708,0.0266,0.5075,0,4.6022,0,0.0049,0,0.5072,34.6138,34.6161,26.8154,26.8171,0.0395,1.202,0.428
444.0,620.644,-106.07344,20.2636,444,9.0414,9.0415,3.701598,3.701829,0.076929,12.3421,4.5706,0.050671,0,4.5706,0.0256,0.5075,0,4.6014,0,0.0049,0,0.5072,34.6134,34.6157,26.8166,26.8184,0.0379,1.154,0.41
445.0,621.379,-106.07344,20.2636,445,9.0275,9.0275,3.700285,3.700516,0.076565,12.3417,4.5711,0.050671,0,4.5711,0.0255,0.5074,0,4.6039,0,0.0049,0,0.5071,34.6128,34.6151,26.8184,26.8202,0.0366,1.113,0.396
446.0,622.201,-106.07344,20.2636,446,9.0136,9.0137,3.698991,3.69921,0.076911,12.3415,4.5713,0.050671,0,4.5713,0.0256,0.5074,0,4.6047,0,0.0049,0,0.5071,34.6122,34.6145,26.8202,26.8219,0.0394,1.198,0.426
447.0,623.13,-106.07344,20.2636,447,9.002,9.0021,3.697924,3.698159,0.076603,12.3429,4.5697,0.050671,0,4.5697,0.0255,0.5076,0,4.605,0,0.0049,0,0.5073,34.6119,34.6143,26.8218,26.8236,0.0398,1.211,0.43
448.0,624.134,-106.07344,20.2636,448,8.9976,8.998,3.697546,3.697808,0.077894,12.3431,4.5694,0.050671,0,4.5694,0.0259,0.5075,0,4.605,0,0.0049,0,0.5072,34.6117,34.6141,26.8224,26.8242,0.039,1.186,0.421
449.0,625.192,-106.07344,20.26358,449,8.9941,8.9944,3.697258,3.697521,0.076684,12.3427,4.5699,0.050671,0,4.5699,0.0255,0.5077,0,4.605,0,0.0049,0,0.5074,34.6117,34.6141,26.8229,26.8248,0.0382,1.163,0.413
450.0,626.323,-106.07344,20.26358,450,8.9885,8.9886,3.696763,3.697007,0.076534,12.344,4.5685,0.050671,0,4.5685,0.0255,0.5072,0,4.6052,0,0.0049,0,0.5069,34.6115,34.6139,26.8237,26.8255,0.034,1.034,0.367
451.0,627.668,-106.07344,20.26358,451,8.9822,8.9825,3.696202,3.696475,0.076717,12.3444,4.568,0.050671,0,4.568,0.0255,0.5073,0,4.6019,0,0.0049,0,0.507,34.6113,34.6138,26.8245,26.8264,0.0392,1.194,0.424
452.0,629.125,-106.07344,20.26358,452,8.9783,8.9784,3.695884,3.69613,0.076077,12.3425,4.5701,0.050671,0,4.5701,0.0253,0.5074,0,4.5723,0,0.0049,0,0.5071,34.6113,34.6137,26.8252,26.8271,0.0372,1.132,0.402
453.0,630.308,-106.07342,20.26358,453,8.976,8.976,3.695709,3.695954,0.077426,12.343,4.5695,0.050671,0,4.5695,0.0258,0.5072,0,4.5696,0,0.0049,0,0.5069,34.6113,34.6138,26.8255,26.8275,0.0359,1.092,0.388
454.0,631.218,-106.07342,20.26358,454,8.971,8.9712,3.695275,3.695529,0.077271,12.3419,4.5708,0.050671,0,4.5708,0.0257,0.5072,0,4.5966,0,0.0049,0,0.5069,34.6111,34.6135,26.8262,26.8281,0.0407,1.237,0.439
455.0,631.996,-106.07344,20.26358,455,8.9586,8.9583,3.694068,3.694276,0.075853,12.3427,4.5699,0.050671,0,4.5699,0.0252,0.5075,0,4.6131,0,0.0049,0,0.5072,34.6101,34.6125,26.8274,26.8293,0.0398,1.211,0.43
456.0,632.732,-106.07344,20.26359,456,8.9,8.8978,3.688377,3.688353,0.076314,12.3419,4.5709,0.050671,0,4.5709,0.0254,0.5075,0,4.6206,0,0.0049,0,0.5072,34.607,34.6089,26.8343,26.8361,0.0383,1.165,0.413
457.0,633.503,-106.07344,20.2636,457,8.8702,8.8696,3.685615,3.685766,0.076551,12.3419,4.5709,0.050671,0,4.5709,0.0255,0.5075,0,4.622,0,0.0049,0,0.5072,34.6065,34.6088,26.8386,26.8405,0.0393,1.196,0.424
458.0,634.376,-106.07344,20.2636,458,8.8502,8.8501,3.683678,3.683884,0.077078,12.3415,4.5712,0.050671,0,4.5712,0.0257,0.5076,0,4.6227,0,0.0049,0,0.5073,34.6053,34.6075,26.8409,26.8426,0.0383,1.167,0.413
459.0,635.413,-106.07344,20.2636,459,8.8375,8.8371,3.682478,3.682671,0.076247,12.3415,4.5713,0.050671,0,4.5713,0.0254,0.5074,0,4.6231,0,0.0049,0,0.5071,34.6046,34.607,26.8423,26.8442,0.038,1.155,0.409
460.0,636.546,-106.07344,20.26359,460,8.8189,8.8189,3.680758,3.680982,0.077198,12.3419,4.5708,0.050671,0,4.5708,0.0257,0.5073,0,4.6231,0,0.0049,0,0.507,34.6042,34.6065,26.8449,26.8467,0.0374,1.139,0.403
461.0,637.668,-106.07343,20.26358,461,8.8133,8.8136,3.680269,3.68053,0.077349,12.3422,4.5705,0.050671,0,4.5705,0.0258,0.5074,0,4.6234,0,0.0049,0,0.5071,34.604,34.6064,26.8457,26.8476,0.0373,1.135,0.402
462.0,638.77,-106.07342,20.26358,462,8.8096,8.81,3.679969,3.680229,0.07557,12.342,4.5707,0.050671,0,4.5707,0.0252,0.5071,0,4.6137,0,0.0049,0,0.5068,34.604,34.6064,26.8463,26.8481,0.0372,1.133,0.401
463.0,639.85,-106.07342,20.26358,463,8.8065,8.8069,3.67973,3.679985,0.07653,12.3426,4.57,0.050671,0,4.57,0.0255,0.5074,0,4.6252,0,0.0049,0,0.5071,34.604,34.6063,26.8468,26.8486,0.039,1.189,0.421
464.0,640.884,-106.07342,20.26358,464,8.8023,8.8026,3.679368,3.679632,0.076769,12.3445,4.5678,0.050671,0,4.5678,0.0255,0.5072,0,4.6254,0,0.0049,0,0.5069,34.6038,34.6063,26.8473,26.8492,0.036,1.097,0.388
465.0,641.919,-106.07343,20.26359,465,8.7931,8.7929,3.678516,3.678727,0.07692,12.3417,4.571,0.050671,0,4.571,0.0256,0.5072,0,4.6244,0,0.0049,0,0.5069,34.6034,34.6059,26.8484,26.8504,0.0375,1.141,0.403
466.0,642.978,-106.07344,20.2636,466,8.7842,8.7845,3.677725,3.677981,0.076501,12.3446,4.5677,0.050671,0,4.5677,0.0255,0.5073,0,4.6258,0,0.0049,0,0.507,34.6033,34.6057,26.8498,26.8517,0.0373,1.134,0.401
467.0,644,-106.07344,20.2636,467,8.7824,8.7833,3.677593,3.677911,0.076764,12.3416,4.5712,0.050671,0,4.5712,0.0255,0.507,0,4.6262,0,0.0049,0,0.5067,34.6032,34.6057,26.85,26.8519,0.037,1.125,0.398
468.0,644.903,-106.07343,20.2636,468,8.7769,8.7776,3.67707,3.677355,0.076921,12.342,4.5707,0.050671,0,4.5707,0.0256,0.5073,0,4.605,0,0.0049,0,0.507,34.6026,34.6049,26.8505,26.8521,0.0389,1.185,0.419
469.0,645.707,-106.07342,20.2636,469,8.7575,8.7577,3.675254,3.675511,0.076527,12.3421,4.5705,0.050671,0,4.5705,0.0255,0.5072,0,4.5289,0,0.0049,0,0.5069,34.602,34.6045,26.853,26.855,0.0382,1.162,0.411
470.0,646.491,-106.07342,20.2636,470,8.7493,8.7496,3.674487,3.674759,0.076918,12.3422,4.5705,0.050671,0,4.5705,0.0256,0.5075,0,4.5433,0,0.0049,0,0.5072,34.6015,34.604,26.8539,26.8558,0.0406,1.235,0.436
471.0,647.338,-106.07342,20.2636,471,8.74,8.7401,3.67361,3.673835,0.076596,12.3435,4.569,0.050671,0,4.569,0.0255,0.5074,0,4.5743,0,0.0049,0,0.5071,34.6008,34.6031,26.8549,26.8566,0.0382,1.161,0.41
472.0,648.442,-106.07342,20.2636,472,8.7206,8.7196,3.671713,3.671849,0.077034,12.3419,4.5708,0.050671,0,4.5708,0.0256,0.5074,0,4.5755,0,0.0049,0,0.5071,34.5993,34.6017,26.8567,26.8588,0.04,1.217,0.43
473.0,649.922,-106.07342,20.2636,473,8.655,8.6583,3.665331,3.665951,0.077582,12.342,4.5708,0.050671,0,4.5708,0.0258,0.5074,0,4.5771,0,0.0049,0,0.5072,34.5957,34.599,26.8641,26.8662,0.0383,1.167,0.411
474.0,651.381,-106.07342,20.2636,474,8.6067,8.6065,3.660814,3.66104,0.07604,12.3427,4.5699,0.050671,0,4.5699,0.0253,0.5075,0,4.6017,0,0.0049,0,0.5073,34.5947,34.5973,26.8708,26.8729,0.0382,1.161,0.409
475.0,652.497,-106.07342,20.2636,475,8.5978,8.5982,3.660042,3.660315,0.076443,12.3421,4.5706,0.050671,0,4.5706,0.0254,0.5072,0,4.5247,0,0.0049,0,0.5069,34.5948,34.5973,26.8723,26.8742,0.0353,1.073,0.378
476.0,653.325,-106.07342,20.2636,476,8.5932,8.5937,3.659695,3.659972,0.078045,12.3414,4.5714,0.050671,0,4.5714,0.026,0.507,0,4.5398,0,0.0049,0,0.5067,34.5951,34.5976,26.8733,26.8751,0.0356,1.082,0.381
477.0,654.06,-106.07342,20.2636,477,8.5905,8.5909,3.659499,3.659769,0.075911,12.3417,4.571,0.050671,0,4.571,0.0253,0.507,0,4.6101,0,0.0049,0,0.5067,34.5953,34.5977,26.8739,26.8757,0.0367,1.116,0.393
478.0,654.767,-106.07342,20.2636,478,8.5866,8.5871,3.659195,3.659454,0.07647,12.3419,4.5708,0.050671,0,4.5708,0.0255,0.5069,0,4.6154,0,0.0049,0,0.5066,34.5954,34.5977,26.8746,26.8763,0.0374,1.14,0.401
479.0,655.539,-106.07342,20.2636,479,8.5829,8.5832,3.658888,3.659148,0.076729,12.3423,4.5703,0.050671,0,4.5703,0.0255,0.5071,0,4.6179,0,0.0049,0,0.5069,34.5953,34.5978,26.8751,26.877,0.0405,1.234,0.434
480.0,656.495,-106.07342,20.2636,480,8.5739,8.574,3.658062,3.658285,0.076663,12.3417,4.571,0.050671,0,4.571,0.0255,0.5074,0,4.6189,0,0.0049,0,0.5071,34.595,34.5972,26.8762,26.878,0.04,1.218,0.429
481.0,657.692,-106.07342,20.2636,481,8.5662,8.5672,3.657396,3.657698,0.081128,12.3423,4.5703,0.050671,0,4.5703,0.027,0.5074,0,4.619,0,0.0049,0,0.5071,34.595,34.5972,26.8774,26.879,0.0377,1.148,0.404
482.0,658.785,-106.07342,20.2636,482,8.5644,8.5647,3.657288,3.657555,0.076619,12.341,4.5718,0.050671,0,4.5718,0.0255,0.5071,0,4.6185,0,0.0049,0,0.5068,34.5952,34.5976,26.8779,26.8798,0.0349,1.062,0.374
483.0,659.733,-106.07342,20.2636,483,8.5644,8.5648,3.657353,3.657629,0.07709,12.3413,4.5715,0.050671,0,4.5715,0.0257,0.5069,0,4.6213,0,0.0049,0,0.5066,34.5953,34.5979,26.8781,26.88,0.0367,1.118,0.393
484.0,660.738,-106.07342,20.2636,484,8.5638,8.5642,3.65736,3.65761,0.076801,12.3432,4.5693,0.050671,0,4.5693,0.0256,0.5071,0,4.6193,0,0.0049,0,0.5068,34.5955,34.5978,26.8782,26.88,0.0374,1.137,0.4
485.0,662.065,-106.07342,20.2636,485,8.5623,8.5627,3.657268,3.657532,0.076612,12.3423,4.5703,0.050671,0,4.5703,0.0255,0.5071,0,4.6198,0,0.0049,0,0.5068,34.5956,34.5979,26.8786,26.8803,0.0386,1.176,0.414
486.0,663.513,-106.07342,20.2636,486,8.5612,8.5618,3.657225,3.657514,0.07694,12.3411,4.5718,0.050671,0,4.5718,0.0256,0.5074,0,4.6183,0,0.0049,0,0.5071,34.5957,34.5981,26.8789,26.8807,0.0378,1.15,0.405
487.0,664.595,-106.07342,20.2636,487,8.5554,8.5563,3.656676,3.656996,0.076601,12.3403,4.5726,0.050671,0,4.5726,0.0255,0.5071,0,4.6178,0,0.0049,0,0.5068,34.5951,34.5976,26.8793,26.8811,0.0387,1.179,0.415
488.0,665.442,-106.07342,20.2636,488,8.5446,8.5448,3.655704,3.655952,0.076925,12.3409,4.5719,0.050671,0,4.5719,0.0256,0.5073,0,4.5709,0,0.0049,0,0.5071,34.5949,34.5974,26.8809,26.8827,0.0386,1.175,0.413
489.0,666.172,-106.07342,20.2636,489,8.5227,8.522,3.653691,3.653848,0.07714,12.3404,4.5725,0.050671,0,4.5725,0.0257,0.5073,0,4.5401,0,0.0049,0,0.507,34.5946,34.5969,26.884,26.8859,0.0392,1.193,0.419
490.0,666.86,-106.07342,20.2636,490,8.4994,8.4996,3.651518,3.651747,0.077138,12.3406,4.5723,0.050671,0,4.5723,0.0257,0.5073,0,4.5398,0,0.0049,0,0.5071,34.5939,34.5962,26.8871,26.8888,0.0403,1.227,0.431
491.0,667.596,-106.07342,20.2636,491,8.4811,8.4811,3.649808,3.650022,0.077487,12.343,4.5696,0.050671,0,4.5696,0.0258,0.5075,0,4.5753,0,0.0049,0,0.5072,34.5933,34.5956,26.8894,26.8912,0.0396,1.205,0.423
492.0,668.447,-106.07342,20.2636,492,8.4577,8.4575,3.647559,3.647748,0.076944,12.3408,4.5721,0.050671,0,4.5721,0.0256,0.5074,0,4.575,0,0.0049,0,0.5072,34.5919,34.5942,26.8919,26.8937,0.0387,1.179,0.414
493.0,669.531,-106.07342,20.2636,493,8.4425,8.4427,3.646136,3.646374,0.077173,12.3408,4.572,0.050671,0,4.572,0.0257,0.5072,0,4.5753,0,0.0049,0,0.5069,34.5912,34.5936,26.8937,26.8955,0.0364,1.109,0.389
494.0,670.891,-106.07342,20.2636,494,8.436,8.4364,3.64555,3.645804,0.076279,12.3409,4.5719,0.050671,0,4.5719,0.0254,0.5072,0,4.5764,0,0.0049,0,0.5069,34.591,34.5933,26.8946,26.8963,0.0372,1.134,0.398
495.0,672.203,-106.07342,20.2636,495,8.4308,8.4313,3.645092,3.645365,0.076534,12.341,4.5718,0.050671,0,4.5718,0.0255,0.5072,0,4.5775,0,0.0049,0,0.507,34.5908,34.5932,26.8952,26.897,0.0379,1.153,0.405
496.0,673.329,-106.07342,20.2636,496,8.4235,8.4237,3.644459,3.644709,0.076786,12.3404,4.5725,0.050671,0,4.5725,0.0256,0.5071,0,4.5735,0,0.0049,0,0.5068,34.5907,34.5932,26.8962,26.8982,0.0392,1.194,0.419
497.0,674.35,-106.07342,20.2636,497,8.4071,8.4066,3.642954,3.643114,0.077683,12.3403,4.5727,0.050671,0,4.5727,0.0259,0.5073,0,4.5384,0,0.0049,0,0.5071,34.5903,34.5925,26.8985,26.9003,0.0384,1.167,0.409
498.0,675.323,-106.07342,20.2636,498,8.3661,8.365,3.639044,3.639156,0.076458,12.3408,4.572,0.050671,0,4.572,0.0254,0.507,0,4.576,0,0.0049,0,0.5067,34.5886,34.5908,26.9034,26.9053,0.0384,1.168,0.409
499.0,676.305,-106.07342,20.2636,499,8.3339,8.3329,3.635993,3.636121,0.076465,12.3404,4.5725,0.050671,0,4.5725,0.0254,0.5074,0,4.5791,0,0.0049,0,0.5072,34.5873,34.5897,26.9073,26.9093,0.0398,1.211,0.424
500.0,677.331,-106.07342,20.2636,500,8.3076,8.3069,3.633461,3.633616,0.076637,12.3398,4.5732,0.050671,0,4.5732,0.0255,0.5072,0,4.5805,0,0.0049,0,0.5069,34.5858,34.5881,26.9101,26.912,0.0366,1.114,0.39
501.0,678.405,-106.07342,20.2636,501,8.2902,8.2903,3.631859,3.632081,0.077935,12.341,4.5718,0.050671,0,4.5718,0.0259,0.5072,0,4.586,0,0.0049,0,0.5069,34.5853,34.5875,26.9124,26.9141,0.038,1.156,0.404
502.0,679.469,-106.07342,20.2636,502,8.286,8.2862,3.631473,3.631729,0.077061,12.3405,4.5723,0.050671,0,4.5723,0.0256,0.507,0,4.5709,0,0.0049,0,0.5068,34.5849,34.5874,26.9128,26.9146,0.0366,1.115,0.39
503.0,680.45,-106.07342,20.2636,503,8.2812,8.2818,3.631062,3.631332,0.076415,12.3402,4.5727,0.050671,0,4.5727,0.0254,0.507,0,4.5398,0,0.0049,0,0.5068,34.5847,34.5871,26.9133,26.9151,0.0369,1.121,0.392
504.0,681.321,-106.07342,20.2636,504,8.2752,8.2757,3.63053,3.630811,0.076743,12.3402,4.5728,0.050671,0,4.5728,0.0255,0.507,0,4.5547,0,0.0049,0,0.5067,34.5845,34.587,26.9141,26.9159,0.0381,1.161,0.406
505.0,682.137,-106.07342,20.2636,505,8.2742,8.2748,3.630488,3.630779,0.07673,12.3406,4.5723,0.050671,0,4.5723,0.0255,0.5071,0,4.5226,0,0.0049,0,0.5069,34.5845,34.5871,26.9143,26.9162,0.0365,1.11,0.388
506.0,682.966,-106.07342,20.2636,506,8.2717,8.2721,3.630276,3.630538,0.076045,12.3407,4.5722,0.050671,0,4.5722,0.0253,0.5068,0,4.5152,0,0.0049,0,0.5065,34.5843,34.5867,26.9145,26.9163,0.0362,1.102,0.385
