,Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
449,463.353,636.5459999999999,-106.07343999999999,20.26359,460.0,8.8189,8.8189,3.680758,3.6809819999999998,0.077198,12.3419,4.5708,0.050671,0.0,4.5708,0.0257,0.5073,0.0,4.6231,0.0,0.0049,0.0,0.507,34.6042,34.6065,26.8449,26.8467,0.0374,1.139,0.40299999999999997
450,464.361,637.668,-106.07343,20.263579999999997,461.0,8.8133,8.8136,3.680269,3.68053,0.077349,12.3422,4.5705,0.050671,0.0,4.5705,0.0258,0.5074,0.0,4.6234,0.0,0.0049,0.0,0.5071,34.604,34.6064,26.8457,26.8476,0.0373,1.135,0.402
451,465.369,638.77,-106.07342,20.263579999999997,462.0,8.8096,8.81,3.6799690000000003,3.680229,0.07557,12.342,4.5707,0.050671,0.0,4.5707,0.0252,0.5071,0.0,4.6137,0.0,0.0049,0.0,0.5068,34.604,34.6064,26.8463,26.8481,0.0372,1.133,0.401
452,466.37800000000004,639.85,-106.07342,20.263579999999997,463.0,8.8065,8.8069,3.67973,3.679985,0.07653,12.3426,4.57,0.050671,0.0,4.57,0.0255,0.5074,0.0,4.6252,0.0,0.0049,0.0,0.5071,34.604,34.6063,26.8468,26.8486,0.039,1.189,0.42100000000000004
453,467.38599999999997,640.884,-106.07342,20.263579999999997,464.0,8.8023,8.8026,3.679368,3.679632,0.076769,12.3445,4.5678,0.050671,0.0,4.5678,0.0255,0.5072,0.0,4.6254,0.0,0.0049,0.0,0.5069,34.6038,34.6063,26.8473,26.8492,0.036,1.097,0.38799999999999996
454,468.395,641.919,-106.07343,20.26359,465.0,8.7931,8.7929,3.6785160000000006,3.678727,0.07692,12.3417,4.571,0.050671,0.0,4.571,0.0256,0.5072,0.0,4.6244,0.0,0.0049,0.0,0.5069,34.6034,34.6059,26.8484,26.8504,0.0375,1.141,0.40299999999999997
455,469.403,642.9780000000001,-106.07343999999999,20.2636,466.0,8.7842,8.7845,3.677725,3.677981,0.076501,12.3446,4.5677,0.050671,0.0,4.5677,0.0255,0.5073,0.0,4.6258,0.0,0.0049,0.0,0.507,34.6033,34.6057,26.8498,26.8517,0.0373,1.1340000000000001,0.401
456,470.411,644.0,-106.07343999999999,20.2636,467.0,8.7824,8.7833,3.677593,3.677911,0.076764,12.3416,4.5712,0.050671,0.0,4.5712,0.0255,0.507,0.0,4.6262,0.0,0.0049,0.0,0.5067,34.6032,34.6057,26.85,26.8519,0.037,1.125,0.39799999999999996
457,471.42,644.903,-106.07343,20.2636,468.0,8.7769,8.7776,3.6770699999999996,3.6773550000000004,0.076921,12.342,4.5707,0.050671,0.0,4.5707,0.0256,0.5073,0.0,4.605,0.0,0.0049,0.0,0.507,34.6026,34.6049,26.8505,26.8521,0.0389,1.185,0.419
458,472.42800000000005,645.707,-106.07342,20.2636,469.0,8.7575,8.7577,3.6752540000000002,3.675511,0.076527,12.3421,4.5705,0.050671,0.0,4.5705,0.0255,0.5072,0.0,4.5289,0.0,0.0049,0.0,0.5069,34.602,34.6045,26.853,26.855,0.0382,1.162,0.41100000000000003
459,473.43699999999995,646.491,-106.07342,20.2636,470.0,8.7493,8.7496,3.674487,3.6747589999999994,0.076918,12.3422,4.5705,0.050671,0.0,4.5705,0.0256,0.5075,0.0,4.5433,0.0,0.0049,0.0,0.5072,34.6015,34.604,26.8539,26.8558,0.0406,1.235,0.436
460,474.445,647.3380000000001,-106.07342,20.2636,471.0,8.74,8.7401,3.67361,3.673835,0.076596,12.3435,4.569,0.050671,0.0,4.569,0.0255,0.5074,0.0,4.5743,0.0,0.0049,0.0,0.5071,34.6008,34.6031,26.8549,26.8566,0.0382,1.161,0.41
461,475.454,648.442,-106.07342,20.2636,472.0,8.7206,8.7196,3.6717129999999996,3.671849,0.077034,12.3419,4.5708,0.050671,0.0,4.5708,0.0256,0.5074,0.0,4.5755,0.0,0.0049,0.0,0.5071,34.5993,34.6017,26.8567,26.8588,0.04,1.217,0.43
462,476.462,649.922,-106.07342,20.2636,473.0,8.655,8.6583,3.6653309999999997,3.665951,0.077582,12.342,4.5708,0.050671,0.0,4.5708,0.0258,0.5074,0.0,4.5771,0.0,0.0049,0.0,0.5072,34.5957,34.599,26.8641,26.8662,0.0383,1.167,0.41100000000000003
463,477.471,651.381,-106.07342,20.2636,474.0,8.6067,8.6065,3.660814,3.6610400000000003,0.07604,12.3427,4.5699,0.050671,0.0,4.5699,0.0253,0.5075,0.0,4.6017,0.0,0.0049,0.0,0.5073,34.5947,34.5973,26.8708,26.8729,0.0382,1.161,0.409
464,478.47900000000004,652.497,-106.07342,20.2636,475.0,8.5978,8.5982,3.660042,3.660315,0.076443,12.3421,4.5706,0.050671,0.0,4.5706,0.0254,0.5072,0.0,4.5247,0.0,0.0049,0.0,0.5069,34.5948,34.5973,26.8723,26.8742,0.0353,1.073,0.37799999999999995
465,479.48800000000006,653.325,-106.07342,20.2636,476.0,8.5932,8.5937,3.6596949999999997,3.6599720000000002,0.078045,12.3414,4.5714,0.050671,0.0,4.5714,0.026,0.507,0.0,4.5398,0.0,0.0049,0.0,0.5067,34.5951,34.5976,26.8733,26.8751,0.0356,1.082,0.381
466,480.496,654.06,-106.07342,20.2636,477.0,8.5905,8.5909,3.659499,3.6597690000000003,0.075911,12.3417,4.571,0.050671,0.0,4.571,0.0253,0.507,0.0,4.6101,0.0,0.0049,0.0,0.5067,34.5953,34.5977,26.8739,26.8757,0.0367,1.1159999999999999,0.39299999999999996
467,481.505,654.7669999999999,-106.07342,20.2636,478.0,8.5866,8.5871,3.6591949999999995,3.659454,0.07647000000000001,12.3419,4.5708,0.050671,0.0,4.5708,0.0255,0.5069,0.0,4.6154,0.0,0.0049,0.0,0.5066,34.5954,34.5977,26.8746,26.8763,0.0374,1.14,0.401
468,482.51300000000003,655.539,-106.07342,20.2636,479.0,8.5829,8.5832,3.6588879999999997,3.6591480000000005,0.07672899999999999,12.3423,4.5703,0.050671,0.0,4.5703,0.0255,0.5071,0.0,4.6179,0.0,0.0049,0.0,0.5069,34.5953,34.5978,26.8751,26.877,0.0405,1.234,0.434
469,483.522,656.495,-106.07342,20.2636,480.0,8.5739,8.574,3.658062,3.658285,0.076663,12.3417,4.571,0.050671,0.0,4.571,0.0255,0.5074,0.0,4.6189,0.0,0.0049,0.0,0.5071,34.595,34.5972,26.8762,26.878,0.04,1.218,0.429
470,484.53,657.692,-106.07342,20.2636,481.0,8.5662,8.5672,3.657396,3.6576980000000003,0.08112799999999999,12.3423,4.5703,0.050671,0.0,4.5703,0.027,0.5074,0.0,4.619,0.0,0.0049,0.0,0.5071,34.595,34.5972,26.8774,26.879,0.0377,1.148,0.40399999999999997
471,485.539,658.785,-106.07342,20.2636,482.0,8.5644,8.5647,3.657288,3.6575550000000003,0.076619,12.341,4.5718,0.050671,0.0,4.5718,0.0255,0.5071,0.0,4.6185,0.0,0.0049,0.0,0.5068,34.5952,34.5976,26.8779,26.8798,0.0349,1.062,0.374
472,486.54699999999997,659.7330000000001,-106.07342,20.2636,483.0,8.5644,8.5648,3.657353,3.657629,0.07708999999999999,12.3413,4.5715,0.050671,0.0,4.5715,0.0257,0.5069,0.0,4.6213,0.0,0.0049,0.0,0.5066,34.5953,34.5979,26.8781,26.88,0.0367,1.1179999999999999,0.39299999999999996
473,487.556,660.738,-106.07342,20.2636,484.0,8.5638,8.5642,3.6573599999999997,3.65761,0.076801,12.3432,4.5693,0.050671,0.0,4.5693,0.0256,0.5071,0.0,4.6193,0.0,0.0049,0.0,0.5068,34.5955,34.5978,26.8782,26.88,0.0374,1.137,0.4
474,488.564,662.065,-106.07342,20.2636,485.0,8.5623,8.5627,3.657268,3.657532,0.076612,12.3423,4.5703,0.050671,0.0,4.5703,0.0255,0.5071,0.0,4.6198,0.0,0.0049,0.0,0.5068,34.5956,34.5979,26.8786,26.8803,0.0386,1.176,0.414
475,489.57300000000004,663.513,-106.07342,20.2636,486.0,8.5612,8.5618,3.657225,3.657514,0.07694,12.3411,4.5718,0.050671,0.0,4.5718,0.0256,0.5074,0.0,4.6183,0.0,0.0049,0.0,0.5071,34.5957,34.5981,26.8789,26.8807,0.0378,1.15,0.405
476,490.58099999999996,664.595,-106.07342,20.2636,487.0,8.5554,8.5563,3.656676,3.656996,0.076601,12.3403,4.5726,0.050671,0.0,4.5726,0.0255,0.5071,0.0,4.6178,0.0,0.0049,0.0,0.5068,34.5951,34.5976,26.8793,26.8811,0.0387,1.179,0.415
477,491.59,665.442,-106.07342,20.2636,488.0,8.5446,8.5448,3.655704,3.6559519999999996,0.076925,12.3409,4.5719,0.050671,0.0,4.5719,0.0256,0.5073,0.0,4.5709,0.0,0.0049,0.0,0.5071,34.5949,34.5974,26.8809,26.8827,0.0386,1.175,0.413
478,492.599,666.172,-106.07342,20.2636,489.0,8.5227,8.522,3.6536910000000002,3.6538480000000004,0.07714,12.3404,4.5725,0.050671,0.0,4.5725,0.0257,0.5073,0.0,4.5401,0.0,0.0049,0.0,0.507,34.5946,34.5969,26.884,26.8859,0.0392,1.193,0.419
479,493.60699999999997,666.86,-106.07342,20.2636,490.0,8.4994,8.4996,3.651518,3.6517470000000003,0.077138,12.3406,4.5723,0.050671,0.0,4.5723,0.0257,0.5073,0.0,4.5398,0.0,0.0049,0.0,0.5071,34.5939,34.5962,26.8871,26.8888,0.0403,1.227,0.431
480,494.616,667.596,-106.07342,20.2636,491.0,8.4811,8.4811,3.649808,3.6500220000000003,0.077487,12.343,4.5696,0.050671,0.0,4.5696,0.0258,0.5075,0.0,4.5753,0.0,0.0049,0.0,0.5072,34.5933,34.5956,26.8894,26.8912,0.0396,1.205,0.423
481,495.624,668.447,-106.07342,20.2636,492.0,8.4577,8.4575,3.6475589999999998,3.6477480000000004,0.07694400000000001,12.3408,4.5721,0.050671,0.0,4.5721,0.0256,0.5074,0.0,4.575,0.0,0.0049,0.0,0.5072,34.5919,34.5942,26.8919,26.8937,0.0387,1.179,0.414
482,496.63300000000004,669.5310000000001,-106.07342,20.2636,493.0,8.4425,8.4427,3.6461360000000003,3.646374,0.077173,12.3408,4.572,0.050671,0.0,4.572,0.0257,0.5072,0.0,4.5753,0.0,0.0049,0.0,0.5069,34.5912,34.5936,26.8937,26.8955,0.0364,1.109,0.389
483,497.64099999999996,670.8910000000001,-106.07342,20.2636,494.0,8.436,8.4364,3.64555,3.645804,0.076279,12.3409,4.5719,0.050671,0.0,4.5719,0.0254,0.5072,0.0,4.5764,0.0,0.0049,0.0,0.5069,34.591,34.5933,26.8946,26.8963,0.0372,1.1340000000000001,0.39799999999999996
484,498.65,672.203,-106.07342,20.2636,495.0,8.4308,8.4313,3.645092,3.645365,0.076534,12.341,4.5718,0.050671,0.0,4.5718,0.0255,0.5072,0.0,4.5775,0.0,0.0049,0.0,0.507,34.5908,34.5932,26.8952,26.897,0.0379,1.153,0.405
485,499.658,673.329,-106.07342,20.2636,496.0,8.4235,8.4237,3.6444589999999994,3.6447089999999998,0.07678600000000001,12.3404,4.5725,0.050671,0.0,4.5725,0.0256,0.5071,0.0,4.5735,0.0,0.0049,0.0,0.5068,34.5907,34.5932,26.8962,26.8982,0.0392,1.194,0.419
486,500.667,674.35,-106.07342,20.2636,497.0,8.4071,8.4066,3.642954,3.6431139999999997,0.077683,12.3403,4.5727,0.050671,0.0,4.5727,0.0259,0.5073,0.0,4.5384,0.0,0.0049,0.0,0.5071,34.5903,34.5925,26.8985,26.9003,0.0384,1.167,0.409
487,501.676,675.323,-106.07342,20.2636,498.0,8.3661,8.365,3.639044,3.639156,0.076458,12.3408,4.572,0.050671,0.0,4.572,0.0254,0.507,0.0,4.576,0.0,0.0049,0.0,0.5067,34.5886,34.5908,26.9034,26.9053,0.0384,1.168,0.409
488,502.684,676.305,-106.07342,20.2636,499.0,8.3339,8.3329,3.635993,3.6361209999999997,0.07646499999999999,12.3404,4.5725,0.050671,0.0,4.5725,0.0254,0.5074,0.0,4.5791,0.0,0.0049,0.0,0.5072,34.5873,34.5897,26.9073,26.9093,0.0398,1.2109999999999999,0.424
489,503.69300000000004,677.331,-106.07342,20.2636,500.0,8.3076,8.3069,3.633461,3.6336160000000004,0.076637,12.3398,4.5732,0.050671,0.0,4.5732,0.0255,0.5072,0.0,4.5805,0.0,0.0049,0.0,0.5069,34.5858,34.5881,26.9101,26.912,0.0366,1.114,0.39
490,504.702,678.405,-106.07342,20.2636,501.0,8.2902,8.2903,3.6318589999999995,3.632081,0.077935,12.341,4.5718,0.050671,0.0,4.5718,0.0259,0.5072,0.0,4.586,0.0,0.0049,0.0,0.5069,34.5853,34.5875,26.9124,26.9141,0.038,1.156,0.40399999999999997
491,505.71,679.4689999999999,-106.07342,20.2636,502.0,8.286,8.2862,3.631473,3.631729,0.077061,12.3405,4.5723,0.050671,0.0,4.5723,0.0256,0.507,0.0,4.5709,0.0,0.0049,0.0,0.5068,34.5849,34.5874,26.9128,26.9146,0.0366,1.115,0.39
492,506.719,680.45,-106.07342,20.2636,503.0,8.2812,8.2818,3.6310620000000005,3.631332,0.076415,12.3402,4.5727,0.050671,0.0,4.5727,0.0254,0.507,0.0,4.5398,0.0,0.0049,0.0,0.5068,34.5847,34.5871,26.9133,26.9151,0.0369,1.121,0.392
493,507.728,681.321,-106.07342,20.2636,504.0,8.2752,8.2757,3.6305300000000003,3.630811,0.07674299999999999,12.3402,4.5728,0.050671,0.0,4.5728,0.0255,0.507,0.0,4.5547,0.0,0.0049,0.0,0.5067,34.5845,34.587,26.9141,26.9159,0.0381,1.161,0.406
494,508.736,682.137,-106.07342,20.2636,505.0,8.2742,8.2748,3.6304879999999997,3.630779,0.07672999999999999,12.3406,4.5723,0.050671,0.0,4.5723,0.0255,0.5071,0.0,4.5226,0.0,0.0049,0.0,0.5069,34.5845,34.5871,26.9143,26.9162,0.0365,1.11,0.38799999999999996
495,509.745,682.966,-106.07342,20.2636,506.0,8.2717,8.2721,3.6302760000000003,3.6305379999999996,0.076045,12.3407,4.5722,0.050671,0.0,4.5722,0.0253,0.5068,0.0,4.5152,0.0,0.0049,0.0,0.5065,34.5843,34.5867,26.9145,26.9163,0.0362,1.102,0.385
496,510.75300000000004,683.9069999999999,-106.07342,20.2636,507.0,8.2649,8.2651,3.62964,3.6298839999999997,0.076623,12.3401,4.5729,0.050671,0.0,4.5729,0.0255,0.507,0.0,4.4949,0.0,0.0049,0.0,0.5067,34.5837,34.5861,26.9151,26.9169,0.0378,1.151,0.402
497,511.76199999999994,685.0310000000001,-106.07342,20.2636,508.0,8.2576,8.2578,3.628943,3.629197,0.076915,12.3403,4.5726,0.050671,0.0,4.5726,0.0256,0.507,0.0,4.488,0.0,0.0049,0.0,0.5067,34.5831,34.5855,26.9157,26.9176,0.0376,1.145,0.4
498,512.771,686.2260000000001,-106.07342,20.2636,509.0,8.2411,8.2398,3.627325,3.627436,0.07651000000000001,12.3401,4.5729,0.050671,0.0,4.5729,0.0255,0.507,0.0,4.5011,0.0,0.0049,0.0,0.5067,34.5815,34.584,26.917,26.9191,0.0378,1.15,0.402
499,513.779,687.316,-106.07342,20.2636,510.0,8.2203,8.221,3.6253309999999996,3.62564,0.076782,12.3392,4.5739,0.050671,0.0,4.5739,0.0256,0.507,0.0,4.5234,0.0,0.0049,0.0,0.5068,34.5802,34.5829,26.9191,26.9211,0.0378,1.151,0.402
500,514.788,688.385,-106.07342,20.2636,511.0,8.2015,8.2022,3.623526,3.623817,0.07665,12.3408,4.5721,0.050671,0.0,4.5721,0.0255,0.5071,0.0,4.5269,0.0,0.0049,0.0,0.5068,34.579,34.5814,26.921,26.9228,0.0386,1.1740000000000002,0.41
501,515.797,689.528,-106.07342,20.2636,512.0,8.1799,8.1794,3.6214589999999998,3.621633,0.076374,12.3411,4.5717,0.050671,0.0,4.5717,0.0254,0.5071,0.0,4.5745,0.0,0.0049,0.0,0.5068,34.5778,34.5802,26.9233,26.9252,0.0376,1.145,0.4
502,516.805,690.678,-106.07342,20.2636,513.0,8.1717,8.1719,3.6207269999999996,3.6209620000000005,0.076664,12.3407,4.5722,0.050671,0.0,4.5722,0.0255,0.5071,0.0,4.5655,0.0,0.0049,0.0,0.5069,34.5775,34.5799,26.9243,26.9262,0.038,1.155,0.40299999999999997
503,517.814,691.707,-106.07342,20.2636,514.0,8.1533,8.1525,3.618978,3.6191190000000004,0.07677300000000001,12.3406,4.5723,0.050671,0.0,4.5723,0.0256,0.507,0.0,4.5658,0.0,0.0049,0.0,0.5068,34.5765,34.5788,26.9263,26.9283,0.0387,1.177,0.41
504,518.823,692.62,-106.07342,20.2636,515.0,8.1162,8.1146,3.615464,3.615536,0.077964,12.3402,4.5727,0.050671,0.0,4.5727,0.026,0.5072,0.0,4.6102,0.0,0.0049,0.0,0.507,34.5751,34.5774,26.9307,26.9328,0.0382,1.1640000000000001,0.405
505,519.831,693.502,-106.07342,20.2636,516.0,8.0674,8.0666,3.6109190000000004,3.6110870000000004,0.080942,12.3412,4.5716,0.050671,0.0,4.5716,0.027,0.5069,0.0,4.6134,0.0,0.0049,0.0,0.5066,34.5741,34.5767,26.9373,26.9394,0.0367,1.1159999999999999,0.38799999999999996
506,520.84,694.409,-106.07342,20.2636,517.0,8.0514,8.0517,3.609463,3.609715,0.076167,12.3408,4.5721,0.050671,0.0,4.5721,0.0254,0.5072,0.0,4.622,0.0,0.0049,0.0,0.507,34.5738,34.5762,26.9394,26.9413,0.0403,1.226,0.42700000000000005
507,521.849,695.3810000000001,-106.07342,20.2636,518.0,8.0446,8.0442,3.608878,3.609079,0.07676000000000001,12.3399,4.573,0.050671,0.0,4.573,0.0255,0.5072,0.0,4.6218,0.0,0.0049,0.0,0.5069,34.5738,34.5762,26.9404,26.9424,0.039,1.187,0.413
508,522.857,696.373,-106.07342,20.2636,519.0,8.0388,8.039,3.6083910000000006,3.6086199999999997,0.076287,12.341,4.5718,0.050671,0.0,4.5718,0.0254,0.5072,0.0,4.6238,0.0,0.0049,0.0,0.507,34.5737,34.576,26.9413,26.943,0.039,1.186,0.41200000000000003
509,523.866,697.352,-106.07342,20.2636,520.0,8.0295,8.0297,3.607563,3.6078129999999997,0.07677300000000001,12.3397,4.5734,0.050671,0.0,4.5734,0.0256,0.5072,0.0,4.6233,0.0,0.0049,0.0,0.5069,34.5736,34.5761,26.9426,26.9445,0.0374,1.138,0.396
510,524.875,698.305,-106.07342,20.2636,521.0,8.0218,8.0225,3.606899,3.6071839999999997,0.07677,12.3391,4.574,0.050671,0.0,4.574,0.0255,0.5072,0.0,4.6236,0.0,0.0049,0.0,0.5069,34.5736,34.5759,26.9438,26.9455,0.0381,1.16,0.40299999999999997
511,525.883,699.294,-106.07342,20.2636,522.0,8.0171,8.0172,3.606522,3.606756,0.076471,12.339,4.5741,0.050671,0.0,4.5741,0.0255,0.507,0.0,4.6237,0.0,0.0049,0.0,0.5067,34.5737,34.5762,26.9446,26.9465,0.0348,1.0590000000000002,0.368
512,526.8919999999999,700.3539999999999,-106.07342,20.2636,523.0,8.0137,8.0145,3.606247,3.60655,0.075655,12.3389,4.5743,0.050671,0.0,4.5743,0.0252,0.5068,0.0,4.6237,0.0,0.0049,0.0,0.5066,34.5736,34.5761,26.945,26.9468,0.0374,1.138,0.396
513,527.901,701.4639999999999,-106.07342,20.2636,524.0,8.0127,8.0128,3.606205,3.606433,0.076088,12.3392,4.5739,0.050664999999999995,0.0,4.5739,0.0253,0.5067,0.0,4.6229,0.0,0.0049,0.0,0.5065,34.5737,34.5761,26.9453,26.9471,0.0349,1.062,0.369
514,528.91,702.6460000000001,-106.07342,20.2636,525.0,8.0124,8.0128,3.606238,3.606503,0.076068,12.3397,4.5733,0.050671,0.0,4.5733,0.0253,0.5068,0.0,4.625,0.0,0.0049,0.0,0.5065,34.5739,34.5764,26.9454,26.9473,0.0388,1.182,0.41100000000000003
515,529.918,703.862,-106.07342,20.2636,526.0,8.0121,8.0117,3.6062519999999996,3.606444,0.075612,12.34,4.573,0.050671,0.0,4.573,0.0252,0.507,0.0,4.6256,0.0,0.0049,0.0,0.5068,34.5739,34.5763,26.9455,26.9475,0.0371,1.128,0.392
516,530.927,704.953,-106.07342,20.2636,527.0,8.0097,8.0102,3.606086,3.606361,0.076942,12.339,4.5741,0.050671,0.0,4.5741,0.0256,0.5068,0.0,4.6266,0.0,0.0049,0.0,0.5066,34.574,34.5765,26.9459,26.9478,0.0374,1.138,0.396
517,531.936,705.878,-106.07342,20.2636,528.0,8.0094,8.0106,3.6061099999999997,3.6064519999999995,0.076547,12.3395,4.5736,0.050671,0.0,4.5736,0.0255,0.5069,0.0,4.6264,0.0,0.0049,0.0,0.5067,34.5741,34.5765,26.9461,26.9478,0.0388,1.18,0.41
518,532.945,706.686,-106.07342,20.2636,529.0,8.007,8.008,3.605923,3.60627,0.075155,12.3412,4.5716,0.050671,0.0,4.5716,0.025,0.5071,0.0,4.6263,0.0,0.0049,0.0,0.5068,34.574,34.5767,26.9464,26.9484,0.0384,1.167,0.406
519,533.953,707.4630000000001,-106.07342,20.2636,530.0,8.0042,8.0051,3.605715,3.606035,0.076157,12.341,4.5718,0.050671,0.0,4.5718,0.0253,0.507,0.0,4.6267,0.0,0.0049,0.0,0.5067,34.574,34.5766,26.9468,26.9487,0.0377,1.149,0.39899999999999997
520,534.962,708.2689999999999,-106.07342,20.2636,531.0,8.0029,8.0036,3.605632,3.6059309999999996,0.076054,12.3404,4.5726,0.050671,0.0,4.5726,0.0253,0.5072,0.0,4.6274,0.0,0.0049,0.0,0.5069,34.5739,34.5765,26.947,26.9489,0.0378,1.149,0.39899999999999997
521,535.971,709.179,-106.07342,20.2636,532.0,8.0021,8.0028,3.605604,3.605892,0.07543,12.3394,4.5736,0.050671,0.0,4.5736,0.0251,0.5068,0.0,4.6276,0.0,0.0049,0.0,0.5065,34.574,34.5763,26.9472,26.9489,0.0359,1.092,0.379
522,536.98,710.2810000000001,-106.07342,20.2636,533.0,8.0019,8.0022,3.60563,3.6059,0.076691,12.339,4.5742,0.050671,0.0,4.5742,0.0255,0.5069,0.0,4.6275,0.0,0.0049,0.0,0.5066,34.574,34.5765,26.9472,26.9491,0.036,1.0959999999999999,0.381
523,537.988,711.477,-106.07342,20.2636,534.0,8.0016,8.0021,3.605643,3.605915,0.076651,12.3393,4.5738,0.050671,0.0,4.5738,0.0255,0.5068,0.0,4.6282,0.0,0.0049,0.0,0.5065,34.574,34.5764,26.9473,26.9491,0.0383,1.167,0.405
524,538.997,712.556,-106.07342,20.2636,535.0,7.997,7.9975,3.6052779999999998,3.6055449999999998,0.076501,12.3392,4.5739,0.050671,0.0,4.5739,0.0255,0.507,0.0,4.6258,0.0,0.0049,0.0,0.5067,34.574,34.5764,26.948,26.9498,0.0375,1.1420000000000001,0.397
525,540.006,713.5319999999999,-106.07342,20.2636,536.0,7.9886,7.9898,3.6045629999999997,3.6048970000000002,0.077437,12.3387,4.5745,0.050671,0.0,4.5745,0.0258,0.5069,0.0,4.6108,0.0,0.0049,0.0,0.5066,34.5742,34.5766,26.9494,26.9511,0.0385,1.172,0.40700000000000003
526,541.015,714.443,-106.07342,20.263579999999997,537.0,7.985,7.9856,3.6042870000000002,3.604565,0.07608200000000001,12.3384,4.5748,0.050671,0.0,4.5748,0.0253,0.507,0.0,4.6106,0.0,0.0049,0.0,0.5067,34.5743,34.5767,26.95,26.9518,0.0361,1.1,0.382
527,542.024,715.373,-106.07342,20.263579999999997,538.0,7.9728,7.9729,3.603197,3.6034300000000004,0.076456,12.3389,4.5743,0.050671,0.0,4.5743,0.0254,0.5069,0.0,4.6104,0.0,0.0049,0.0,0.5066,34.5742,34.5766,26.9518,26.9537,0.0374,1.139,0.395
528,543.0319999999999,716.477,-106.07343,20.263579999999997,539.0,7.9586,7.9587,3.601954,3.6021769999999997,0.076201,12.3384,4.5748,0.050671,0.0,4.5748,0.0254,0.5069,0.0,4.622,0.0,0.0049,0.0,0.5066,34.5744,34.5767,26.954,26.9559,0.0367,1.1179999999999999,0.38799999999999996
529,544.0409999999999,717.9839999999999,-106.07343999999999,20.263579999999997,540.0,7.9455,7.9459,3.6007849999999997,3.6010419999999996,0.076432,12.3381,4.5752,0.050671,0.0,4.5752,0.0254,0.5069,0.0,4.6278,0.0,0.0049,0.0,0.5066,34.5743,34.5767,26.9559,26.9577,0.0374,1.139,0.395
530,545.05,719.331,-106.07343999999999,20.2636,541.0,7.9401,7.9406,3.600333,3.6006080000000003,0.076798,12.3386,4.5747,0.050671,0.0,4.5747,0.0256,0.5068,0.0,4.6293,0.0,0.0049,0.0,0.5066,34.5744,34.5768,26.9568,26.9586,0.0371,1.128,0.392
531,546.059,720.2769999999999,-106.07342,20.2636,542.0,7.9358,7.9361,3.599991,3.600251,0.07558200000000001,12.3386,4.5747,0.050671,0.0,4.5747,0.0252,0.5069,0.0,4.6295,0.0,0.0049,0.0,0.5066,34.5744,34.5769,26.9575,26.9594,0.0383,1.165,0.40399999999999997
532,547.068,721.1010000000001,-106.07342,20.2636,543.0,7.934,7.9342,3.599872,3.6001260000000004,0.075904,12.3389,4.5743,0.050671,0.0,4.5743,0.0253,0.5069,0.0,4.6288,0.0,0.0049,0.0,0.5066,34.5745,34.5771,26.9578,26.9598,0.0359,1.091,0.379
533,548.076,721.8660000000001,-106.07342,20.2636,544.0,7.9312,7.9316,3.5996660000000005,3.599918,0.075393,12.34,4.573,0.050671,0.0,4.573,0.0251,0.5066,0.0,4.6096,0.0,0.0049,0.0,0.5063,34.5745,34.5769,26.9583,26.9601,0.0366,1.114,0.386
534,549.085,722.59,-106.07343,20.2636,545.0,7.9298,7.9304,3.599591,3.599872,0.07650499999999999,12.3397,4.5734,0.050671,0.0,4.5734,0.0255,0.5071,0.0,4.6083,0.0,0.0049,0.0,0.5068,34.5746,34.577,26.9585,26.9604,0.039,1.186,0.41100000000000003
535,550.094,723.306,-106.07343999999999,20.2636,546.0,7.9295,7.93,3.599594,3.5998660000000005,0.076718,12.3384,4.5748,0.050671,0.0,4.5748,0.0255,0.5068,0.0,4.6086,0.0,0.0049,0.0,0.5065,34.5745,34.5769,26.9585,26.9603,0.0355,1.079,0.374
536,551.1030000000001,724.013,-106.07343999999999,20.2636,547.0,7.9283,7.9287,3.599543,3.5998019999999995,0.076087,12.3388,4.5743,0.050671,0.0,4.5743,0.0253,0.5068,0.0,4.618,0.0,0.0049,0.0,0.5065,34.5747,34.577,26.9588,26.9606,0.036,1.0959999999999999,0.38
537,552.112,724.7689999999999,-106.07343999999999,20.2636,548.0,7.9253,7.9256,3.5992949999999997,3.5995660000000003,0.076718,12.3403,4.5726,0.050671,0.0,4.5726,0.0255,0.5068,0.0,4.6101,0.0,0.0049,0.0,0.5065,34.5745,34.5771,26.9591,26.9612,0.0371,1.13,0.392
538,553.121,725.701,-106.07343999999999,20.2636,549.0,7.923,7.9235,3.5991720000000003,3.599439,0.076776,12.3398,4.5732,0.050671,0.0,4.5732,0.0256,0.5069,0.0,4.6104,0.0,0.0049,0.0,0.5066,34.575,34.5774,26.9599,26.9617,0.0389,1.1840000000000002,0.41100000000000003
539,554.129,727.086,-106.07343999999999,20.2636,550.0,7.9156,7.916,3.5985099999999997,3.598788,0.076559,12.3386,4.5747,0.050671,0.0,4.5747,0.0255,0.5069,0.0,4.6105,0.0,0.0049,0.0,0.5066,34.5747,34.5773,26.9608,26.9627,0.0373,1.135,0.39399999999999996
