Protein Group,Protein ID,Accession,Query,Hit Accession,Description,Type, Score,Evalue,-10lgP,Coverage (%),Coverage (%) etnp-ja09-20170531,Coverage (%) etnp-ja10-20170531,Coverage (%) etnp-ja11-20170531,Coverage (%) etnp-ja12-20170531,Coverage (%) etnp-ja13-20170531,Coverage (%) etnp-ja14-20170531,Coverage (%) etnp-ja15-20170531,Coverage (%) etnp-ja16-20170531,Area etnp-ja09-20170531,Area etnp-ja10-20170531,Area etnp-ja11-20170531,Area etnp-ja12-20170531,Area etnp-ja13-20170531,Area etnp-ja14-20170531,Area etnp-ja15-20170531,Area etnp-ja16-20170531,#Peptides,#Unique,#Spec etnp-ja09-20170531,#Spec etnp-ja10-20170531,#Spec etnp-ja11-20170531,#Spec etnp-ja12-20170531,#Spec etnp-ja13-20170531,#Spec etnp-ja14-20170531,#Spec etnp-ja15-20170531,#Spec etnp-ja16-20170531,PTM,Avg. Mass,Description
554,67425,ETNP_120m_PROKKA_235908,ETNP_120m_PROKKA_235908 Nitrogen regulatory protein P-II,WP_036911385.1,WP_036911385.1 MULTISPECIES: nitrogen regulatory protein P-II [Prochlorococcus],,545,1.85E-71,103.02,36,0,36,0,0,0,0,0,0,,3.53E+06,,,,,,,10,5,0,10,0,0,0,0,0,0,Oxidation (M),12376,Nitrogen regulatory protein P-II
863,67641,ETNP_120m_PROKKA_237009,ETNP_120m_PROKKA_237009 Glutathione-binding protein GsiB precursor,AAV96076.1,"AAV96076.1 dipeptide ABC transporter, periplasmic dipeptide-binding protein [Ruegeria pomeroyi DSS-3]",,1358,0,90.56,5,0,0,0,2,5,0,0,0,,,,,3.51E+05,,,,3,2,0,0,0,1,3,0,0,0,,58220,Glutathione-binding protein GsiB precursor
1633,72510,ETNP_120m_PROKKA_237717,ETNP_120m_PROKKA_237717 Stage V sporulation protein D,ActinobacteriaREDSEAS14_EEFFFEGA_00858,"ActinobacteriaREDSEAS14_EEFFFEGA_00858 Peptidoglycan D,D-transpeptidase MrdA",,2717,0,20.53,1,0,0,0,0,1,0,0,0,,,,,1.43E+05,,,,1,1,0,0,0,0,1,0,0,0,,81200,Stage V sporulation protein D
341,2796,ETNP_120m_PROKKA_23821,ETNP_120m_PROKKA_23821 Rhodanese-like domain protein,WP_011312162,WP_011312162 sulfurtransferase Thiobacillus denitrificans,,685,1.76E-89,106.75,19,0,0,14,19,14,0,0,0,,,7.33E+05,5.29E+05,2.25E+05,,,,14,8,0,0,10,7,3,0,0,0,Carbamidomethylation; Oxidation (M),23373,Rhodanese-like domain protein
135,66228,ETNP_120m_PROKKA_239025,ETNP_120m_PROKKA_239025 C-phycoerythrin class 2 subunit beta,CAK22919.1,CAK22919.1 C-phycoerythrin class II beta chain [Synechococcus sp. WH 7803],,769,2.28E-103,178.48,72,9,72,0,0,0,0,0,0,,1.04E+07,,,,,,,37,22,5,41,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),18407,C-phycoerythrin class 2 subunit beta
65,66185,ETNP_120m_PROKKA_239026,ETNP_120m_PROKKA_239026 C-phycoerythrin class 2 subunit alpha,WP_011128867.1,WP_011128867.1 MULTISPECIES: C-phycoerythrin class 2 subunit alpha [Synechococcus],,696,9.39E-93,209.52,74,17,74,0,0,0,0,0,0,3.69E+05,4.67E+07,,,,,,,67,67,3,87,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),17736,C-phycoerythrin class 2 subunit alpha
266,66341,ETNP_120m_PROKKA_239032,ETNP_120m_PROKKA_239032 C-phycoerythrin class 1 subunit alpha,CAK22912.1,CAK22912.1 C-phycoerythrin class I alpha chain [Synechococcus sp. WH 7803],,731,3.35E-98,137.75,60,0,53,0,0,7,0,0,0,,3.24E+06,,,2.59E+03,,,,23,23,0,24,0,0,1,0,0,0,Oxidation (M); Deamidation (NQ),17863,C-phycoerythrin class 1 subunit alpha
282,66407,ETNP_120m_PROKKA_239033,ETNP_120m_PROKKA_239033 C-phycoerythrin class 1 subunit beta,WP_011128875.1,WP_011128875.1 MULTISPECIES: bleomycin hydrolase [Synechococcus],,852,6.87E-116,120.84,55,9,49,0,0,0,0,0,0,,6.32E+06,,,,,,,19,16,2,22,0,0,0,0,0,0,Oxidation (M),19139,C-phycoerythrin class 1 subunit beta
861,1852,ETNP_120m_PROKKA_239303,ETNP_120m_PROKKA_239303 Pentapeptide repeats (8 copies),WP_036910889.1,WP_036910889.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,689,1.05E-89,57.5,18,0,18,0,0,0,0,0,0,,6.01E+05,,,,,,,3,3,0,4,0,0,0,0,0,0,Oxidation (M),27881,Pentapeptide repeats (8 copies)
1110,4263,ETNP_120m_PROKKA_240619,ETNP_120m_PROKKA_240619 Magnesium-chelatase 38 kDa subunit,WP_036912582.1,WP_036912582.1 MULTISPECIES: magnesium chelatase [Prochlorococcus],,1708,0,33.72,6,0,6,0,0,0,0,0,0,,1.70E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,39782,Magnesium-chelatase 38 kDa subunit_ETNP_90m_PROKKA_41157 Magnesium-chelatase 38 kDa subunit
1029,68978,ETNP_120m_PROKKA_240682,ETNP_120m_PROKKA_240682 Membrane lipoprotein TmpC precursor,WP_053820238.1,WP_053820238.1 hypothetical protein [Candidatus Thioglobus singularis],,928,2.54E-124,42.64,7,0,0,7,0,0,0,0,0,,,6.00E+05,,,,,,1,1,0,0,3,0,0,0,0,0,,24553,Membrane lipoprotein TmpC precursor
1633,15446,ETNP_120m_PROKKA_241754,ETNP_120m_PROKKA_241754 Penicillin binding protein transpeptidase domain protein,ActinobacteriaREDSEAS09_EJKBNLBD_01728,ActinobacteriaREDSEAS09_EJKBNLBD_01728 hypothetical protein,,621,4.42E-81,20.53,6,0,0,0,0,6,0,0,0,,,,,1.43E+05,,,,1,1,0,0,0,0,1,0,0,0,,16252,Penicillin binding protein transpeptidase domain protein_ETNP_140m_PROKKA_102722 Penicillin binding protein transpeptidase domain protein_ETNP_180m_PROKKA_107213 Penicillin binding protein transpeptidase domain protein_ETNP_90m_PR...
1987,69167,ETNP_120m_PROKKA_242636,ETNP_120m_PROKKA_242636 Apocytochrome f precursor,WP_036915022.1,WP_036915022.1 MULTISPECIES: apocytochrome f [Prochlorococcus],,1464,0,31.12,4,0,4,0,0,0,0,0,0,,7.33E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,33201,Apocytochrome f precursor
1297,5243,ETNP_120m_PROKKA_243140,ETNP_120m_PROKKA_243140 hypothetical protein,None,None,,None,None,46.29,21,0,0,0,0,21,0,0,0,,,,,8.77E+04,,,,2,2,0,0,0,0,2,0,0,0,,6739,hypothetical protein
731,67358,ETNP_120m_PROKKA_244526,ETNP_120m_PROKKA_244526 hypothetical protein,None,None,,None,None,57.37,30,8,30,0,0,0,0,0,0,,3.28E+05,,,,,,,4,1,1,5,0,0,0,0,0,0,,10266,hypothetical protein
95,291,ETNP_120m_PROKKA_24459,ETNP_120m_PROKKA_24459 Monocarboxylate 2-oxoacid-binding periplasmic protein precursor,WP_007280551.1,WP_007280551.1 C4-dicarboxylate ABC transporter [Lentisphaera araneosa],,787,1.08E-100,156.66,46,0,8,33,30,39,6,0,0,,2.20E+05,2.32E+06,2.46E+06,2.95E+06,1.06E+05,,,30,3,0,4,18,17,21,3,0,0,,39368,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
606,67572,ETNP_120m_PROKKA_244899,ETNP_120m_PROKKA_244899 putative amino-acid ABC transporter-binding protein precursor,None,None,,None,None,70.16,17,0,5,5,8,17,0,0,0,,5.32E+04,3.96E+05,1.26E+06,2.00E+06,,,,5,5,0,1,1,2,5,0,0,0,,27197,putative amino-acid ABC transporter-binding protein precursor
1135,3221,ETNP_120m_PROKKA_245819,ETNP_120m_PROKKA_245819 hypothetical protein,WP_041861135,WP_041861135 branched-chain amino acid ABC transporter substrate-binding protein Candidatus Puniceispirillum marinum,,1293,2.47E-176,37.56,5,0,5,0,0,0,0,0,0,,2.89E+05,,,,,,,2,1,0,2,0,0,0,0,0,0,,39236,hypothetical protein
485,67027,ETNP_120m_PROKKA_246037,ETNP_120m_PROKKA_246037 putative sugar-binding periplasmic protein precursor,Chaetoceros_sp_0197234378,Chaetoceros_sp_0197234378 No definition line,,1512,0,101.98,14,0,0,10,12,14,0,0,0,,,5.14E+05,9.35E+05,1.34E+06,,,,5,5,0,0,4,4,5,0,0,0,,45345,putative sugar-binding periplasmic protein precursor
539,845,ETNP_120m_PROKKA_249142,ETNP_120m_PROKKA_249142 Nitrate reductase,WP_009605124.1,WP_009605124.1 formate dehydrogenase [SAR116 cluster alpha proteobacterium HIMB100],,1842,0,109.9,13,0,4,9,12,8,0,0,0,,,,1.23E+05,,,,,5,1,0,1,3,4,3,0,0,0,,49008,Nitrate reductase
739,66795,ETNP_120m_PROKKA_250575,ETNP_120m_PROKKA_250575 hypothetical protein,WP_018049561.1,WP_018049561.1 hypothetical protein [Nitrospina sp. AB-629-B18],,447,3.16E-55,80.88,41,0,41,0,0,0,0,0,0,,9.84E+05,,,,,,,6,6,0,6,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),15727,hypothetical protein
2138,69494,ETNP_120m_PROKKA_256167,ETNP_120m_PROKKA_256167 putative ABC transporter ATP-binding protein YheS,MGA_DEGCLMIB_05456,MGA_DEGCLMIB_05456 putative ABC transporter ATP-binding protein YheS,,2526,0,25.94,2,0,0,2,0,0,0,0,0,,,0.00E+00,,,,,,1,1,0,0,1,0,0,0,0,0,Deamidation (NQ),71474,putative ABC transporter ATP-binding protein YheS
1987,68885,ETNP_120m_PROKKA_25665,ETNP_120m_PROKKA_25665 Apocytochrome f precursor,CAK24277.1,CAK24277.1 Apocytochrome F [Synechococcus sp. WH 7803],,1316,0,31.12,4,0,4,0,0,0,0,0,0,,7.33E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,33214,Apocytochrome f precursor
198,66296,ETNP_120m_PROKKA_262541,ETNP_120m_PROKKA_262541 Monocarboxylate 2-oxoacid-binding periplasmic protein precursor,SAR11cell_DLNKFFIG_05552,SAR11cell_DLNKFFIG_05552 Monocarboxylate 2-oxoacid-binding periplasmic protein,,1236,1.70E-168,158.03,20,7,11,12,13,13,0,0,0,5.41E+04,5.00E+05,,,,,,,12,2,3,5,7,8,11,0,0,0,Deamidation (NQ),39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
842,69624,ETNP_120m_PROKKA_26690,ETNP_120m_PROKKA_26690 Taurine-binding periplasmic protein precursor,SAR11cell_DLNKFFIG_00272,SAR11cell_DLNKFFIG_00272 hypothetical protein,,1155,8.69E-150,37.1,4,0,3,0,0,3,0,0,0,,1.31E+05,,,0.00E+00,,,,4,2,0,2,0,0,2,0,0,0,Oxidation (M); Deamidation (NQ),78696,Taurine-binding periplasmic protein precursor
1030,5169,ETNP_120m_PROKKA_271826,ETNP_120m_PROKKA_271826 hypothetical protein,ActinobacteriaREDSEAS14_EEFFFEGA_01422,ActinobacteriaREDSEAS14_EEFFFEGA_01422 hypothetical protein,,364,2.79E-44,33.52,14,0,14,14,14,0,0,0,0,,1.52E+05,2.42E+04,2.11E+04,,,,,1,1,0,1,1,1,0,0,0,0,,9955,hypothetical protein_ETNP_100m_PROKKA_00230 hypothetical protein
180,66913,ETNP_120m_PROKKA_272423,ETNP_120m_PROKKA_272423 General L-amino acid-binding periplasmic protein AapJ precursor,ADH88707.1,"ADH88707.1 cationic amino acid ABC transporter, periplasmic binding protein [Starkeya novella DSM 506]",,1140,1.37E-154,130.5,12,4,11,8,5,10,6,0,0,,1.14E+05,4.38E+04,,1.60E+05,,,,13,2,3,6,8,8,8,5,0,0,,37897,General L-amino acid-binding periplasmic protein AapJ precursor
79,66187,ETNP_120m_PROKKA_272803,ETNP_120m_PROKKA_272803 10 kDa chaperonin,WP_011130818.1,WP_011130818.1 MULTISPECIES: molecular chaperone GroES [Prochlorococcus],,498,2.16E-64,185.47,87,52,87,10,10,21,0,0,0,,1.29E+06,,,,,,,41,3,12,52,3,1,4,0,0,0,Deamidation (NQ),12446,10 kDa chaperonin
759,67939,ETNP_120m_PROKKA_272956,ETNP_120m_PROKKA_272956 hypothetical protein,WP_018047569.1,WP_018047569.1 MULTISPECIES: hypothetical protein [Nitrospina],,595,2.01E-77,53.29,15,0,14,0,0,5,6,0,0,,1.51E+05,,,,,,,3,1,0,2,0,0,1,2,0,0,,17527,hypothetical protein
889,5046,ETNP_120m_PROKKA_273513,ETNP_120m_PROKKA_273513 hypothetical protein,None,None,,None,None,42.72,26,0,26,26,26,26,0,0,0,,7.91E+04,5.43E+04,3.50E+04,1.39E+04,,,,1,1,0,1,1,1,1,0,0,0,,6583,hypothetical protein_ETNP_160m_PROKKA_192852 hypothetical protein
1243,67896,ETNP_120m_PROKKA_274418,ETNP_120m_PROKKA_274418 Serine/threonine-protein kinase B,WP_036911805.1,WP_036911805.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,737,1.52E-98,63.7,13,0,13,0,0,0,0,0,0,,4.24E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,19102,Serine/threonine-protein kinase B
998,68642,ETNP_120m_PROKKA_274492,ETNP_120m_PROKKA_274492 Quinohemoprotein alcohol dehydrogenase ADH IIB precursor,ACD83047.1,ACD83047.1 Methanol dehydrogenase large subunit protein [Methylacidiphilum infernorum V4],,1030,1.29E-130,39.33,3,0,0,3,3,3,0,0,0,,,1.99E+05,9.47E+04,5.90E+04,,,,1,1,0,0,1,1,1,0,0,0,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
1011,68461,ETNP_120m_PROKKA_275680,ETNP_120m_PROKKA_275680 Ribulose-phosphate 3-epimerase,WP_036915413.1,WP_036915413.1 MULTISPECIES: ribulose-phosphate 3-epimerase [Prochlorococcus],,1154,1.09E-160,46.54,14,0,14,0,0,0,0,0,0,,1.55E+06,,,,,,,3,2,0,3,0,0,0,0,0,0,,24218,Ribulose-phosphate 3-epimerase
1160,2923,ETNP_120m_PROKKA_275681,"ETNP_120m_PROKKA_275681 D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase",WP_036915416.1,"WP_036915416.1 MULTISPECIES: fructose 1,6-bisphosphatase [Prochlorococcus]",,1713,0,61.16,8,0,8,0,0,0,0,0,0,,5.40E+05,,,,,,,2,1,0,2,0,0,0,0,0,0,,35009,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase_ETNP_100m_PROKKA_43841 D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
2133,69379,ETNP_120m_PROKKA_275770,"ETNP_120m_PROKKA_275770 Hemolysin, chromosomal",Goniomonas_pacifica_0175941378,Goniomonas_pacifica_0175941378 No definition line,,284,1.97E-27,25.93,7,0,7,0,0,0,0,0,0,,6.05E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,24942,Hemolysin  chromosomal
420,1295,ETNP_120m_PROKKA_275941,ETNP_120m_PROKKA_275941 glycine betaine transporter periplasmic subunit,SAR11cell_DLNKFFIG_04489,SAR11cell_DLNKFFIG_04489 hypothetical protein,,532,9.16E-64,139.78,16,0,7,16,16,16,0,0,0,,,8.99E+04,3.34E+04,5.26E+04,,,,6,2,0,2,4,5,5,0,0,0,Carbamidomethylation,30036,glycine betaine transporter periplasmic subunit
1988,69103,ETNP_120m_PROKKA_277364,ETNP_120m_PROKKA_277364 Single-stranded DNA-binding protein,WP_011129520.1,WP_011129520.1 MULTISPECIES: single-stranded DNA-binding protein [Prochlorococcus],,640,1.81E-85,34.22,8,0,8,0,0,0,0,0,0,,8.75E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,14137,Single-stranded DNA-binding protein
955,67383,ETNP_120m_PROKKA_279895,ETNP_120m_PROKKA_279895 Putative thiamine biosynthesis protein,WP_029390982,WP_029390982 nitrate ABC transporter substrate-binding protein SAR324 cluster bacterium SCGC AAA240-J09,,1296,5.95E-179,72.85,13,0,0,10,3,0,0,0,0,,,7.79E+04,,,,,,3,1,0,0,2,1,0,0,0,0,,34920,Putative thiamine biosynthesis protein
785,67835,ETNP_120m_PROKKA_281837,ETNP_120m_PROKKA_281837 putative sugar-binding periplasmic protein precursor,WP_011399789.1,WP_011399789.1 sugar ABC transporter substrate-binding protein [Hahella chejuensis],,538,5.52E-62,58.48,6,0,6,2,2,3,0,0,0,,1.31E+05,1.38E+05,1.61E+04,4.43E+04,,,,2,2,0,2,1,1,1,0,0,0,,42312,putative sugar-binding periplasmic protein precursor
487,67073,ETNP_120m_PROKKA_28225,ETNP_120m_PROKKA_28225 Spermidine/putrescine-binding periplasmic protein precursor,WP_013960317,WP_013960317 ABC transporter substrate-binding protein Roseobacter litoralis,,1048,1.63E-141,114.56,16,0,0,12,16,11,0,0,0,,,4.16E+05,4.83E+05,1.47E+05,,,,4,4,0,0,4,6,3,0,0,0,,32235,Spermidine/putrescine-binding periplasmic protein precursor
2128,68999,ETNP_120m_PROKKA_282438,ETNP_120m_PROKKA_282438 Xylose isomerase-like TIM barrel,WP_007279839.1,WP_007279839.1 xylose isomerase [Lentisphaera araneosa],,1195,6.89E-163,33.52,3,0,3,0,0,0,0,0,0,,1.02E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,38680,Xylose isomerase-like TIM barrel
1411,68708,ETNP_120m_PROKKA_283803,ETNP_120m_PROKKA_283803 Chaperone protein ClpB,WP_015443461.1,WP_015443461.1 chaperone protein ClpB [Ilumatobacter coccineus],,2383,0,36.34,2,0,0,0,2,0,0,0,0,,,,0.00E+00,,,,,1,1,0,0,0,1,0,0,0,0,Deamidation (NQ),76197,Chaperone protein ClpB
892,69792,ETNP_120m_PROKKA_285357,ETNP_120m_PROKKA_285357 putative nucleotide-binding protein,WP_011128676.1,WP_011128676.1 MULTISPECIES: nucleotide-binding protein [Synechococcus],,716,9.28E-96,36.85,14,0,14,0,0,0,0,0,0,,6.31E+03,,,,,,,4,1,0,4,0,0,0,0,0,0,,18745,putative nucleotide-binding protein
231,69358,ETNP_120m_PROKKA_28569,ETNP_120m_PROKKA_28569 Chaperone protein ClpB 1,WP_018969568.1,WP_018969568.1 chaperone protein ClpB [Rubritalea marina],,3299,0,29.17,1,1,1,1,1,1,0,0,0,7.88E+04,1.94E+06,5.56E+05,7.31E+05,1.11E+06,,,,1,1,4,7,5,8,5,0,0,0,,98353,Chaperone protein ClpB 1
1143,70038,ETNP_120m_PROKKA_286295,ETNP_120m_PROKKA_286295 peptidase PmbA,WP_009779449.1,WP_009779449.1 TldD protein [Leeuwenhoekiella blandensis],,960,3.92E-124,27.82,4,0,2,0,2,0,0,0,0,,1.90E+04,,3.92E+04,,,,,2,2,0,1,0,1,0,0,0,0,Deamidation (NQ),48181,peptidase PmbA
1293,68915,ETNP_120m_PROKKA_287123,ETNP_120m_PROKKA_287123 hypothetical protein,WP_006173546.1,WP_006173546.1 MULTISPECIES: hypothetical protein [Synechococcus],,388,6.49E-48,48.57,15,0,15,0,0,0,0,0,0,,2.44E+05,,,,,,,1,1,0,2,0,0,0,0,0,0,,11758,hypothetical protein
616,67866,ETNP_120m_PROKKA_287328,ETNP_120m_PROKKA_287328 Acyl carrier protein,WP_007099572.1,WP_007099572.1 MULTISPECIES: acyl carrier protein [Synechococcus],,387,2.91E-48,83.62,34,32,34,0,0,0,0,0,0,1.01E+06,2.43E+06,,,,,,,6,2,2,7,0,0,0,0,0,0,,9548,Acyl carrier protein
2261,68934,ETNP_120m_PROKKA_293193,ETNP_120m_PROKKA_293193 Cold shock-like protein CspLA,ActinobacteriaREDSEAS14_EEFFFEGA_01938,ActinobacteriaREDSEAS14_EEFFFEGA_01938 Cold shock-like protein CspLA,,290,5.49E-34,45.71,24,0,0,24,0,0,0,0,0,,,2.38E+04,,,,,,1,1,0,0,1,0,0,0,0,0,,7232,Cold shock-like protein CspLA
555,69136,ETNP_120m_PROKKA_295519,ETNP_120m_PROKKA_295519 hypothetical protein,None,None,,None,None,48.83,18,0,18,6,5,5,0,0,0,,3.26E+05,6.79E+05,3.25E+05,1.41E+05,,,,4,3,0,4,3,2,1,0,0,0,,15340,hypothetical protein
1117,5767,ETNP_120m_PROKKA_296350,ETNP_120m_PROKKA_296350 Bacterial extracellular solute-binding protein,WP_029388937,WP_029388937 ABC transporter substrate-binding protein SAR324 cluster bacterium SCGC AAA001-C10,,2315,0,29.81,2,0,0,0,0,2,2,0,0,,,,,1.32E+05,1.72E+04,,,1,1,0,0,0,0,1,1,0,0,,50215,Bacterial extracellular solute-binding protein
1117,69673,ETNP_120m_PROKKA_296351,ETNP_120m_PROKKA_296351 hypothetical protein,None,None,,None,None,29.81,19,0,0,0,0,19,19,0,0,,,,,1.32E+05,1.72E+04,,,1,1,0,0,0,0,1,1,0,0,,5801,hypothetical protein
1688,68393,ETNP_120m_PROKKA_299140,ETNP_120m_PROKKA_299140 Monocarboxylate 2-oxoacid-binding periplasmic protein precursor,WP_013962065,WP_013962065 C4-dicarboxylate ABC transporter substrate-binding protein Roseobacter litoralis,,658,1.33E-81,42.61,4,0,0,4,0,0,0,0,0,,,5.46E+03,,,,,,1,1,0,0,1,0,0,0,0,0,,38726,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
441,869,ETNP_120m_PROKKA_302154,ETNP_120m_PROKKA_302154 hypothetical protein,WP_036911655.1,WP_036911655.1 MULTISPECIES: protein phosphatase [Prochlorococcus],,745,2.25E-98,96.47,45,0,45,0,0,0,0,0,0,,1.56E+06,,,,,,,12,9,0,15,0,0,0,0,0,0,Oxidation (M); Deamidation (NQ),22196,hypothetical protein
170,66672,ETNP_120m_PROKKA_306054,ETNP_120m_PROKKA_306054 Monocarboxylate 2-oxoacid-binding periplasmic protein precursor,WP_007280551.1,WP_007280551.1 C4-dicarboxylate ABC transporter [Lentisphaera araneosa],,762,7.31E-97,127.53,30,0,4,18,17,20,12,0,0,,,,,,3.38E+05,,,18,2,0,2,13,10,9,5,0,0,,39404,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
608,67014,ETNP_120m_PROKKA_306576,ETNP_120m_PROKKA_306576 50S ribosomal protein L7/L12,CAK24797.1,CAK24797.1 50S ribosomal protein L7/L12 [Synechococcus sp. WH 7803],,484,1.21E-61,94.81,46,25,46,0,0,0,0,0,0,,8.87E+05,,,,,,,7,3,3,6,0,0,0,0,0,0,,13144,50S ribosomal protein L7/L12
68,66116,ETNP_120m_PROKKA_307121,ETNP_120m_PROKKA_307121 Bacterial extracellular solute-binding protein,WP_053820550.1,WP_053820550.1 hypothetical protein [Candidatus Thioglobus singularis],,1272,4.46E-174,237.39,44,0,30,42,38,39,0,0,0,,3.08E+06,2.98E+07,2.64E+07,2.43E+07,,,,17,13,0,10,29,22,25,0,0,0,Carbamidomethylation; Oxidation (M); Deamidation (NQ),39385,Bacterial extracellular solute-binding protein
223,66632,ETNP_120m_PROKKA_307386,ETNP_120m_PROKKA_307386 Ferredoxin-1,WP_006043345.1,WP_006043345.1 MULTISPECIES: ferredoxin [Synechococcus],,473,7.44E-61,148.41,61,24,61,0,0,0,0,0,0,3.28E+05,2.36E+06,,,,,,,21,4,3,27,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),10557,Ferredoxin-1
683,66866,ETNP_120m_PROKKA_308261,ETNP_120m_PROKKA_308261 Allophycocyanin alpha chain,WP_011127357.1,WP_011127357.1 MULTISPECIES: allophycocyanin subunit alpha [Synechococcus],,784,2.32E-106,99.64,33,0,33,0,0,0,0,0,0,,2.30E+06,,,,,,,6,6,0,7,0,0,0,0,0,0,,17474,Allophycocyanin alpha chain
778,67612,ETNP_120m_PROKKA_308269,ETNP_120m_PROKKA_308269 Nitrogen regulatory protein P-II,CAK24461.1,CAK24461.1 Nitrogen regulatory protein P-II [Synechococcus sp. WH 7803],,487,1.52E-62,76.37,27,0,27,0,0,0,0,0,0,,3.05E+05,,,,,,,5,1,0,5,0,0,0,0,0,0,,12248,Nitrogen regulatory protein P-II
500,66880,ETNP_120m_PROKKA_308777,ETNP_120m_PROKKA_308777 Photosystem I reaction center subunit II,CAK22883.1,CAK22883.1 Photosystem I reaction center subunit II [Synechococcus sp. WH 7803],,634,4.29E-84,114.2,42,17,42,0,0,0,0,0,0,,8.93E+05,,,,,,,10,4,2,10,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M); Deamidation (NQ),15899,Photosystem I reaction center subunit II
107,66159,ETNP_120m_PROKKA_310245,ETNP_120m_PROKKA_310245 Alpha-keto acid-binding periplasmic protein TakP precursor,WP_019307727,WP_019307727 hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09,,1444,0,189.88,34,0,14,34,32,25,0,0,0,,4.35E+06,2.23E+07,2.19E+07,2.04E+07,,,,17,14,0,5,18,18,15,0,0,0,Carbamidomethylation; Deamidation (NQ),39772,Alpha-keto acid-binding periplasmic protein TakP precursor
848,69685,ETNP_120m_PROKKA_310465,ETNP_120m_PROKKA_310465 Monocarboxylate 2-oxoacid-binding periplasmic protein precursor,SAR11cell_DLNKFFIG_07026,SAR11cell_DLNKFFIG_07026 Alpha-keto acid-binding periplasmic protein TakP,,351,1.39E-40,36,23,0,0,23,6,0,0,0,0,,,1.19E+04,,,,,,3,1,0,0,3,1,0,0,0,0,,15184,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
1776,6097,ETNP_120m_PROKKA_311009,ETNP_120m_PROKKA_311009 Dihydropteroate synthase,AIF17279,AIF17279 dihydropteroate synthase folP MGII,,280,7.52E-30,20.52,13,0,0,0,0,13,0,0,0,,,,,0.00E+00,,,,1,1,0,0,0,0,1,0,0,0,,7842,Dihydropteroate synthase
1016,69713,ETNP_120m_PROKKA_311066,ETNP_120m_PROKKA_311066 hypothetical protein,CAK22773.1,CAK22773.1 Conserved hpothetical protein [Synechococcus sp. WH 7803],,318,2.51E-38,36.21,17,0,17,0,0,0,0,0,0,,1.97E+05,,,,,,,3,2,0,3,0,0,0,0,0,0,Oxidation (M),7466,hypothetical protein
1303,69620,ETNP_120m_PROKKA_311922,ETNP_120m_PROKKA_311922 hypothetical protein,WP_036912919.1,WP_036912919.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,222,2.04E-23,32.26,17,0,17,0,0,0,0,0,0,,2.23E+06,,,,,,,2,2,0,2,0,0,0,0,0,0,,7867,hypothetical protein
2129,4967,ETNP_120m_PROKKA_312292,ETNP_120m_PROKKA_312292 hypothetical protein,WP_036914246.1,WP_036914246.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,508,6.22E-66,32.36,12,0,12,0,0,0,0,0,0,,7.22E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,13077,hypothetical protein
807,67742,ETNP_120m_PROKKA_312294,ETNP_120m_PROKKA_312294 Phasin protein,None,None,,None,None,80.74,21,0,0,21,0,0,0,0,0,,,7.50E+05,,,,,,3,3,0,0,5,0,0,0,0,0,,12241,Phasin protein
890,69222,ETNP_120m_PROKKA_314990,ETNP_120m_PROKKA_314990 Arsenite oxidase subunit AioB precursor,WP_044025636,WP_044025636 arsenite oxidase small subunit Roseobacter litoralis,,420,4.75E-50,30.84,6,0,0,6,6,6,0,0,0,,,8.04E+05,1.58E+05,3.93E+05,,,,1,1,0,0,2,1,1,0,0,0,Oxidation (M),21979,Arsenite oxidase subunit AioB precursor
1251,68688,ETNP_120m_PROKKA_315915,ETNP_120m_PROKKA_315915 DNA-binding protein HU-beta,WP_010510274,WP_010510274 DNA-binding protein SAR324 cluster bacterium SCGC AAA001-C10,,287,9.09E-33,43.46,22,0,0,22,22,0,0,0,0,,,6.55E+04,0.00E+00,,,,,1,1,0,0,1,1,0,0,0,0,,9383,DNA-binding protein HU-beta
