Cruise,Station,mon/dd/yyyy,hh:mm,Longitude [degrees east],Latitude [degrees north],Bottom Depth [m],Pressure [db],Depth (m),Temperature [degrees C],Temperature 2 [degrees C],Salinity [psu],Salinity 2 [psu],Fluorescense [mg/m^3],Beam Transmission [%],PAR,Oxygen [umol/kg],Oxygen [% saturation]
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,751.814,744.8127601,5.8295,5.8298,34.5386,34.5456,8.30E-02,98.6723,1.00E-12,-0.04,-0.013
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,752.823,745.8123638,5.8244,5.8247,34.5388,34.5458,8.42E-02,98.645,1.00E-12,0.053,0.017
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,753.833,746.8129582,5.8209,5.8211,34.5386,34.5457,8.29E-02,98.678,1.00E-12,0.002,0.001
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,754.842,747.8125619,5.8163,5.8166,34.5383,34.5453,8.55E-02,98.6694,1.00E-12,0.049,0.016
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,755.852,748.8131563,5.8125,5.8128,34.5382,34.5451,8.30E-02,98.678,1.00E-12,-0.035,-0.011
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,756.861,749.8127601,5.8093,5.8095,34.5379,34.5448,8.43E-02,98.6563,1.00E-12,-0.01,-0.003
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,757.871,750.8133545,5.8057,5.806,34.5379,34.5448,8.64E-02,98.6668,1.00E-12,0.015,0.005
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,758.881,751.8139489,5.8037,5.8039,34.5376,34.5444,8.32E-02,98.6796,1.00E-12,0,0
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,759.891,752.8145433,5.802,5.8023,34.5374,34.5443,8.55E-02,98.6766,1.00E-12,0.015,0.005
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,760.9,753.814147,5.7979,5.7981,34.5372,34.5441,8.24E-02,98.6755,1.00E-12,0.028,0.009
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,761.91,754.8147414,5.7925,5.7929,34.5371,34.544,8.61E-02,98.6599,1.00E-12,0.039,0.013
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,762.92,755.8153358,5.7908,5.791,34.5371,34.5441,8.43E-02,98.6531,1.00E-12,-0.009,-0.003
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,763.929,756.8149396,5.7887,5.7889,34.5369,34.5439,8.36E-02,98.6639,1.00E-12,0.019,0.006
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,764.939,757.815534,5.7855,5.7858,34.5367,34.5436,8.17E-02,98.676,1.00E-12,0.043,0.014
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,765.948,758.8151377,5.7753,5.7757,34.5364,34.5434,8.22E-02,98.6776,1.00E-12,-0.016,-0.005
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,766.958,759.8157321,5.7703,5.7704,34.5362,34.5433,8.41E-02,98.6784,1.00E-12,0.045,0.015
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,767.968,760.8163265,5.7608,5.7608,34.5365,34.5436,8.52E-02,98.6799,1.00E-12,0.006,0.002
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,768.978,761.8169209,5.7564,5.7566,34.5372,34.5443,8.50E-02,98.6713,1.00E-12,0.013,0.004
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,769.987,762.8165247,5.756,5.7563,34.5377,34.5447,8.42E-02,98.6734,1.00E-12,0.032,0.01
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,770.997,763.8171191,5.7534,5.7538,34.5383,34.5452,8.41E-02,98.6581,1.00E-12,-0.004,-0.001
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,772.007,764.8177135,5.7351,5.7353,34.5402,34.5471,8.39E-02,98.6529,1.00E-12,0.037,0.012
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,773.016,765.8173172,5.7321,5.7324,34.54,34.5471,8.38E-02,98.6529,1.00E-12,-0.002,-0.001
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,774.026,766.8179116,5.7255,5.7257,34.54,34.5469,8.20E-02,98.6544,1.00E-12,-0.024,-0.008
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,775.036,767.818506,5.7165,5.7168,34.54,34.5471,8.50E-02,98.6544,1.00E-12,0.015,0.005
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,776.046,768.8191005,5.707,5.7073,34.54,34.5469,8.39E-02,98.6529,1.00E-12,0.079,0.026
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,777.055,769.8187042,5.6816,5.6815,34.5397,34.547,8.54E-02,98.6529,1.00E-12,0.072,0.024
SKQ201617S,sta013,12/29/16,4:05,-104.55525,16.81514,3141,778.065,770.8192986,5.6626,5.6634,34.5408,34.5475,8.47E-02,98.6598,1.00E-12,0.07,0.023
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,779.075,771.819893,5.6528,5.6532,34.5399,34.5468,8.39E-02,98.6592,1.00E-12,-0.009,-0.003
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,780.085,772.8204874,5.636,5.6362,34.54,34.5469,8.46E-02,98.6538,1.00E-12,0.083,0.027
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,781.094,773.8200911,5.6301,5.6303,34.5397,34.5467,8.75E-02,98.6699,1.00E-12,0.108,0.036
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,782.104,774.8206856,5.6115,5.6116,34.5396,34.5465,8.57E-02,98.6686,1.00E-12,-0.087,-0.029
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,783.114,775.82128,5.5966,5.5967,34.54,34.5468,8.13E-02,98.6764,1.00E-12,-0.007,-0.002
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,784.124,776.8218744,5.5914,5.5917,34.54,34.5468,8.36E-02,98.678,1.00E-12,0.119,0.039
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81515,3141,785.133,777.8214781,5.587,5.5873,34.5397,34.5466,8.54E-02,98.677,1.00E-12,0.032,0.011
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,786.143,778.8220725,5.5833,5.5835,34.5394,34.5464,8.57E-02,98.6745,1.00E-12,0.041,0.014
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,787.153,779.8226669,5.579,5.5792,34.5393,34.5463,8.36E-02,98.6723,1.00E-12,0.048,0.016
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,788.163,780.8232613,5.5768,5.5771,34.5392,34.5461,8.35E-02,98.6792,1.00E-12,0.082,0.027
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,789.173,781.8238558,5.5745,5.5747,34.5389,34.5459,8.47E-02,98.6812,1.00E-12,0.065,0.021
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,790.182,782.8234595,5.5644,5.5646,34.539,34.5458,8.60E-02,98.675,1.00E-12,0.006,0.002
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,791.192,783.8240539,5.5588,5.5591,34.539,34.5459,8.62E-02,98.6792,1.00E-12,0.139,0.046
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,792.202,784.8246483,5.5549,5.5551,34.5389,34.5459,8.59E-02,98.6641,1.00E-12,0.064,0.021
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,793.212,785.8252427,5.552,5.5523,34.539,34.5459,8.58E-02,98.6761,1.00E-12,0.116,0.038
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,794.222,786.8258371,5.5492,5.5495,34.5388,34.5457,8.63E-02,98.6546,1.00E-12,0.2,0.066
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,795.231,787.8254409,5.5415,5.5417,34.5385,34.5454,8.50E-02,98.6737,1.00E-12,0.012,0.004
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81514,3141,796.241,788.8260353,5.5306,5.531,34.539,34.5458,8.53E-02,98.654,1.00E-12,0.123,0.04
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81515,3141,797.251,789.8266297,5.529,5.5293,34.5388,34.5457,8.36E-02,98.6548,1.00E-12,0.182,0.06
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,798.261,790.8272241,5.528,5.5281,34.5386,34.5456,8.58E-02,98.6662,1.00E-12,0.083,0.027
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,799.271,791.8278185,5.526,5.5261,34.5384,34.5455,8.43E-02,98.6785,1.00E-12,0.078,0.025
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,800.28,792.8274222,5.5255,5.5259,34.5385,34.5453,8.57E-02,98.658,1.00E-12,0.18,0.059
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,801.29,793.8280166,5.5252,5.5252,34.5383,34.5453,8.37E-02,98.6792,1.00E-12,0.178,0.058
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,802.3,794.8286111,5.5187,5.519,34.5383,34.5452,8.48E-02,98.6705,1.00E-12,0.062,0.02
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,803.31,795.8292055,5.5109,5.511,34.5385,34.5453,8.47E-02,98.6644,1.00E-12,0.187,0.061
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,804.32,796.8297999,5.5054,5.5056,34.5382,34.5451,8.47E-02,98.6769,1.00E-12,0.1,0.033
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,805.33,797.8303943,5.499,5.4993,34.5382,34.5451,8.49E-02,98.6688,1.00E-12,0.198,0.065
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,806.339,798.829998,5.4958,5.496,34.538,34.545,8.55E-02,98.6791,1.00E-12,0.144,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,807.349,799.8305924,5.4919,5.4922,34.5378,34.5448,8.59E-02,98.6637,1.00E-12,0.209,0.068
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,808.359,800.8311868,5.4901,5.4904,34.5377,34.5447,8.56E-02,98.6558,1.00E-12,0.174,0.057
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,809.369,801.8317813,5.49,5.4903,34.5376,34.5446,8.52E-02,98.6793,1.00E-12,0.172,0.057
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,810.379,802.8323757,5.4891,5.4894,34.5374,34.5444,8.71E-02,98.6791,1.00E-12,0.191,0.063
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,811.389,803.8329701,5.4859,5.4862,34.5374,34.5444,8.52E-02,98.6767,1.00E-12,0.142,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,812.399,804.8335645,5.4813,5.4815,34.5374,34.5444,8.49E-02,98.6803,1.00E-12,0.205,0.067
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,813.409,805.8341589,5.4794,5.4796,34.5372,34.5442,8.46E-02,98.6804,1.00E-12,0.152,0.05
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,814.419,806.8347533,5.4757,5.4762,34.5372,34.5442,8.56E-02,98.656,1.00E-12,0.175,0.057
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,815.429,807.8353477,5.4735,5.4737,34.5372,34.5441,8.59E-02,98.6765,1.00E-12,0.2,0.065
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,816.439,808.8359421,5.4716,5.472,34.5371,34.544,8.48E-02,98.6817,1.00E-12,0.182,0.06
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,817.449,809.8365366,5.4705,5.471,34.537,34.544,8.43E-02,98.6791,1.00E-12,0.192,0.063
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,818.459,810.837131,5.4686,5.469,34.5368,34.5439,8.47E-02,98.6643,1.00E-12,0.184,0.06
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,819.468,811.8367347,5.4631,5.4625,34.5367,34.5436,8.54E-02,98.6773,1.00E-12,0.203,0.066
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,820.478,812.8373291,5.4522,5.4523,34.5369,34.5438,8.60E-02,98.5334,1.00E-12,0.187,0.061
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,821.488,813.8379235,5.4385,5.4384,34.537,34.5441,8.46E-02,98.6787,1.00E-12,0.252,0.083
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,822.498,814.8385179,5.4325,5.4328,34.5373,34.5441,8.53E-02,98.6646,1.00E-12,0.224,0.073
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,823.508,815.8391123,5.4286,5.4289,34.5373,34.5442,8.30E-02,98.678,1.00E-12,0.246,0.081
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,824.518,816.8397068,5.4272,5.4275,34.5373,34.5442,8.83E-02,98.667,1.00E-12,0.294,0.096
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,825.528,817.8403012,5.4251,5.4254,34.5373,34.5442,8.57E-02,98.6691,1.00E-12,0.329,0.107
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,826.538,818.8408956,5.4205,5.4205,34.5371,34.5441,8.36E-02,98.6574,1.00E-12,0.282,0.092
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,827.548,819.84149,5.4028,5.4029,34.5377,34.5446,8.68E-02,98.6649,1.00E-12,0.317,0.104
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,828.558,820.8420844,5.3944,5.3946,34.5381,34.545,8.48E-02,98.6712,1.00E-12,0.335,0.11
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,829.568,821.8426788,5.3923,5.3927,34.5379,34.5448,8.52E-02,98.6597,1.00E-12,0.412,0.135
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,830.578,822.8432732,5.3839,5.3834,34.5378,34.5448,8.45E-02,98.6529,1.00E-12,0.409,0.134
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,831.588,823.8438676,5.3727,5.3731,34.5381,34.545,8.68E-02,98.6529,1.00E-12,0.402,0.132
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,832.598,824.8444621,5.3706,5.3707,34.5379,34.5448,8.72E-02,98.6529,1.00E-12,0.353,0.116
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,833.608,825.8450565,5.3693,5.3699,34.5378,34.5447,8.50E-02,98.6517,1.00E-12,0.449,0.147
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,834.618,826.8456509,5.3685,5.3687,34.5376,34.5447,8.72E-02,98.6692,1.00E-12,0.369,0.121
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,835.628,827.8462453,5.3635,5.3637,34.5374,34.5443,8.66E-02,98.649,1.00E-12,0.397,0.13
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,836.638,828.8468397,5.3502,5.3506,34.5377,34.5446,8.37E-02,98.6506,1.00E-12,0.418,0.137
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,837.648,829.8474341,5.3474,5.3477,34.5378,34.5446,8.56E-02,98.6529,1.00E-12,0.511,0.167
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81517,3141,838.658,830.8480285,5.3462,5.3465,34.5375,34.5445,8.62E-02,98.6529,1.00E-12,0.344,0.112
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,839.668,831.8486229,5.3451,5.3452,34.5375,34.5446,8.52E-02,98.6529,1.00E-12,0.384,0.125
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,840.678,832.8492174,5.3442,5.3447,34.5377,34.5446,8.44E-02,98.644,1.00E-12,0.432,0.141
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,841.688,833.8498118,5.3417,5.342,34.5375,34.5445,8.73E-02,98.6555,1.00E-12,0.474,0.155
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,842.698,834.8504062,5.3367,5.3368,34.5377,34.5446,8.71E-02,98.6528,1.00E-12,0.484,0.158
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,843.708,835.8510006,5.3325,5.3326,34.5375,34.5445,8.63E-02,98.655,1.00E-12,0.402,0.131
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,844.718,836.851595,5.3262,5.3264,34.5374,34.5444,8.83E-02,98.6517,1.00E-12,0.608,0.199
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81517,3141,845.728,837.8521894,5.3221,5.3224,34.5376,34.5445,8.70E-02,98.6321,1.00E-12,0.543,0.177
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,846.739,838.8537745,5.3215,5.3218,34.5374,34.5444,8.64E-02,98.642,1.00E-12,0.546,0.178
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,847.749,839.8543689,5.3195,5.3198,34.5373,34.5443,8.70E-02,98.648,1.00E-12,0.557,0.182
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81516,3141,848.758,840.8539727,5.3164,5.3168,34.5374,34.5443,8.56E-02,98.6529,1.00E-12,0.556,0.181
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,849.769,841.8555578,5.315,5.3153,34.5372,34.5443,8.55E-02,98.6563,1.00E-12,0.568,0.185
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,850.779,842.8561522,5.3123,5.3127,34.5372,34.5441,8.69E-02,98.6529,1.00E-12,0.576,0.188
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,851.789,843.8567466,5.3078,5.3081,34.537,34.544,8.51E-02,98.6529,1.00E-12,0.597,0.195
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,852.799,844.857341,5.2934,5.2937,34.5371,34.544,8.48E-02,98.6291,1.00E-12,0.582,0.19
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,853.809,845.8579354,5.277,5.2775,34.5369,34.5437,8.48E-02,98.6463,1.00E-12,0.605,0.198
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,854.819,846.8585298,5.2546,5.2547,34.5376,34.5445,8.58E-02,98.6301,1.00E-12,0.739,0.241
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,855.829,847.8591242,5.2396,5.2401,34.5377,34.5445,8.59E-02,98.6301,1.00E-12,0.889,0.29
SKQ201617S,sta013,12/29/16,4:05,-104.55527,16.81518,3141,856.839,848.8597186,5.2172,5.2187,34.5379,34.545,8.71E-02,98.6268,1.00E-12,0.852,0.278
SKQ201617S,sta013,12/29/16,4:05,-104.55528,16.81518,3141,857.849,849.8603131,5.2036,5.2044,34.5382,34.5451,8.69E-02,98.6101,1.00E-12,0.959,0.312
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,858.859,850.8609075,5.2028,5.2031,34.5378,34.5447,8.72E-02,98.6261,1.00E-12,1.004,0.327
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,859.869,851.8615019,5.2028,5.203,34.5375,34.5446,8.59E-02,98.6071,1.00E-12,0.974,0.317
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,860.88,852.863087,5.2029,5.2031,34.5375,34.5445,8.56E-02,98.6163,1.00E-12,1.031,0.336
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,861.89,853.8636814,5.2026,5.2031,34.5374,34.5443,8.52E-02,98.6049,1.00E-12,0.994,0.324
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,862.9,854.8642758,5.202,5.2025,34.5373,34.5441,8.54E-02,98.6171,1.00E-12,0.966,0.315
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,863.91,855.8648702,5.1976,5.1987,34.5373,34.5442,8.51E-02,98.6171,1.00E-12,0.975,0.318
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,864.92,856.8654646,5.1908,5.1914,34.5374,34.5443,8.70E-02,98.6161,1.00E-12,1.038,0.338
SKQ201617S,sta013,12/29/16,4:05,-104.55528,16.81518,3141,865.931,857.8670497,5.1834,5.1838,34.5377,34.5446,8.65E-02,98.6175,1.00E-12,1.206,0.393
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,866.941,858.8676441,5.181,5.1812,34.5378,34.5447,8.49E-02,98.6072,1.00E-12,1.16,0.378
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,867.951,859.8682386,5.1802,5.1804,34.5375,34.5445,8.51E-02,98.6241,1.00E-12,1.13,0.368
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,868.961,860.868833,5.1795,5.1796,34.5375,34.5444,8.77E-02,98.6269,1.00E-12,1.186,0.386
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,869.971,861.8694274,5.1786,5.1789,34.5374,34.5444,8.71E-02,98.6243,1.00E-12,1.154,0.376
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,870.981,862.8700218,5.1785,5.1788,34.5374,34.5444,8.57E-02,98.6255,1.00E-12,1.163,0.379
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,871.992,863.8716069,5.178,5.1784,34.5373,34.5443,8.72E-02,98.6072,1.00E-12,1.149,0.374
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,873.002,864.8722013,5.1775,5.1779,34.5374,34.5443,8.77E-02,98.5239,1.00E-12,1.149,0.374
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,874.012,865.8727957,5.1775,5.1779,34.5373,34.5443,8.45E-02,98.6059,1.00E-12,1.15,0.374
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,875.022,866.8733901,5.1775,5.1778,34.5372,34.5442,8.59E-02,98.6264,1.00E-12,1.136,0.37
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,876.032,867.8739845,5.1773,5.1777,34.5371,34.544,8.74E-02,98.6268,1.00E-12,1.155,0.376
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,877.043,868.8755696,5.1701,5.1715,34.537,34.544,8.64E-02,98.619,1.00E-12,1.15,0.374
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,878.053,869.8761641,5.1675,5.1681,34.5371,34.544,8.77E-02,98.6121,1.00E-12,1.15,0.374
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,879.063,870.8767585,5.1662,5.167,34.5371,34.544,8.78E-02,98.6224,1.00E-12,1.168,0.38
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,880.073,871.8773529,5.1635,5.1639,34.5367,34.5438,8.74E-02,98.6064,1.00E-12,1.187,0.386
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,881.083,872.8779473,5.1507,5.1511,34.5368,34.5435,8.72E-02,98.626,1.00E-12,1.232,0.401
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,882.094,873.8795324,5.147,5.1472,34.5368,34.5438,8.99E-02,98.6268,1.00E-12,1.391,0.453
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,883.104,874.8801268,5.1393,5.1398,34.5367,34.5436,8.82E-02,98.625,1.00E-12,1.43,0.465
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,884.114,875.8807212,5.1373,5.1369,34.5368,34.5438,8.70E-02,98.6164,1.00E-12,1.35,0.439
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,885.124,876.8813156,5.1363,5.1366,34.5366,34.5437,8.63E-02,98.6174,1.00E-12,1.365,0.444
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,886.135,877.8829007,5.1351,5.1353,34.5367,34.5437,8.75E-02,98.6095,1.00E-12,1.346,0.438
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,887.145,878.8834951,5.1342,5.1346,34.5366,34.5434,8.82E-02,98.6201,1.00E-12,1.394,0.453
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,888.155,879.8840896,5.1294,5.1297,34.5366,34.5436,8.84E-02,98.5985,1.00E-12,1.348,0.438
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,889.165,880.884684,5.1248,5.1251,34.5368,34.5436,8.79E-02,98.6241,1.00E-12,1.42,0.462
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,890.176,881.8862691,5.1133,5.1135,34.5369,34.5439,8.73E-02,98.6158,1.00E-12,1.487,0.484
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,891.186,882.8868635,5.0941,5.0942,34.5375,34.5443,8.87E-02,98.6052,1.00E-12,1.723,0.56
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,892.196,883.8874579,5.0815,5.0817,34.538,34.545,8.78E-02,98.6181,1.00E-12,1.695,0.551
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,893.206,884.8880523,5.0762,5.0766,34.5381,34.545,8.78E-02,98.6158,1.00E-12,1.633,0.53
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,894.217,885.8896374,5.0713,5.0716,34.5378,34.5447,8.85E-02,98.5833,1.00E-12,1.803,0.586
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,895.227,886.8902318,5.0555,5.0556,34.5379,34.5447,8.61E-02,98.5947,1.00E-12,1.871,0.607
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,896.238,887.8918169,5.029,5.0289,34.5385,34.5454,8.41E-02,98.5974,1.00E-12,1.838,0.596
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,897.248,888.8924113,5.0154,5.0157,34.5387,34.5456,8.69E-02,98.5965,1.00E-12,2.011,0.652
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,898.258,889.8930057,5.0042,5.0045,34.5389,34.5457,8.52E-02,98.5984,1.00E-12,2.058,0.667
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,899.268,890.8936002,4.9916,4.9921,34.5389,34.5457,8.45E-02,98.6007,1.00E-12,2.005,0.65
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,900.279,891.8951853,4.99,4.9903,34.5386,34.5455,8.66E-02,98.6007,1.00E-12,2.041,0.661
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,901.289,892.8957797,4.9888,4.9892,34.5385,34.5453,8.64E-02,98.59,1.00E-12,2.166,0.702
