Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
362,214693,tr|Q7V283|Q7V283_PROMP,121.17,39,10,10,Carbamidomethylation,33755,ABC transporter  substrate binding protein  possibly Mn OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0601 PE=3 SV=1
90,214857,tr|Q7V0G6|Q7V0G6_PROMP,121.15,36,7,7,Oxidation (M),20313,Peptidyl-prolyl cis-trans isomerase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1293 PE=3 SV=1
220,214878,tr|Q7V1I8|Q7V1I8_PROMP,121.01,58,8,8,Carbamidomethylation,17514,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0883 PE=4 SV=1
489,214692,tr|Q7TU39|Q7TU39_PROMP,120.94,62,10,10,Carbamidomethylation,24829,ATP-dependent dethiobiotin synthetase BioD OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=BioD PE=3 SV=1
370,214855,tr|Q7V3M0|Q7V3M0_PROMP,120.93,56,6,6,Deamidation (NQ),16976,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0055 PE=4 SV=1
373,214609,tr|Q7V3G0|Q7V3G0_PROMP,120.92,28,11,11,Carbamidomethylation; Oxidation (M),54209,Zeta-carotene desaturase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=crtQ PE=3 SV=1
638,214799,Q7V2D7|CHLL_PROMP,120.73,31,7,7,Carbamidomethylation; Deamidation (NQ),32250,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=chlL PE=3 SV=1
418,214621,tr|Q7V210|Q7V210_PROMP,120.54,27,9,9,Carbamidomethylation; Deamidation (NQ),45076,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0681 PE=4 SV=1
357,214867,tr|Q7V0D6|Q7V0D6_PROMP,120.38,57,8,8,Amidation; Oxidation (M),12843,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1330 PE=4 SV=1
340,214737,tr|Q7V2C2|Q7V2C2_PROMP,120.30,72,7,7,Carbamidomethylation,13995,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0558 PE=4 SV=1
587,212025,Q7TUG2|CINAL_PROMP,120.28,23,9,9,Deamidation (NQ),47574,CinA-like protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0257 PE=3 SV=1
475,212638,tr|Q7UZF3|Q7UZF3_PROMP,120.11,44,6,6,,21496,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1715 PE=4 SV=1
456,214673,tr|Q7V208|Q7V208_PROMP,119.96,27,10,10,Carbamidomethylation,45294,N5-carboxyaminoimidazole ribonucleotide synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=purK PE=3 SV=1
377,214627,tr|Q7V154|Q7V154_PROMP,119.95,23,9,9,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),52262,ABC transporter  substrate binding protein  possibly Mn OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1032 PE=4 SV=1
503,215077,Q7V054|RPOZ_PROMP,119.89,67,5,5,Oxidation (M),8976,DNA-directed RNA polymerase subunit omega OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpoZ PE=3 SV=1
550,214727,tr|Q7V0L3|Q7V0L3_PROMP,119.88,28,9,9,Carbamidomethylation; Oxidation (M),32968,Possible methyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1243 PE=4 SV=1
476,214823,tr|Q7V320|Q7V320_PROMP,119.78,42,7,7,Carbamidomethylation; Oxidation (M),20216,Orotate phosphoribosyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pyrE PE=3 SV=1
139,214856,Q7UZQ1|PSAC_PROMP,119.71,75,6,6,Carbamidomethylation; Dehydration; Oxidation (M),8828,Photosystem I iron-sulfur center OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psaC PE=3 SV=3
332,212064,tr|Q7V2L8|Q7V2L8_PROMP,119.50,26,12,12,Carbamidomethylation; Deamidation (NQ),60412,Putative exopolyphosphatase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ppx PE=4 SV=1
263,214773,Q7V2K1|RL19_PROMP,119.50,45,7,7,Oxidation (M),18513,50S ribosomal protein L19 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplS PE=3 SV=1
453,214866,Q7UZV3|RL16_PROMP,119.42,50,6,6,Carbamidomethylation,17980,50S ribosomal protein L16 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplP PE=3 SV=1
513,212217,tr|Q7V2X1|Q7V2X1_PROMP,119.36,25,9,9,,52773,Aldehyde dehydrogenase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0331 PE=3 SV=1
524,214864,tr|Q7V0M6|Q7V0M6_PROMP,119.14,21,6,6,Carbamidomethylation,35130,Dehydrogenase E1 component beta subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1230 PE=4 SV=1
442,212363,tr|Q7V0K5|Q7V0K5_PROMP,119.11,20,10,10,Carbamidomethylation,70769,Carbamoyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1251 PE=4 SV=1
676,215063,tr|A8WIG1|A8WIG1_PROMP,119.09,32,5,5,,13205,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1943 PE=4 SV=1
539,214765,tr|Q7V2Q7|Q7V2Q7_PROMP,118.85,39,9,9,Carbamidomethylation; Oxidation (M),26254,Putative short chain dehydrogenase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0414 PE=4 SV=1
559,212646,Q7V0B9|RNZ_PROMP,118.84,33,9,9,Carbamidomethylation,34581,Ribonuclease Z OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rnz PE=3 SV=1
508,214635,tr|Q7V1F6|Q7V1F6_PROMP,118.76,33,9,9,Carbamidomethylation; Amidation; Deamidation (NQ),50925,Pyridoxal-dependent decarboxylase family protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0917 PE=3 SV=1
635,212388,tr|Q7V0N4|Q7V0N4_PROMP,118.70,28,8,8,Carbamidomethylation,38390,Possible glycosyl transferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1222 PE=4 SV=1
515,212008,Q7V3M5|ARGJ_PROMP,118.52,35,9,9,Carbamidomethylation,43403,Arginine biosynthesis bifunctional protein ArgJ OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=argJ PE=3 SV=1
637,214777,tr|Q7V399|Q7V399_PROMP,118.32,52,6,6,Carbamidomethylation; Deamidation (NQ),22097,Para-aminobenzoate synthase component II OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pabA PE=4 SV=1
396,212036,Q7V051|GPMI_PROMP,118.28,27,10,10,Carbamidomethylation,60148,2 3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=gpmI PE=3 SV=1
356,214742,tr|Q7UZJ0|Q7UZJ0_PROMP,118.20,29,9,9,,51259,Replicative DNA helicase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=dnaB PE=3 SV=1
413,212137,tr|Q7V1U1|Q7V1U1_PROMP,118.15,59,12,12,Carbamidomethylation,26743,Possible ABC transporter  ATP binding component OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0764 PE=4 SV=1
404,212157,tr|Q7V1Y7|Q7V1Y7_PROMP,118.06,19,12,12,Amidation; Deamidation (NQ),82609,Putative secreted protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0708 PE=4 SV=1
448,214740,tr|Q7V2H2|Q7V2H2_PROMP,117.93,43,11,11,Carbamidomethylation; Deamidation (NQ),37407,Possible carbohydrate kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0505 PE=3 SV=1
235,214821,tr|Q7V3Q7|Q7V3Q7_PROMP,117.85,42,9,9,Carbamidomethylation; Amidation; Deamidation (NQ); Oxidation (M),22732,RNA-binding region RNP-1 (RNA recognition motif) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0013 PE=4 SV=1
614,214759,tr|Q7V2R9|Q7V2R9_PROMP,117.83,52,9,9,,22861,Ribosome hibernation promoting factor OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=lrtA PE=3 SV=1
516,214730,tr|Q7V0Q5|Q7V0Q5_PROMP,117.79,29,9,9,Carbamidomethylation,39868,Putative CDP-tyvelose-2-epimerase (RfbE) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1201 PE=4 SV=1
577,214717,tr|Q7V123|Q7V123_PROMP,117.62,21,8,8,Carbamidomethylation,45846,Putative lycopene beta cyclase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=crtL1 PE=4 SV=1
599,214734,tr|Q7V041|Q7V041_PROMP,117.61,36,9,9,Carbamidomethylation,37717,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1447 PE=4 SV=1
639,212465,tr|Q7UZN5|Q7UZN5_PROMP,117.59,61,7,7,,13815,Single-stranded DNA-binding protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ssb PE=3 SV=1
354,214624,Q7V036|ATPD_PROMP,117.54,74,11,11,Deamidation (NQ),19726,ATP synthase subunit delta OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=atpH PE=3 SV=1
320,212655,Q7V287|SYT_PROMP,117.51,25,14,14,Carbamidomethylation; Amidation,74079,Threonine--tRNA ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=thrS PE=3 SV=1
401,214626,tr|Q7V2A5|Q7V2A5_PROMP,117.46,42,11,10,Carbamidomethylation,34643,Putative type II alternative sigma factor  sigma70 family OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0577 PE=3 SV=1
501,214880,tr|Q7V0X6|Q7V0X6_PROMP,117.36,24,7,2,Carbamidomethylation,38864,Possible porin OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=som PE=4 SV=1
707,214744,Q7TUC8|TRPA_PROMP,117.34,38,7,7,,30896,Tryptophan synthase alpha chain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=trpA PE=3 SV=1
310,214628,Q7V0I7|SYFA_PROMP,117.24,47,14,13,Carbamidomethylation; Deamidation (NQ); Oxidation (M),38128,Phenylalanine--tRNA ligase alpha subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pheS PE=3 SV=1
334,214885,Q7V381|RL11_PROMP,117.20,40,7,7,Carbamidomethylation,14773,50S ribosomal protein L11 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplK PE=3 SV=1
507,214622,tr|Q7V2S1|Q7V2S1_PROMP,117.18,46,11,11,Carbamidomethylation; Oxidation (M),29729,Pyrroline-5-carboxylate reductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=proC PE=3 SV=1
510,214764,tr|Q7V2M0|Q7V2M0_PROMP,117.12,34,9,9,,32529,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0455 PE=4 SV=1
439,212192,Q7V3E1|PLSX_PROMP,116.86,20,9,9,Carbamidomethylation,49856,Phosphate acyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=plsX PE=3 SV=1
509,212740,tr|Q7V219|Q7V219_PROMP,116.82,49,10,10,Carbamidomethylation; Deamidation (NQ),27936,Putative phosphonate ABC transporter OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0672 PE=4 SV=1
355,212770,tr|Q7UZK5|Q7UZK5_PROMP,116.70,22,11,11,,65788,DNA polymerase  gamma and tau subunits OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=dnaX PE=4 SV=1
474,214650,tr|Q7V1G0|Q7V1G0_PROMP,116.59,30,10,10,,43596,Possible ABC transporter OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0913 PE=3 SV=1
563,214899,tr|Q7V2U6|Q7V2U6_PROMP,116.38,62,7,7,Carbamidomethylation,14284,Type-1 copper (Blue) domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0366 PE=4 SV=1
519,214714,Q7V0W0|DXR_PROMP,116.37,38,8,8,Carbamidomethylation; Deamidation (NQ); Dehydration,44276,1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=dxr PE=3 SV=1
443,214632,Q7UZK9|DAPA_PROMP,116.33,41,9,9,Carbamidomethylation; Oxidation (M),32607,4-hydroxy-tetrahydrodipicolinate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=dapA PE=3 SV=1
671,214711,Q7V3E6|KTHY_PROMP,116.31,43,8,8,Carbamidomethylation,24224,Thymidylate kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=tmk PE=3 SV=1
389,214801,tr|Q7V246|Q7V246_PROMP,116.25,38,9,9,,26144,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0641 PE=4 SV=1
691,214894,tr|Q7V3D4|Q7V3D4_PROMP,116.17,46,5,5,,15726,RNA-binding region RNP-1 (RNA recognition motif) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0142 PE=4 SV=1
487,214675,Q7V209|AROB_PROMP,116.14,26,8,8,Carbamidomethylation,40622,3-dehydroquinate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=aroB PE=3 SV=1
464,214701,tr|Q7V3L8|Q7V3L8_PROMP,116.01,10,10,10,Carbamidomethylation; Dehydration,136536,Chromosome partition protein Smc OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=smc PE=3 SV=1
551,214757,tr|Q7V0A8|Q7V0A8_PROMP,115.96,29,8,8,Carbamidomethylation,34197,Short-chain dehydrogenase/reductase (SDR) superfamily OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1361 PE=4 SV=1
470,212023,Q7UZV6|RL5_PROMP,115.95,36,7,6,Oxidation (M),19732,50S ribosomal protein L5 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplE PE=3 SV=1
500,214776,tr|Q7V045|Q7V045_PROMP,115.79,26,8,8,Carbamidomethylation,35760,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1443 PE=4 SV=1
536,214686,tr|Q7V322|Q7V322_PROMP,115.77,39,9,9,Carbamidomethylation,36948,Probable oxidoreductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0273 PE=4 SV=1
557,214919,Q7TU24|IF3_PROMP,115.75,30,6,6,Oxidation (M),22325,Translation initiation factor IF-3 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=infC PE=3 SV=1
627,214736,tr|Q7V137|Q7V137_PROMP,115.67,20,7,7,,58650,ABC transporter  substrate binding protein  possibly oligopeptides OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1049 PE=4 SV=1
305,214905,Q7TU94|PSB28_PROMP,115.65,71,5,5,Deamidation (NQ); Dehydration; Oxidation (M),13186,Photosystem II reaction center Psb28 protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psb28 PE=3 SV=1
605,214822,tr|Q7UZZ1|Q7UZZ1_PROMP,115.35,40,7,7,,19051,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1503 PE=4 SV=1
618,214861,tr|Q7V0R9|Q7V0R9_PROMP,115.15,53,6,6,,15508,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1185 PE=4 SV=1
480,214698,tr|Q7V311|Q7V311_PROMP,115.14,26,8,8,Carbamidomethylation,44878,Putative pleiotropic regulatory protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=degT PE=3 SV=1
432,214775,tr|Q7UZS4|Q7UZS4_PROMP,115.08,29,8,8,,38754,Iron-sulfur cluster carrier protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1581 PE=3 SV=1
594,214911,tr|Q7V0R6|Q7V0R6_PROMP,115.02,25,8,8,,39078,Zinc metalloprotease OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1189 PE=3 SV=1
174,215300,tr|Q7V2A2|Q7V2A2_PROMP,114.99,30,6,6,Dehydration; Oxidation (M),12357,Plastocyanin OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=petE PE=4 SV=1
732,214726,tr|Q7V2Q6|Q7V2Q6_PROMP,114.92,25,7,7,Carbamidomethylation,45266,Putative L-cysteine/cystine lyase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0415 PE=4 SV=1
402,212745,tr|Q7V307|Q7V307_PROMP,114.89,34,7,7,Carbamidomethylation,31481,Possible ABC transporter OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0289 PE=4 SV=1
735,214841,tr|Q7UZM2|Q7UZM2_PROMP,114.82,29,6,5,,26618,Serine acetyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cysE PE=3 SV=1
636,214768,tr|Q7V0I4|Q7V0I4_PROMP,114.74,27,8,8,,34306,Riboflavin biosynthesis protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ribF PE=3 SV=1
522,212039,tr|Q7V0M3|Q7V0M3_PROMP,114.59,40,9,9,Carbamidomethylation,32498,Putative dTDP-4-dehydrorhamnose reductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rfbD PE=4 SV=1
555,214860,tr|Q7V0Y8|Q7V0Y8_PROMP,114.57,57,6,6,,12256,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1106 PE=4 SV=1
570,212475,tr|Q7V023|Q7V023_PROMP,114.54,10,8,8,,103142,Putative DNA helicase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1467 PE=4 SV=1
438,214639,tr|Q7TUD6|Q7TUD6_PROMP,114.42,28,10,10,Carbamidomethylation,43077,Putative Cystathionine gamma-synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=metB PE=3 SV=1
336,212013,Q7V263|SYH_PROMP,114.32,32,13,13,Carbamidomethylation; Oxidation (M),49170,Histidine--tRNA ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=hisS PE=3 SV=1
391,214863,tr|Q7TU49|Q7TU49_PROMP,114.15,71,8,8,Carbamidomethylation; Oxidation (M),12014,Possible Rubredoxin OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1409 PE=4 SV=1
573,215069,tr|Q7V1X7|Q7V1X7_PROMP,114.14,53,4,4,,11341,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0719 PE=4 SV=1
655,214748,Q7V1E2|ISPE_PROMP,114.14,31,7,7,Carbamidomethylation,35141,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ispE PE=3 SV=1
675,214947,tr|Q7UZT1|Q7UZT1_PROMP,114.09,45,6,6,Carbamidomethylation,16727,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1574 PE=4 SV=1
368,214674,Q7V0I3|THIE_PROMP,114.04,32,12,12,Carbamidomethylation,39600,Thiamine-phosphate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=thiE PE=3 SV=1
364,212453,P0A3A2|DNAA_PROMP,113.83,27,11,11,Carbamidomethylation,51989,Chromosomal replication initiator protein DnaA OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=dnaA PE=3 SV=1
471,214649,tr|Q7V2Z4|Q7V2Z4_PROMP,113.74,17,10,10,Carbamidomethylation,91792,DNA helicase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=uvrD PE=3 SV=1
596,215129,tr|Q7TU79|Q7TU79_PROMP,113.61,29,4,4,Carbamidomethylation,16755,Possible Villin headpiece domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1079 PE=4 SV=1
447,214683,tr|Q7V2D8|Q7V2D8_PROMP,113.60,37,9,9,Carbamidomethylation; Deamidation (NQ),37519,Light dependent protochlorophyllide oxido-reductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pcr PE=4 SV=1
302,214739,Q7UZG1|RS6_PROMP,113.57,56,10,10,,17707,30S ribosomal protein S6 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpsF PE=3 SV=1
494,214868,tr|Q7V064|Q7V064_PROMP,113.53,47,7,7,,15774,Possible ATP synthase B/B' CF(0) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1419 PE=4 SV=1
632,212439,Q7TU18|GCST_PROMP,113.45,26,8,8,,41904,Aminomethyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=gcvT PE=3 SV=1
484,214644,Q7V299|GLGB_PROMP,113.42,17,10,10,,88184,1 4-alpha-glucan branching enzyme GlgB OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=glgB PE=3 SV=1
274,214981,tr|Q7TUD0|Q7TUD0_PROMP,113.29,34,7,7,,16529,Photosystem II lipoprotein Psb27 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psb27 PE=3 SV=1
532,212519,Q7UZG2|AROE_PROMP,113.12,31,7,7,,31657,Shikimate dehydrogenase (NADP(+)) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=aroE PE=3 SV=1
358,214651,tr|Q7V0P3|Q7V0P3_PROMP,113.12,37,10,10,Deamidation (NQ),44483,Glycosyl transferases group 1 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1213 PE=4 SV=1
59,215092,tr|Q7V2C9|Q7V2C9_PROMP,113.04,37,3,3,Carbamidomethylation; Deamidation (NQ),12940,Ribulose bisphosphate carboxylase  small chain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cbbS PE=4 SV=1
409,214688,tr|Q7V0P6|Q7V0P6_PROMP,113.02,42,10,10,Carbamidomethylation; Deamidation (NQ); Dehydration,38514,Putative nucleotide sugar epimerase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1210 PE=4 SV=1
390,214844,Q7UZK7|CLPP3_PROMP,112.72,38,9,9,Amidation; Deamidation (NQ),23692,ATP-dependent Clp protease proteolytic subunit 3 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=clpP3 PE=3 SV=1
558,212125,tr|Q7V2M9|Q7V2M9_PROMP,112.70,23,4,4,,30370,Cytochrome c oxidase subunit 2 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ctaC (coxB) PE=3 SV=1
388,214762,Q7V0F1|CLPP2_PROMP,112.47,34,9,9,,22160,ATP-dependent Clp protease proteolytic subunit 2 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=clpP2 PE=3 SV=1
306,214964,tr|Q7V2T6|Q7V2T6_PROMP,112.42,80,4,4,Formylation; Dehydration; Oxidation (M),10076,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0378 PE=4 SV=1
